productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,extSKU,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extJob,extPower,extCategory
527336,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/527336_200w.jpg,24,23271,https://cpt.tcgcsv.com/LXd6,2023-11-17T05:03:20.303,1,Common,"When Black Mage enters the field, you may pay 1. When you do so, gain C.
<br>C: Until the end of the turn, Black Mage gains +1000 power and ""When Black Mage attacks, choose 1 Forward. Deal it 5000 damage.""",,,0.03,0.1,0.35,0.08,,Normal,21-005C,Forward,Fire,3,Standard Unit,7000,XIV
527336,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/527336_200w.jpg,24,23271,https://cpt.tcgcsv.com/LXd6,2023-11-17T05:03:20.303,1,Common,"When Black Mage enters the field, you may pay 1. When you do so, gain C.
<br>C: Until the end of the turn, Black Mage gains +1000 power and ""When Black Mage attacks, choose 1 Forward. Deal it 5000 damage.""",,,0.25,0.53,1.57,0.33,,Foil,21-005C,Forward,Fire,3,Standard Unit,7000,XIV
527337,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/527337_200w.jpg,24,23271,https://cpt.tcgcsv.com/MXd6,2023-11-17T05:03:20.303,1,Common,"When Samurai enters the field, gain C.
<br>When Samurai enters the field, if you control 3 or less Backups, draw 1 card.",,,0.99,1.12,2.26,1.13,,Foil,21-006C,Backup,Fire,3,Standard Unit,,XIV
527337,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/527337_200w.jpg,24,23271,https://cpt.tcgcsv.com/MXd6,2023-11-17T05:03:20.303,1,Common,"When Samurai enters the field, gain C.
<br>When Samurai enters the field, if you control 3 or less Backups, draw 1 card.",,,0.05,0.1,0.35,0.08,,Normal,21-006C,Backup,Fire,3,Standard Unit,,XIV
527338,Shadow,Shadow,https://tcgplayer-cdn.tcgplayer.com/product/527338_200w.jpg,24,23271,https://cpt.tcgcsv.com/NXd6,2023-11-17T05:03:20.303,1,Legend,"Warp 3 -- F
<br>At the end of each of your turns, if 1 or more Warp Counters are placed on Shadow, remove 1 Warp Counter from Shadow for each Category VI Forward you control. This effect will trigger only if Shadow is removed from the game.
<br>When Shadow enters the field, discard your hand. Then, draw 2 cards.",,,1.39,1.54,15.85,1.57,,Foil,21-007L,Forward,Fire,7,Assassin,9000,VI
527338,Shadow,Shadow,https://tcgplayer-cdn.tcgplayer.com/product/527338_200w.jpg,24,23271,https://cpt.tcgcsv.com/NXd6,2023-11-17T05:03:20.303,1,Legend,"Warp 3 -- F
<br>At the end of each of your turns, if 1 or more Warp Counters are placed on Shadow, remove 1 Warp Counter from Shadow for each Category VI Forward you control. This effect will trigger only if Shadow is removed from the game.
<br>When Shadow enters the field, discard your hand. Then, draw 2 cards.",,,0.68,1.0,9.0,0.89,,Normal,21-007L,Forward,Fire,7,Assassin,9000,VI
527339,Shadow (Full Art),Shadow Full Art,https://tcgplayer-cdn.tcgplayer.com/product/527339_200w.jpg,24,23271,https://cpt.tcgcsv.com/PXd6,2023-11-17T05:03:20.303,1,Legend,"Warp 3 -- F
<br>At the end of each of your turns, if 1 or more Warp Counters are placed on Shadow, remove 1 Warp Counter from Shadow for each Category VI Forward you control. This effect will trigger only if Shadow is removed from the game.
<br>When Shadow enters the field, discard your hand. Then, draw 2 cards.",,,10.98,13.95,24.99,11.7,,Foil,21-007L,Forward,,7,Assassin,9000,
527340,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/527340_200w.jpg,24,23271,https://cpt.tcgcsv.com/QXd6,2023-11-17T05:03:20.303,1,Rare,"T: Choose 1 Forward. If it is put from the field into the Break Zone this turn, remove it from the game instead.
<br>T, put 3 Backups into the Break Zone: Choose 2 Forwards. Deal them 10000 damage.",,,0.45,0.99,1.76,0.92,,Foil,21-008R,Backup,Fire,2,L'Cie,,Type-0
527340,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/527340_200w.jpg,24,23271,https://cpt.tcgcsv.com/QXd6,2023-11-17T05:03:20.303,1,Rare,"T: Choose 1 Forward. If it is put from the field into the Break Zone this turn, remove it from the game instead.
<br>T, put 3 Backups into the Break Zone: Choose 2 Forwards. Deal them 10000 damage.",,,0.05,0.12,0.99,0.1,,Normal,21-008R,Backup,Fire,2,L'Cie,,Type-0
527341,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/527341_200w.jpg,24,23271,https://cpt.tcgcsv.com/RXd6,2023-11-17T05:03:20.303,1,Common,"Put Warrior into the Break Zone: Choose 1 Job Warrior Forward or Card Name Warrior Forward you control. Dull it and it gains ""This Forward cannot be broken."" until the end of the turn.",,,0.21,0.35,1.51,,,Foil,21-009C,Forward,Fire,3,Standard Unit,7000,XIV
527341,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/527341_200w.jpg,24,23271,https://cpt.tcgcsv.com/RXd6,2023-11-17T05:03:20.303,1,Common,"Put Warrior into the Break Zone: Choose 1 Job Warrior Forward or Card Name Warrior Forward you control. Dull it and it gains ""This Forward cannot be broken."" until the end of the turn.",,,0.05,0.1,0.35,0.09,,Normal,21-009C,Forward,Fire,3,Standard Unit,7000,XIV
527342,Taivas,Taivas,https://tcgplayer-cdn.tcgplayer.com/product/527342_200w.jpg,24,23271,https://cpt.tcgcsv.com/SXd6,2023-11-17T05:03:20.303,1,Hero,"When Taivas enters the field, you may search for 1 Job Warrior or Card Name Warrior and add it to your hand.
<br>0: Play 1 Job Warrior or Card Name Warrior of cost 3 or less from your hand onto the field. You can only use this ability during your turn and only once per turn.",,,2.5,2.82,3.89,2.82,,Foil,21-010H,Forward,Fire,5,Warrior,9000,FFBE
527342,Taivas,Taivas,https://tcgplayer-cdn.tcgplayer.com/product/527342_200w.jpg,24,23271,https://cpt.tcgcsv.com/SXd6,2023-11-17T05:03:20.303,1,Hero,"When Taivas enters the field, you may search for 1 Job Warrior or Card Name Warrior and add it to your hand.
<br>0: Play 1 Job Warrior or Card Name Warrior of cost 3 or less from your hand onto the field. You can only use this ability during your turn and only once per turn.",,,1.0,1.25,2.5,1.67,,Normal,21-010H,Forward,Fire,5,Warrior,9000,FFBE
527347,Neon,Neon,https://tcgplayer-cdn.tcgplayer.com/product/527347_200w.jpg,24,23271,https://cpt.tcgcsv.com/ZXd6,2023-11-17T05:03:20.303,1,Hero,"If a Fire Forward or a Category SOPFFO Forward you control deals damage to a Forward, the damage increases by 1000 instead.
<br>When Neon enters the field, choose up to 2 Forwards. If you control 2 or more Category SOPFFO Forwards, deal them 7000 damage.",,,0.1,0.25,1.0,0.27,,Normal,21-011H,Forward,Fire,4,Red Mage,8000,
527347,Neon,Neon,https://tcgplayer-cdn.tcgplayer.com/product/527347_200w.jpg,24,23271,https://cpt.tcgcsv.com/ZXd6,2023-11-17T05:03:20.303,1,Hero,"If a Fire Forward or a Category SOPFFO Forward you control deals damage to a Forward, the damage increases by 1000 instead.
<br>When Neon enters the field, choose up to 2 Forwards. If you control 2 or more Category SOPFFO Forwards, deal them 7000 damage.",,,0.26,0.64,2.0,0.39,,Foil,21-011H,Forward,Fire,4,Red Mage,8000,
527349,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/527349_200w.jpg,24,23271,https://cpt.tcgcsv.com/_Xd6,2023-11-17T05:03:20.303,1,Hero,"During your turn, the cost required to cast Bahamut is reduced by 2.
<br>Choose 1 Forward. Deal it 10000 damage. This damage cannot be reduced. If it is put from the field into the Break Zone this turn, remove it from the game instead.",,,1.16,1.55,2.99,1.61,,Foil,21-012H,Summon,Fire,5,,,III
527349,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/527349_200w.jpg,24,23271,https://cpt.tcgcsv.com/_Xd6,2023-11-17T05:03:20.303,1,Hero,"During your turn, the cost required to cast Bahamut is reduced by 2.
<br>Choose 1 Forward. Deal it 10000 damage. This damage cannot be reduced. If it is put from the field into the Break Zone this turn, remove it from the game instead.",,,0.37,0.75,1.56,0.66,,Normal,21-012H,Summon,Fire,5,,,III
527351,Feolthanos,Feolthanos,https://tcgplayer-cdn.tcgplayer.com/product/527351_200w.jpg,24,23271,https://cpt.tcgcsv.com/2Zd6,2023-11-17T05:03:20.303,1,Hero,"When your opponent uses an EX Burst, Feolthanos deals your opponent 3 points of damage.
<br>When Feolthanos is put from the field into the Break Zone, choose up to 2 Forwards. Deal them 9000 damage.",,,0.1,0.26,1.0,0.23,,Normal,21-013H,Forward,Fire,5,Aegyl,9000,
527351,Feolthanos,Feolthanos,https://tcgplayer-cdn.tcgplayer.com/product/527351_200w.jpg,24,23271,https://cpt.tcgcsv.com/2Zd6,2023-11-17T05:03:20.303,1,Hero,"When your opponent uses an EX Burst, Feolthanos deals your opponent 3 points of damage.
<br>When Feolthanos is put from the field into the Break Zone, choose up to 2 Forwards. Deal them 9000 damage.",,,0.24,0.98,2.0,0.53,,Foil,21-013H,Forward,Fire,5,Aegyl,9000,
527355,Bomb,Bomb,https://tcgplayer-cdn.tcgplayer.com/product/527355_200w.jpg,24,23271,https://cpt.tcgcsv.com/7Zd6,2023-11-17T05:03:20.303,1,Common,"RT, put Bomb into the Break Zone: Choose 1 Forward. Deal it 4000 damage. Then, search for 1 Card Name Bomb and play it onto the field.",,,0.17,0.5,1.38,1.03,,Foil,21-014C,Monster,Fire,1,Bomb,,
527355,Bomb,Bomb,https://tcgplayer-cdn.tcgplayer.com/product/527355_200w.jpg,24,23271,https://cpt.tcgcsv.com/7Zd6,2023-11-17T05:03:20.303,1,Common,"RT, put Bomb into the Break Zone: Choose 1 Forward. Deal it 4000 damage. Then, search for 1 Card Name Bomb and play it onto the field.",,,0.02,0.1,0.35,0.07,,Normal,21-014C,Monster,Fire,1,Bomb,,
527356,Marilith,Marilith,https://tcgplayer-cdn.tcgplayer.com/product/527356_200w.jpg,24,23271,https://cpt.tcgcsv.com/8Zd6,2023-11-17T05:03:20.303,1,Rare,"When Marilith enters the field, choose 1 Forward opponent controls. Deal it 8000 damage.
<br>When Marilith enters the field, choose up to 2 Forwards. If you control 7 or more Fire Characters, they gain Haste until the end of the turn.",,,0.18,0.35,2.0,0.35,,Foil,21-015R,Forward,Fire,4,Chaos,5000,
527356,Marilith,Marilith,https://tcgplayer-cdn.tcgplayer.com/product/527356_200w.jpg,24,23271,https://cpt.tcgcsv.com/8Zd6,2023-11-17T05:03:20.303,1,Rare,"When Marilith enters the field, choose 1 Forward opponent controls. Deal it 8000 damage.
<br>When Marilith enters the field, choose up to 2 Forwards. If you control 7 or more Fire Characters, they gain Haste until the end of the turn.",,,0.05,0.15,0.99,0.16,,Normal,21-015R,Forward,Fire,4,Chaos,5000,
527358,Mutsuki,Mutsuki,https://tcgplayer-cdn.tcgplayer.com/product/527358_200w.jpg,24,23271,https://cpt.tcgcsv.com/bZd6,2023-11-17T05:03:20.303,1,Common,"When Mutsuki enters the field, choose 1 Forward opponent controls. Deal it 5000 damage. If you control 3 or more Category TYPE-0 Characters, deal it 8000 damage instead.",,,0.16,0.3,1.44,0.41,,Foil,21-016C,Backup,Fire,3,Agito Cadet,,Type-0
527358,Mutsuki,Mutsuki,https://tcgplayer-cdn.tcgplayer.com/product/527358_200w.jpg,24,23271,https://cpt.tcgcsv.com/bZd6,2023-11-17T05:03:20.303,1,Common,"When Mutsuki enters the field, choose 1 Forward opponent controls. Deal it 5000 damage. If you control 3 or more Category TYPE-0 Characters, deal it 8000 damage instead.",,,0.04,0.1,0.25,0.08,,Normal,21-016C,Backup,Fire,3,Agito Cadet,,Type-0
527359,Mutsuki (Full Art),Mutsuki Full Art,https://tcgplayer-cdn.tcgplayer.com/product/527359_200w.jpg,24,23271,https://cpt.tcgcsv.com/cZd6,2023-11-17T05:03:20.303,1,Common,"When Mutsuki enters the field, choose 1 Forward opponent controls. Deal it 5000 damage. If you control 3 or more Category TYPE-0 Characters, deal it 8000 damage instead.",,,4.78,6.26,16.99,5.1,,Foil,21-016C,Backup,,3,Agito Cadet,,
527361,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/527361_200w.jpg,24,23271,https://cpt.tcgcsv.com/fZd6,2023-11-17T05:03:20.303,1,Common,"Warp -- F
<br>Brave",,,0.05,0.1,0.64,0.07,,Normal,21-017C,Forward,Fire,4,Standard Unit,8000,Special
527361,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/527361_200w.jpg,24,23271,https://cpt.tcgcsv.com/fZd6,2023-11-17T05:03:20.303,1,Common,"Warp -- F
<br>Brave",,,0.15,0.34,2.0,0.25,,Foil,21-017C,Forward,Fire,4,Standard Unit,8000,Special
527365,Rain,Rain,https://tcgplayer-cdn.tcgplayer.com/product/527365_200w.jpg,24,23271,https://cpt.tcgcsv.com/kZd6,2023-11-17T05:03:20.303,1,Rare,"Warp 2 -- F 
<br>Haste
<br>When Rain enters the field due to an ability, choose 1 Forward opponent controls. Deal it 7000 damage.",,,1.01,1.2,2.28,1.28,,Foil,21-018R,Forward,Fire,3,Knight,7000,FFBE
527365,Rain,Rain,https://tcgplayer-cdn.tcgplayer.com/product/527365_200w.jpg,24,23271,https://cpt.tcgcsv.com/kZd6,2023-11-17T05:03:20.303,1,Rare,"Warp 2 -- F 
<br>Haste
<br>When Rain enters the field due to an ability, choose 1 Forward opponent controls. Deal it 7000 damage.",,,0.05,0.15,0.99,0.12,,Normal,21-018R,Forward,Fire,3,Knight,7000,FFBE
527368,Reynn,Reynn,https://tcgplayer-cdn.tcgplayer.com/product/527368_200w.jpg,24,23271,https://cpt.tcgcsv.com/nZd6,2023-11-17T05:03:20.303,1,Common,"T, put Reynn into the Break Zone: Choose 1 Monster of cost 3 or less in your Break Zone. Play it onto the field. You can only use this ability during your turn.",,,0.01,0.1,0.35,0.06,,Normal,21-019C,Backup,Fire,2,Mirage Keeper,,World of Final Fantasy
527368,Reynn,Reynn,https://tcgplayer-cdn.tcgplayer.com/product/527368_200w.jpg,24,23271,https://cpt.tcgcsv.com/nZd6,2023-11-17T05:03:20.303,1,Common,"T, put Reynn into the Break Zone: Choose 1 Monster of cost 3 or less in your Break Zone. Play it onto the field. You can only use this ability during your turn.",,,0.14,0.3,1.35,0.29,,Foil,21-019C,Backup,Fire,2,Mirage Keeper,,World of Final Fantasy
527370,Lehftia,Lehftia,https://tcgplayer-cdn.tcgplayer.com/product/527370_200w.jpg,24,23271,https://cpt.tcgcsv.com/qZd6,2023-11-17T05:03:20.303,1,Common,"If your Fire Summon or a Fire Character you control deals damage to a Forward, the damage increases by 2000 instead.
<br>Damage 3 -- When Lehftia enters the field, choose 1 Forward opponent controls. Deal it 6000 damage.",,,0.02,0.1,0.25,0.07,,Normal,21-020C,Forward,Fire,2,Fusionist,5000,FFBE
527370,Lehftia,Lehftia,https://tcgplayer-cdn.tcgplayer.com/product/527370_200w.jpg,24,23271,https://cpt.tcgcsv.com/qZd6,2023-11-17T05:03:20.303,1,Common,"If your Fire Summon or a Fire Character you control deals damage to a Forward, the damage increases by 2000 instead.
<br>Damage 3 -- When Lehftia enters the field, choose 1 Forward opponent controls. Deal it 6000 damage.",,,0.93,1.06,2.21,1.12,,Foil,21-020C,Forward,Fire,2,Fusionist,5000,FFBE
527372,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/527372_200w.jpg,24,23271,https://cpt.tcgcsv.com/sZd6,2023-11-17T05:03:20.303,1,Common,"When Red Mage enters the field, choose 1 Character. Dull it and Freeze it.
<br>When Red Mage forms a party and attacks, choose 1 Character. Dull it and Freeze it.",,,0.35,0.77,1.59,0.39,,Foil,21-021C,Forward,Ice,2,Standard Unit,5000,Special
527372,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/527372_200w.jpg,24,23271,https://cpt.tcgcsv.com/sZd6,2023-11-17T05:03:20.303,1,Common,"When Red Mage enters the field, choose 1 Character. Dull it and Freeze it.
<br>When Red Mage forms a party and attacks, choose 1 Character. Dull it and Freeze it.",,,0.04,0.1,0.25,0.08,,Normal,21-021C,Forward,Ice,2,Standard Unit,5000,Special
527377,Astos EX,Astos EX,https://tcgplayer-cdn.tcgplayer.com/product/527377_200w.jpg,24,23271,https://cpt.tcgcsv.com/zZd6,2023-11-17T05:03:20.303,1,Hero,"Brave
<br>EX BURST When Astos enters the field or leaves the field, gain C.
<br>CCC: Dull all the Forwards opponent controls. Then, deal 9000 damage to all the dull Forwards opponent controls.",,,0.11,0.25,1.33,0.23,,Normal,21-022H,Forward,Ice,4,Dark Elf,8000,
527377,Astos EX,Astos EX,https://tcgplayer-cdn.tcgplayer.com/product/527377_200w.jpg,24,23271,https://cpt.tcgcsv.com/zZd6,2023-11-17T05:03:20.303,1,Hero,"Brave
<br>EX BURST When Astos enters the field or leaves the field, gain C.
<br>CCC: Dull all the Forwards opponent controls. Then, deal 9000 damage to all the dull Forwards opponent controls.",,,0.47,0.8,2.0,0.53,,Foil,21-022H,Forward,Ice,4,Dark Elf,8000,
527379,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/527379_200w.jpg,24,23271,https://cpt.tcgcsv.com/CZd6,2023-11-17T05:03:20.303,1,Common,"When Scholar enters the field, gain C.
<br>When Scholar enters the field, if you control 3 or less Backups, draw 1 card.",,,0.04,0.1,0.35,0.07,,Normal,21-024C,Backup,Ice,3,Standard Unit,,XIV
527379,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/527379_200w.jpg,24,23271,https://cpt.tcgcsv.com/CZd6,2023-11-17T05:03:20.303,1,Common,"When Scholar enters the field, gain C.
<br>When Scholar enters the field, if you control 3 or less Backups, draw 1 card.",,,0.75,0.99,1.96,0.96,,Foil,21-024C,Backup,Ice,3,Standard Unit,,XIV
527381,Kiros,Kiros,https://tcgplayer-cdn.tcgplayer.com/product/527381_200w.jpg,24,23271,https://cpt.tcgcsv.com/FZd6,2023-11-17T05:03:20.303,1,Rare,"Warp 1 -- 
<br>When Kiros or a Forward enters your field due to Warp, choose 1 Character. Dull it and Freeze it.",,,0.15,0.46,2.0,0.46,,Foil,21-025R,Forward,Ice,3,Warrior,7000,VIII
527381,Kiros,Kiros,https://tcgplayer-cdn.tcgplayer.com/product/527381_200w.jpg,24,23271,https://cpt.tcgcsv.com/FZd6,2023-11-17T05:03:20.303,1,Rare,"Warp 1 -- 
<br>When Kiros or a Forward enters your field due to Warp, choose 1 Character. Dull it and Freeze it.",,,0.05,0.15,1.36,0.11,,Normal,21-025R,Forward,Ice,3,Warrior,7000,VIII
527382,Kiros (Full Art),Kiros Full Art,https://tcgplayer-cdn.tcgplayer.com/product/527382_200w.jpg,24,23271,https://cpt.tcgcsv.com/GZd6,2023-11-17T05:03:20.303,1,Rare,"Warp 1 -- 
<br>When Kiros or a Forward enters your field due to Warp, choose 1 Character. Dull it and Freeze it.",,,3.74,3.99,14.98,4.31,,Foil,21-025R,Forward,,3,Warrior,7000,
527384,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/527384_200w.jpg,24,23271,https://cpt.tcgcsv.com/JZd6,2023-11-17T05:03:20.303,1,Common,0: Choose 1 Forward. It loses all its abilities until the end of the turn. You can only use this ability once per turn.,,,0.05,0.1,0.35,0.1,,Normal,21-026C,Forward,Ice,4,Standard Unit,8000,XIV
527384,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/527384_200w.jpg,24,23271,https://cpt.tcgcsv.com/JZd6,2023-11-17T05:03:20.303,1,Common,0: Choose 1 Forward. It loses all its abilities until the end of the turn. You can only use this ability once per turn.,,,0.19,0.37,1.46,0.28,,Foil,21-026C,Forward,Ice,4,Standard Unit,8000,XIV
527388,Griever,Griever,https://tcgplayer-cdn.tcgplayer.com/product/527388_200w.jpg,24,23271,https://cpt.tcgcsv.com/NZd6,2023-11-17T05:03:20.303,1,Legend,"When Griever is put from the field into the Break Zone, you may search for 1 Job Witch and play it onto the field.
<br>T: Select 1 of the 2 following actions.
<br>""Choose 1 dull Forward opponent controls. Break it.""
<br>""Your opponent discards 1 card.""",,,4.86,4.99,14.68,4.83,,Foil,21-027L,Forward,Ice,6,Griever,9000,VIII;Mobius
527388,Griever,Griever,https://tcgplayer-cdn.tcgplayer.com/product/527388_200w.jpg,24,23271,https://cpt.tcgcsv.com/NZd6,2023-11-17T05:03:20.303,1,Legend,"When Griever is put from the field into the Break Zone, you may search for 1 Job Witch and play it onto the field.
<br>T: Select 1 of the 2 following actions.
<br>""Choose 1 dull Forward opponent controls. Break it.""
<br>""Your opponent discards 1 card.""",,,3.89,4.01,26.5,5.28,,Normal,21-027L,Forward,Ice,6,Griever,9000,VIII;Mobius
527389,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/527389_200w.jpg,24,23271,https://cpt.tcgcsv.com/PZd6,2023-11-17T05:03:20.303,1,Hero,"If you cast Shiva, you may remove 4 Ice Cards in your Break Zone from the game as an extra cost.
<br>Choose 1 Character. Dull it and Freeze it. If you paid the extra cost, return Shiva to its owner's hand.",,,1.33,2.62,3.58,1.36,,Foil,21-028H,Summon,Ice,1,,,III
527389,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/527389_200w.jpg,24,23271,https://cpt.tcgcsv.com/PZd6,2023-11-17T05:03:20.303,1,Hero,"If you cast Shiva, you may remove 4 Ice Cards in your Break Zone from the game as an extra cost.
<br>Choose 1 Character. Dull it and Freeze it. If you paid the extra cost, return Shiva to its owner's hand.",,,0.69,0.85,1.87,0.9,,Normal,21-028H,Summon,Ice,1,,,III
527390,Shiva (Full Art),Shiva Full Art,https://tcgplayer-cdn.tcgplayer.com/product/527390_200w.jpg,24,23271,https://cpt.tcgcsv.com/QZd6,2023-11-17T05:03:20.303,1,Hero,"If you cast Shiva, you may remove 4 Ice Cards in your Break Zone from the game as an extra cost.
<br>Choose 1 Character. Dull it and Freeze it. If you paid the extra cost, return Shiva to its owner's hand.",,,30.47,30.5,34.99,30.61,,Foil,21-028H,Summon,,1,,,
527391,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/527391_200w.jpg,24,23271,https://cpt.tcgcsv.com/RZd6,2023-11-17T05:03:20.303,1,Rare,"First Strike
<br>When Squall attacks, if you control 2 or more Category WOFF Characters, your opponent discards 1 card.
<br>0: Choose 1 blocking Forward. Deal it 3000 damage. You can only use this ability once per turn.",,,0.25,0.73,2.0,0.52,,Foil,21-029R,Forward,Ice,3,Mercenary,7000,World of Final Fantasy
527391,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/527391_200w.jpg,24,23271,https://cpt.tcgcsv.com/RZd6,2023-11-17T05:03:20.303,1,Rare,"First Strike
<br>When Squall attacks, if you control 2 or more Category WOFF Characters, your opponent discards 1 card.
<br>0: Choose 1 blocking Forward. Deal it 3000 damage. You can only use this ability once per turn.",,,0.05,0.12,0.99,0.12,,Normal,21-029R,Forward,Ice,3,Mercenary,7000,World of Final Fantasy
527392,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/527392_200w.jpg,24,23271,https://cpt.tcgcsv.com/SZd6,2023-11-17T05:03:20.303,1,Common,"If you control 2 or more Category WOFF Characters, Snow gains Haste.
<br>When Snow attacks, choose 1 Character. Dull it and Freeze it.
<br>Damage 3 -- Snow gains +3000 power.",,,0.03,0.1,0.25,0.08,,Normal,21-030C,Forward,,2,Martial Artist,5000,
527392,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/527392_200w.jpg,24,23271,https://cpt.tcgcsv.com/SZd6,2023-11-17T05:03:20.303,1,Common,"If you control 2 or more Category WOFF Characters, Snow gains Haste.
<br>When Snow attacks, choose 1 Character. Dull it and Freeze it.
<br>Damage 3 -- Snow gains +3000 power.",,,0.09,0.9,1.5,0.7,,Foil,21-030C,Forward,,2,Martial Artist,5000,
527395,Setzer,Setzer,https://tcgplayer-cdn.tcgplayer.com/product/527395_200w.jpg,24,23271,https://cpt.tcgcsv.com/WZd6,2023-11-17T05:03:20.303,1,Hero,"Once per turn, you can cast a card removed by Setzer's abilities at any time you could normally cast it.
<br>When Setzer enters the field, choose up to 2 Forwards in your Break Zone. Remove them from the game.",,,0.15,0.35,1.42,0.3,,Normal,21-031H,Forward,Ice,3,Gambler,5000,VI
527395,Setzer,Setzer,https://tcgplayer-cdn.tcgplayer.com/product/527395_200w.jpg,24,23271,https://cpt.tcgcsv.com/WZd6,2023-11-17T05:03:20.303,1,Hero,"Once per turn, you can cast a card removed by Setzer's abilities at any time you could normally cast it.
<br>When Setzer enters the field, choose up to 2 Forwards in your Break Zone. Remove them from the game.",,,0.49,0.69,1.67,0.69,,Foil,21-031H,Forward,Ice,3,Gambler,5000,VI
527396,Terra - 032R,Terra 032R,https://tcgplayer-cdn.tcgplayer.com/product/527396_200w.jpg,24,23271,https://cpt.tcgcsv.com/XZd6,2023-11-17T05:03:20.303,1,Rare,"When Terra enters the field, you may search for 2 Ice Summons each with a different cost and add them to your hand.
<br>Magitek Laser S, discard 1 Summon: Choose 1 Forward. Deal it 9000 damage.",,,0.25,0.72,1.46,0.45,,Foil,21-032R,Forward,Ice,5,Summoner,8000,World of Final Fantasy
527396,Terra - 032R,Terra 032R,https://tcgplayer-cdn.tcgplayer.com/product/527396_200w.jpg,24,23271,https://cpt.tcgcsv.com/XZd6,2023-11-17T05:03:20.303,1,Rare,"When Terra enters the field, you may search for 2 Ice Summons each with a different cost and add them to your hand.
<br>Magitek Laser S, discard 1 Summon: Choose 1 Forward. Deal it 9000 damage.",,,0.05,0.15,0.99,0.15,,Normal,21-032R,Forward,Ice,5,Summoner,8000,World of Final Fantasy
527397,The Girl Who Forgot Her Name,The Girl Who Forgot Her Name,https://tcgplayer-cdn.tcgplayer.com/product/527397_200w.jpg,24,23271,https://cpt.tcgcsv.com/ZZd6,2023-11-17T05:03:20.303,1,Rare,"When The Girl Who Forgot Her Name enters the field, you may search for 1 Category WOFF Forward and add it to your hand.",,,0.75,1.0,2.0,1.0,,Foil,21-033R,Backup,Ice,3,Girl,,World of Final Fantasy
527397,The Girl Who Forgot Her Name,The Girl Who Forgot Her Name,https://tcgplayer-cdn.tcgplayer.com/product/527397_200w.jpg,24,23271,https://cpt.tcgcsv.com/ZZd6,2023-11-17T05:03:20.303,1,Rare,"When The Girl Who Forgot Her Name enters the field, you may search for 1 Category WOFF Forward and add it to your hand.",,,0.05,0.14,0.99,0.11,,Normal,21-033R,Backup,Ice,3,Girl,,World of Final Fantasy
527399,Fomor,Fomor,https://tcgplayer-cdn.tcgplayer.com/product/527399_200w.jpg,24,23271,https://cpt.tcgcsv.com/_Zd6,2023-11-17T05:03:20.303,1,Common,"When Fomor enters the field, choose 1 dull Forward. Deal it 4000 damage.
<br>T, put Fomor into the Break Zone: Choose 1 dull Forward. Deal it 4000 damage. If your opponent has 2 cards or less in their hand, deal it 7000 damage instead.",,,0.18,0.64,1.39,0.2,,Foil,21-034C,Monster,Ice,2,Undead,,XI;Mobius
527399,Fomor,Fomor,https://tcgplayer-cdn.tcgplayer.com/product/527399_200w.jpg,24,23271,https://cpt.tcgcsv.com/_Zd6,2023-11-17T05:03:20.303,1,Common,"When Fomor enters the field, choose 1 dull Forward. Deal it 4000 damage.
<br>T, put Fomor into the Break Zone: Choose 1 dull Forward. Deal it 4000 damage. If your opponent has 2 cards or less in their hand, deal it 7000 damage instead.",,,0.03,0.1,1.32,0.08,,Normal,21-034C,Monster,Ice,2,Undead,,XI;Mobius
