productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
202111,Feolthanos,Feolthanos,https://tcgplayer-cdn.tcgplayer.com/product/202111_200w.jpg,24,2530,https://cpt.tcgcsv.com/fSD2,2019-11-04T15:18:47.073,1,Legend,"Summons or abilities of your opponent must choose Feolthanos if possible. When Feolthanos is chosen by your opponent's Summons of cost 5 or less or abilities of <span style=""color:red""> their</span> Characters of cost 5 or less, cancel its effect.
<br>
<br><strong>Red text indicates an official errata.</strong>",,8.45,11.55,14.99,13.12,,Normal,10-098L,Forward,Lightning,7,9000,Aegyl,XII
202112,Cid (FFBE),Cid FFBE,https://tcgplayer-cdn.tcgplayer.com/product/202112_200w.jpg,24,2530,https://cpt.tcgcsv.com/gSD2,2019-10-31T20:18:51.68,1,Legend,"When a Forward of your opponent enters the field, deal it 2000 damage. If the Forward entered play without paying for its CP cost, deal it 9000 damage instead.
<br><strong>Spineshatter Dive 0</strong> [S][G][G][G][Dull]: Choose 1 Forward. Deal it 10000 damage and 1 point of damage to that Forward's controller.",,8.66,8.85,12.0,8.7,,Normal,10-052L,Forward,Wind,3,7000,Sworn Six of Paladia,FFBE
202112,Cid (FFBE),Cid FFBE,https://tcgplayer-cdn.tcgplayer.com/product/202112_200w.jpg,24,2530,https://cpt.tcgcsv.com/gSD2,2019-10-31T20:18:51.68,1,Legend,"When a Forward of your opponent enters the field, deal it 2000 damage. If the Forward entered play without paying for its CP cost, deal it 9000 damage instead.
<br><strong>Spineshatter Dive 0</strong> [S][G][G][G][Dull]: Choose 1 Forward. Deal it 10000 damage and 1 point of damage to that Forward's controller.",,14.5,15.0,18.0,15.33,,Foil,10-052L,Forward,Wind,3,7000,Sworn Six of Paladia,FFBE
202122,Ignacio,Ignacio,https://tcgplayer-cdn.tcgplayer.com/product/202122_200w.jpg,24,2530,https://cpt.tcgcsv.com/sSD2,2019-11-01T16:56:06.45,1,Hero,"When Ignacio deals damage to your opponent or to a Forward, draw 1 card.
<br>Discard 1 Fire card: Ignacio gains +2000 power until the end of the turn.",,0.25,0.55,1.25,0.25,,Foil,10-001H,Forward,Fire,5,9000,Sworn Six of Paladia,FFBE
202122,Ignacio,Ignacio,https://tcgplayer-cdn.tcgplayer.com/product/202122_200w.jpg,24,2530,https://cpt.tcgcsv.com/sSD2,2019-11-01T16:56:06.45,1,Hero,"When Ignacio deals damage to your opponent or to a Forward, draw 1 card.
<br>Discard 1 Fire card: Ignacio gains +2000 power until the end of the turn.",,0.1,0.24,1.0,0.18,,Normal,10-001H,Forward,Fire,5,9000,Sworn Six of Paladia,FFBE
202123,Ifrit,Ifrit,https://tcgplayer-cdn.tcgplayer.com/product/202123_200w.jpg,24,2530,https://cpt.tcgcsv.com/tSD2,2019-11-04T17:01:50.403,1,Hero,Choose 1 Forward. Deal it 8000 damage. All the Fire Forwards you control gain +2000 power until the end of the turn.,,1.44,1.73,5.0,1.7,,Normal,10-002H,Summon,Fire,3,,,III
202123,Ifrit,Ifrit,https://tcgplayer-cdn.tcgplayer.com/product/202123_200w.jpg,24,2530,https://cpt.tcgcsv.com/tSD2,2019-11-04T17:01:50.403,1,Hero,Choose 1 Forward. Deal it 8000 damage. All the Fire Forwards you control gain +2000 power until the end of the turn.,,3.49,4.01,5.0,3.71,,Foil,10-002H,Summon,Fire,3,,,III
202124,Balasa EX,Balasa EX,https://tcgplayer-cdn.tcgplayer.com/product/202124_200w.jpg,24,2530,https://cpt.tcgcsv.com/vSD2,2019-11-01T16:59:38.293,1,Common,<strong>EX BURST</strong> Choose 1 Forward. Deal it 2000 damage for each Backup you control.,,0.2,0.65,0.71,0.71,,Foil,10-003C,Summon,Fire,4,,,XII
202124,Balasa EX,Balasa EX,https://tcgplayer-cdn.tcgplayer.com/product/202124_200w.jpg,24,2530,https://cpt.tcgcsv.com/vSD2,2019-11-01T16:59:38.293,1,Common,<strong>EX BURST</strong> Choose 1 Forward. Deal it 2000 damage for each Backup you control.,,0.05,0.1,0.99,0.07,,Normal,10-003C,Summon,Fire,4,,,XII
202125,Caius,Caius,https://tcgplayer-cdn.tcgplayer.com/product/202125_200w.jpg,24,2530,https://cpt.tcgcsv.com/wSD2,2019-11-01T17:01:05.213,1,Hero,"When Caius enters the field, you may play 1 Character of cost 3 or less from your hand onto the field.
<br>When Caius is put from the field into the Break Zone, select 1 Character you control. Put it into the Break Zone.",,2.1,2.35,3.0,2.62,,Foil,10-004H,Forward,Fire,4,9000,Guardian of the Seeress,XIII
202125,Caius,Caius,https://tcgplayer-cdn.tcgplayer.com/product/202125_200w.jpg,24,2530,https://cpt.tcgcsv.com/wSD2,2019-11-01T17:01:05.213,1,Hero,"When Caius enters the field, you may play 1 Character of cost 3 or less from your hand onto the field.
<br>When Caius is put from the field into the Break Zone, select 1 Character you control. Put it into the Break Zone.",,0.1,0.25,1.0,0.24,,Normal,10-004H,Forward,Fire,4,9000,Guardian of the Seeress,XIII
202126,Gancanagh,Gancanagh,https://tcgplayer-cdn.tcgplayer.com/product/202126_200w.jpg,24,2530,https://cpt.tcgcsv.com/xSD2,2019-11-01T17:02:31.387,1,Common,"Put Gancanagh into the Break Zone: Choose 1 Forward. Deal it 8000 damage.
<br><em>Damage 5</em> — Put Gancanagh into the Break Zone: Choose 1 Forward. Deal it 10000 damage. (If you have received 5 points of damage or more, this Character has this ability.)",,0.04,0.1,1.06,0.12,,Normal,10-005C,Monster,Fire,4,,Goblin,XIII
202126,Gancanagh,Gancanagh,https://tcgplayer-cdn.tcgplayer.com/product/202126_200w.jpg,24,2530,https://cpt.tcgcsv.com/xSD2,2019-11-01T17:02:31.387,1,Common,"Put Gancanagh into the Break Zone: Choose 1 Forward. Deal it 8000 damage.
<br><em>Damage 5</em> — Put Gancanagh into the Break Zone: Choose 1 Forward. Deal it 10000 damage. (If you have received 5 points of damage or more, this Character has this ability.)",,0.2,0.25,0.79,0.5,,Foil,10-005C,Monster,Fire,4,,Goblin,XIII
202127,Cloud,Cloud,https://tcgplayer-cdn.tcgplayer.com/product/202127_200w.jpg,24,2530,https://cpt.tcgcsv.com/zSD2,2019-11-01T17:04:22.093,1,Rare,"When Cloud enters the field, you may pay [R][R]. When you do so, choose 1 Dark Forward. Break it.
<br><strong>Cross-slash</strong> [S][R][R][(1)][Dull]: Choose up to 2 Forwards. Divide 10000 damage among them equally.",,0.25,0.47,1.48,0.46,,Foil,10-006R,Backup,Fire,2,,SOLDIER,VII;Theatrhythm
202127,Cloud,Cloud,https://tcgplayer-cdn.tcgplayer.com/product/202127_200w.jpg,24,2530,https://cpt.tcgcsv.com/zSD2,2019-11-01T17:04:22.093,1,Rare,"When Cloud enters the field, you may pay [R][R]. When you do so, choose 1 Dark Forward. Break it.
<br><strong>Cross-slash</strong> [S][R][R][(1)][Dull]: Choose up to 2 Forwards. Divide 10000 damage among them equally.",,0.09,0.15,0.99,0.15,,Normal,10-006R,Backup,Fire,2,,SOLDIER,VII;Theatrhythm
202128,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/202128_200w.jpg,24,2530,https://cpt.tcgcsv.com/BSD2,2019-11-01T17:06:20.49,1,Hero,"When Zack or a Fire Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage.
<br>When Zack or a <em>Category VII</em> Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage.",,0.1,0.2,1.5,0.17,,Normal,10-007H,Forward,Fire,4,8000,SOLDIER,VII
202128,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/202128_200w.jpg,24,2530,https://cpt.tcgcsv.com/BSD2,2019-11-01T17:06:20.49,1,Hero,"When Zack or a Fire Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage.
<br>When Zack or a <em>Category VII</em> Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage.",,0.88,0.99,0.99,0.88,,Foil,10-007H,Forward,Fire,4,8000,SOLDIER,VII
202129,SOLDIER: 3rd Class,SOLDIER 3rd Class,https://tcgplayer-cdn.tcgplayer.com/product/202129_200w.jpg,24,2530,https://cpt.tcgcsv.com/CSD2,2019-11-01T17:08:00.643,1,Common,"First Strike
<br>When SOLDIER: 3rd Class enters the field, you may search for 1 <em>Card Name SOLDIER: 3rd Class</em> and add it to your hand.",,0.55,0.59,1.0,0.63,,Foil,10-009C,Forward,Fire,3,5000,Standard Unit,VII
202129,SOLDIER: 3rd Class,SOLDIER 3rd Class,https://tcgplayer-cdn.tcgplayer.com/product/202129_200w.jpg,24,2530,https://cpt.tcgcsv.com/CSD2,2019-11-01T17:08:00.643,1,Common,"First Strike
<br>When SOLDIER: 3rd Class enters the field, you may search for 1 <em>Card Name SOLDIER: 3rd Class</em> and add it to your hand.",,0.04,0.1,0.99,0.08,,Normal,10-009C,Forward,Fire,3,5000,Standard Unit,VII
202130,Naji,Naji,https://tcgplayer-cdn.tcgplayer.com/product/202130_200w.jpg,24,2530,https://cpt.tcgcsv.com/DSD2,2019-11-01T17:09:09.647,1,Rare,"Naji cannot attack.
<br>Naji cannot become dull by your opponent's Summons or abilities.",,0.17,0.25,1.0,0.38,,Foil,10-011R,Forward,Fire,1,7000,Warrior,XI
202130,Naji,Naji,https://tcgplayer-cdn.tcgplayer.com/product/202130_200w.jpg,24,2530,https://cpt.tcgcsv.com/DSD2,2019-11-01T17:09:09.647,1,Rare,"Naji cannot attack.
<br>Naji cannot become dull by your opponent's Summons or abilities.",,0.05,0.15,0.99,0.14,,Normal,10-011R,Forward,Fire,1,7000,Warrior,XI
202131,Geomancer (Refia),Geomancer Refia,https://tcgplayer-cdn.tcgplayer.com/product/202131_200w.jpg,24,2530,https://cpt.tcgcsv.com/FSD2,2019-11-01T17:10:42.483,1,Common,"When Geomancer enters the field, reveal the top card of your deck. If it is a Fire card, add it to your hand.
<br>[Dull], put Geomancer into the Break Zone: Choose 1 Forward. Deal it 2000 damage.",,0.74,1.25,10.0,1.54,,Foil,10-012C,Backup,Fire,3,,Standard Unit,III
202131,Geomancer (Refia),Geomancer Refia,https://tcgplayer-cdn.tcgplayer.com/product/202131_200w.jpg,24,2530,https://cpt.tcgcsv.com/FSD2,2019-11-01T17:10:42.483,1,Common,"When Geomancer enters the field, reveal the top card of your deck. If it is a Fire card, add it to your hand.
<br>[Dull], put Geomancer into the Break Zone: Choose 1 Forward. Deal it 2000 damage.",,0.06,0.11,0.99,0.11,,Normal,10-012C,Backup,Fire,3,,Standard Unit,III
202132,Firion,Firion,https://tcgplayer-cdn.tcgplayer.com/product/202132_200w.jpg,24,2530,https://cpt.tcgcsv.com/GSD2,2019-11-01T17:11:50.327,1,Rare,"If you control 3 or more Fire Backups, Firion gains Haste.
<br>If you control 5 or more Fire Backups, Firion gains +2000 power and First Strike.",,0.21,0.31,0.69,,,Foil,10-013R,Forward,Fire,3,7000,Warrior,II;DFF
202132,Firion,Firion,https://tcgplayer-cdn.tcgplayer.com/product/202132_200w.jpg,24,2530,https://cpt.tcgcsv.com/GSD2,2019-11-01T17:11:50.327,1,Rare,"If you control 3 or more Fire Backups, Firion gains Haste.
<br>If you control 5 or more Fire Backups, Firion gains +2000 power and First Strike.",,0.05,0.15,1.07,0.08,,Normal,10-013R,Forward,Fire,3,7000,Warrior,II;DFF
202133,Mutsuki,Mutsuki,https://tcgplayer-cdn.tcgplayer.com/product/202133_200w.jpg,24,2530,https://cpt.tcgcsv.com/HSD2,2019-11-01T17:13:49.643,1,Rare,"When a Forward opponent controls is put from the field into the Break Zone, activate Mutsuki.
<br>[Dull]: Choose 1 Forward opponent controls. Deal it 1000 damage.",,0.03,0.15,0.99,0.13,,Normal,10-014R,Backup,Fire,4,,Agito Cadet,Type-0
202133,Mutsuki,Mutsuki,https://tcgplayer-cdn.tcgplayer.com/product/202133_200w.jpg,24,2530,https://cpt.tcgcsv.com/HSD2,2019-11-01T17:13:49.643,1,Rare,"When a Forward opponent controls is put from the field into the Break Zone, activate Mutsuki.
<br>[Dull]: Choose 1 Forward opponent controls. Deal it 1000 damage.",,0.25,0.65,1.0,0.65,,Foil,10-014R,Backup,Fire,4,,Agito Cadet,Type-0
202134,Class First Moogle,Class First Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202134_200w.jpg,24,2530,https://cpt.tcgcsv.com/JSD2,2019-11-01T17:25:32.39,1,Rare,[(1)][Dull]: Choose 1 Fire Forward you control. It gains +1000 power until the end of the turn.,,0.07,0.12,1.0,0.11,,Normal,10-015R,Backup,Fire,2,,Moogle,Type-0
202134,Class First Moogle,Class First Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202134_200w.jpg,24,2530,https://cpt.tcgcsv.com/JSD2,2019-11-01T17:25:32.39,1,Rare,[(1)][Dull]: Choose 1 Fire Forward you control. It gains +1000 power until the end of the turn.,,0.25,0.31,1.25,,,Foil,10-015R,Backup,Fire,2,,Moogle,Type-0
202135,Class Second Moogle,Class Second Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202135_200w.jpg,24,2530,https://cpt.tcgcsv.com/KSD2,2019-11-01T17:27:12.377,1,Common,"If Class Second Moogle is on the field, Class Second Moogle can produce Ice CP.",,0.05,0.18,0.79,0.16,,Normal,10-016C,Backup,Fire,2,,Moogle,Type-0
202135,Class Second Moogle,Class Second Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202135_200w.jpg,24,2530,https://cpt.tcgcsv.com/KSD2,2019-11-01T17:27:12.377,1,Common,"If Class Second Moogle is on the field, Class Second Moogle can produce Ice CP.",,5.26,6.98,7.95,5.34,,Foil,10-016C,Backup,Fire,2,,Moogle,Type-0
202136,Ryid,Ryid,https://tcgplayer-cdn.tcgplayer.com/product/202136_200w.jpg,24,2530,https://cpt.tcgcsv.com/LSD2,2023-12-27T13:55:49.71,1,Common,"<em>Damage 3</em> — Ryid gains Brave.
<br><em>Damage 5</em> — Ryid gains +2000 power.",,0.21,0.25,1.0,0.24,,Foil,10-018C,Forward,Fire,5,9000,Agito Cadet,Type-0
202136,Ryid,Ryid,https://tcgplayer-cdn.tcgplayer.com/product/202136_200w.jpg,24,2530,https://cpt.tcgcsv.com/LSD2,2023-12-27T13:55:49.71,1,Common,"<em>Damage 3</em> — Ryid gains Brave.
<br><em>Damage 5</em> — Ryid gains +2000 power.",,0.02,0.1,0.79,0.09,,Normal,10-018C,Forward,Fire,5,9000,Agito Cadet,Type-0
202137,Lusse,Lusse,https://tcgplayer-cdn.tcgplayer.com/product/202137_200w.jpg,24,2530,https://cpt.tcgcsv.com/MSD2,2019-11-01T17:36:55.507,1,Common,The cost required to play Lusse onto the field is reduced by 1 for each <em>Card Name Lann</em> or <em>Card Name Reynn</em> you control.,,0.25,0.33,1.0,0.34,,Foil,10-019C,Backup,Fire,2,,Mother,World of Final Fantasy
202137,Lusse,Lusse,https://tcgplayer-cdn.tcgplayer.com/product/202137_200w.jpg,24,2530,https://cpt.tcgcsv.com/MSD2,2019-11-01T17:36:55.507,1,Common,The cost required to play Lusse onto the field is reduced by 1 for each <em>Card Name Lann</em> or <em>Card Name Reynn</em> you control.,,0.05,0.1,0.79,0.09,,Normal,10-019C,Backup,Fire,2,,Mother,World of Final Fantasy
202138,Lusse (Full Art),Lusse Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202138_200w.jpg,24,2530,https://cpt.tcgcsv.com/NSD2,2019-11-01T17:37:31.3,1,Common,The cost required to play Lusse onto the field is reduced by 1 for each <em>Card Name Lann</em> or <em>Card Name Reynn</em> you control.,,14.49,15.0,25.0,14.92,,Foil,10-019C,Backup,Fire,2,,Mother,World of Final Fantasy
202139,Rorrik EX,Rorrik EX,https://tcgplayer-cdn.tcgplayer.com/product/202139_200w.jpg,24,2530,https://cpt.tcgcsv.com/PSD2,2019-11-01T17:42:16.507,1,Common,"<strong>EX BURST</strong> When Rorrik enters the field, choose 1 <em>Card Name Lann</em> or <em>Card Name Reynn</em> in your Break Zone. Add it to your hand.",,0.03,0.1,1.06,0.1,,Normal,10-021C,Backup,Fire,3,,Father,World of Final Fantasy
202139,Rorrik EX,Rorrik EX,https://tcgplayer-cdn.tcgplayer.com/product/202139_200w.jpg,24,2530,https://cpt.tcgcsv.com/PSD2,2019-11-01T17:42:16.507,1,Common,"<strong>EX BURST</strong> When Rorrik enters the field, choose 1 <em>Card Name Lann</em> or <em>Card Name Reynn</em> in your Break Zone. Add it to your hand.",,0.17,0.25,1.0,0.29,,Foil,10-021C,Backup,Fire,3,,Father,World of Final Fantasy
202140,Yve'noile EX,Yvenoile EX,https://tcgplayer-cdn.tcgplayer.com/product/202140_200w.jpg,24,2530,https://cpt.tcgcsv.com/QSD2,2019-11-01T17:44:05.933,1,Rare,"<strong>EX BURST</strong> When Yve'noile enters the field, you may search for 1 <em>Card Name Eald'narche</em> or <em>Card Name Kam'lanaut</em> and add it to your hand.",,0.05,0.12,0.99,0.11,,Normal,10-022R,Backup,Ice,3,,Descendant of the Zilart,XI
202140,Yve'noile EX,Yvenoile EX,https://tcgplayer-cdn.tcgplayer.com/product/202140_200w.jpg,24,2530,https://cpt.tcgcsv.com/QSD2,2019-11-01T17:44:05.933,1,Rare,"<strong>EX BURST</strong> When Yve'noile enters the field, you may search for 1 <em>Card Name Eald'narche</em> or <em>Card Name Kam'lanaut</em> and add it to your hand.",,0.2,0.69,1.0,0.72,,Foil,10-022R,Backup,Ice,3,,Descendant of the Zilart,XI
202141,Unei,Unei,https://tcgplayer-cdn.tcgplayer.com/product/202141_200w.jpg,24,2530,https://cpt.tcgcsv.com/RSD2,2019-11-04T17:02:50.663,1,Hero,"When you cast a Summon, choose 1 Forward you control. Remove it from the game. Then, play the removed Forward onto the field dull. This effect will trigger only during your turn and only once per turn.",,1.07,1.75,4.59,2.08,,Foil,10-023H,Backup,Ice,6,,Magus,III
202141,Unei,Unei,https://tcgplayer-cdn.tcgplayer.com/product/202141_200w.jpg,24,2530,https://cpt.tcgcsv.com/RSD2,2019-11-04T17:02:50.663,1,Hero,"When you cast a Summon, choose 1 Forward you control. Remove it from the game. Then, play the removed Forward onto the field dull. This effect will trigger only during your turn and only once per turn.",,0.25,0.35,1.0,0.31,,Normal,10-023H,Backup,Ice,6,,Magus,III
202142,Eald'narche,Ealdnarche,https://tcgplayer-cdn.tcgplayer.com/product/202142_200w.jpg,24,2530,https://cpt.tcgcsv.com/SSD2,2019-11-01T17:49:26.947,1,Rare,"If you control a <em>Card Name Kam'lanaut</em>, the cost for playing Eald'narche onto the field is reduced by 2.
<br>When Eald'narche enters the field, choose 1 Character opponent controls. Dull it.
<br><em>Damage 5</em> — When Eald'narche enters the field, choose up to 3 Characters opponent controls. Dull them.",,0.25,0.35,1.0,0.35,,Foil,10-024R,Forward,Ice,5,9000,Descendant of the Zilart,XI
202142,Eald'narche,Ealdnarche,https://tcgplayer-cdn.tcgplayer.com/product/202142_200w.jpg,24,2530,https://cpt.tcgcsv.com/SSD2,2019-11-01T17:49:26.947,1,Rare,"If you control a <em>Card Name Kam'lanaut</em>, the cost for playing Eald'narche onto the field is reduced by 2.
<br>When Eald'narche enters the field, choose 1 Character opponent controls. Dull it.
<br><em>Damage 5</em> — When Eald'narche enters the field, choose up to 3 Characters opponent controls. Dull them.",,0.05,0.12,0.99,0.11,,Normal,10-024R,Forward,Ice,5,9000,Descendant of the Zilart,XI
202143,Eald'narche (Full Art),Ealdnarche Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202143_200w.jpg,24,2530,https://cpt.tcgcsv.com/TSD2,2019-11-01T19:17:27.327,1,Rare,"If you control a <em>Card Name Kam'lanaut</em>, the cost for playing Eald'narche onto the field is reduced by 2.
<br>When Eald'narche enters the field, choose 1 Character opponent controls. Dull it.
<br><em>Damage 5</em> — When Eald'narche enters the field, choose up to 3 Characters opponent controls. Dull them.",,8.25,10.77,11.5,10.54,,Foil,10-024R,Forward,Ice,5,9000,Descendant of the Zilart,XI
202144,Kam'lanaut (Full Art),Kamlanaut Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202144_200w.jpg,24,2530,https://cpt.tcgcsv.com/VSD2,2019-11-01T17:50:41.27,1,Rare,"f you control a <em>Card Name Eald'narche</em>, the cost for playing Kam'lanaut onto the field is reduced by 2.
<br>When Kam'lanaut enters the field, if your opponent controls 4 or more dull Characters, your opponent discards 1 card from his/her hand.",,10.74,10.75,15.0,8.67,,Foil,10-025R,Forward,Ice,4,8000,Descendant of the Zilart,XI
202145,Kam'lanaut,Kamlanaut,https://tcgplayer-cdn.tcgplayer.com/product/202145_200w.jpg,24,2530,https://cpt.tcgcsv.com/WSD2,2019-11-01T17:51:02.83,1,Rare,"f you control a <em>Card Name Eald'narche</em>, the cost for playing Kam'lanaut onto the field is reduced by 2.
<br>When Kam'lanaut enters the field, if your opponent controls 4 or more dull Characters, your opponent discards 1 card from his/her hand.",,0.03,0.15,1.0,0.12,,Normal,10-025R,Forward,Ice,4,8000,Descendant of the Zilart,XI
202145,Kam'lanaut,Kamlanaut,https://tcgplayer-cdn.tcgplayer.com/product/202145_200w.jpg,24,2530,https://cpt.tcgcsv.com/WSD2,2019-11-01T17:51:02.83,1,Rare,"f you control a <em>Card Name Eald'narche</em>, the cost for playing Kam'lanaut onto the field is reduced by 2.
<br>When Kam'lanaut enters the field, if your opponent controls 4 or more dull Characters, your opponent discards 1 card from his/her hand.",,0.15,0.25,1.0,0.25,,Foil,10-025R,Forward,Ice,4,8000,Descendant of the Zilart,XI
202146,Bard (Ingus),Bard Ingus,https://tcgplayer-cdn.tcgplayer.com/product/202146_200w.jpg,24,2530,https://cpt.tcgcsv.com/XSD2,2019-11-01T17:53:37.077,1,Common,"When Bard enters the field, if your opponent has no cards in his/her hand, draw 1 card.",,0.01,0.1,0.8,0.08,,Normal,10-026C,Backup,Ice,2,,Standard Unit,III
202146,Bard (Ingus),Bard Ingus,https://tcgplayer-cdn.tcgplayer.com/product/202146_200w.jpg,24,2530,https://cpt.tcgcsv.com/XSD2,2019-11-01T17:53:37.077,1,Common,"When Bard enters the field, if your opponent has no cards in his/her hand, draw 1 card.",,0.17,0.25,1.0,,,Foil,10-026C,Backup,Ice,2,,Standard Unit,III
202147,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/202147_200w.jpg,24,2530,https://cpt.tcgcsv.com/ZSD2,2019-11-01T17:54:40.657,1,Common,"If you control a <em>Category TYPE-0</em> Character, the cost for playing Kurasame onto the field is reduced by 1.",,0.04,0.1,0.79,0.08,,Normal,10-027C,Forward,Ice,4,8000,Instructor,Type-0;Theatrhythm
202147,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/202147_200w.jpg,24,2530,https://cpt.tcgcsv.com/ZSD2,2019-11-01T17:54:40.657,1,Common,"If you control a <em>Category TYPE-0</em> Character, the cost for playing Kurasame onto the field is reduced by 1.",,0.23,0.33,1.0,0.23,,Foil,10-027C,Forward,Ice,4,8000,Instructor,Type-0;Theatrhythm
202148,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/202148_200w.jpg,24,2530,https://cpt.tcgcsv.com/-SD2,2019-11-01T17:55:51.97,1,Common,"[I][I][Dull], put Black Mage into the Break Zone: Choose 1 Ice Summon in your Break Zone. Add it to your hand.",,0.05,0.13,0.79,0.11,,Normal,10-029C,Backup,Ice,2,,Standard Unit,Special
202148,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/202148_200w.jpg,24,2530,https://cpt.tcgcsv.com/-SD2,2019-11-01T17:55:51.97,1,Common,"[I][I][Dull], put Black Mage into the Break Zone: Choose 1 Ice Summon in your Break Zone. Add it to your hand.",,0.25,1.29,1.5,1.3,,Foil,10-029C,Backup,Ice,2,,Standard Unit,Special
202149,Black Mage (Full Art),Black Mage Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202149_200w.jpg,24,2530,https://cpt.tcgcsv.com/_SD2,2019-11-01T17:56:13.73,1,Common,"[I][I][Dull], put Black Mage into the Break Zone: Choose 1 Ice Summon in your Break Zone. Add it to your hand.",,32.0,40.0,45.0,34.0,,Foil,10-029C,Backup,Ice,2,,Standard Unit,Special
202150,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/202150_200w.jpg,24,2530,https://cpt.tcgcsv.com/0TD2,2019-11-04T17:14:26.643,1,Hero,"Choose 1 active Forward and 1 dull Forward. Dull the former and deal the latter 9000 damage. If you have cast a <em>Card Name Shiva</em> other than Shiva this turn, also Freeze all the Forwards opponent controls.",,0.19,0.23,2.99,0.22,,Normal,10-030H,Summon,Ice,4,,,III
202150,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/202150_200w.jpg,24,2530,https://cpt.tcgcsv.com/0TD2,2019-11-04T17:14:26.643,1,Hero,"Choose 1 active Forward and 1 dull Forward. Dull the former and deal the latter 9000 damage. If you have cast a <em>Card Name Shiva</em> other than Shiva this turn, also Freeze all the Forwards opponent controls.",,1.69,1.79,2.0,1.79,,Foil,10-030H,Summon,Ice,4,,,III
202151,Jenova SYNTHESIS,Jenova SYNTHESIS,https://tcgplayer-cdn.tcgplayer.com/product/202151_200w.jpg,24,2530,https://cpt.tcgcsv.com/2TD2,2019-11-01T17:58:54.287,1,Common,"When Jenova SYNTHESIS attacks, each player discards 1 card from his/her hand.",,0.02,0.1,0.79,0.09,,Normal,10-031C,Forward,Ice,5,9000,Jenova,VII;Theatrhythm
202151,Jenova SYNTHESIS,Jenova SYNTHESIS,https://tcgplayer-cdn.tcgplayer.com/product/202151_200w.jpg,24,2530,https://cpt.tcgcsv.com/2TD2,2019-11-01T17:58:54.287,1,Common,"When Jenova SYNTHESIS attacks, each player discards 1 card from his/her hand.",,0.11,0.2,1.0,0.2,,Foil,10-031C,Forward,Ice,5,9000,Jenova,VII;Theatrhythm
202152,Scylla,Scylla,https://tcgplayer-cdn.tcgplayer.com/product/202152_200w.jpg,24,2530,https://cpt.tcgcsv.com/3TD2,2019-11-04T17:03:07.647,1,Hero,"When Scylla enters the field, choose 1 dull Forward opponent controls. Break it. Your opponent discards 1 card from his/her hand.",,0.3,0.38,1.0,0.32,,Foil,10-032H,Forward,Ice,7,7000,Scylla,III
202152,Scylla,Scylla,https://tcgplayer-cdn.tcgplayer.com/product/202152_200w.jpg,24,2530,https://cpt.tcgcsv.com/3TD2,2019-11-04T17:03:07.647,1,Hero,"When Scylla enters the field, choose 1 dull Forward opponent controls. Break it. Your opponent discards 1 card from his/her hand.",,0.12,0.15,1.0,0.15,,Normal,10-032H,Forward,Ice,7,7000,Scylla,III
202153,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/202153_200w.jpg,24,2530,https://cpt.tcgcsv.com/5TD2,2019-11-01T18:04:49.557,1,Legend,"When Squall enters the field, choose 1 Character. If your opponent has 2 cards or less in his/her hand, dull it.
<br><em>Damage 2</em> — When Squall enters the field, choose 1 Character. Dull it and Freeze it.
<br><em>Damage 5</em> — When Squall enters the field, choose 1 Forward. If it is dull, deal it 8000 damage.",,1.4,1.5,5.0,1.5,,Foil,10-033L,Forward,Ice,3,7000,SeeD Candidate,VIII;DFF
202153,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/202153_200w.jpg,24,2530,https://cpt.tcgcsv.com/5TD2,2019-11-01T18:04:49.557,1,Legend,"When Squall enters the field, choose 1 Character. If your opponent has 2 cards or less in his/her hand, dull it.
<br><em>Damage 2</em> — When Squall enters the field, choose 1 Character. Dull it and Freeze it.
<br><em>Damage 5</em> — When Squall enters the field, choose 1 Forward. If it is dull, deal it 8000 damage.",,0.2,0.49,5.99,0.49,,Normal,10-033L,Forward,Ice,3,7000,SeeD Candidate,VIII;DFF
