productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extJob,extCategory,extPower
194288,Adelle,Adelle,https://tcgplayer-cdn.tcgplayer.com/product/194288_200w.jpg,24,2460,https://cpt.tcgcsv.com/NKz2,2019-07-12T12:49:53.087,1,Hero,"If you control a <em>Category FFTA2</em> Forward other than Adelle, Adelle gains +2000 power and <strong>Haste</strong>.
<br>If you control 5 or more Backups, Adelle cannot be blocked.",0.09,0.15,1.4,0.15,,Normal,9-042H,Forward,Wind,4,Heritor,FFTA2,7000
194289,Sylph EX,Sylph EX,https://tcgplayer-cdn.tcgplayer.com/product/194289_200w.jpg,24,2460,https://cpt.tcgcsv.com/PKz2,2019-07-12T12:54:33.34,1,Common,<strong>EX BURST</strong> All the Forwards you control gain +1000 power until the end of the turn. Draw 1 card.,0.16,0.25,1.99,,,Foil,9-047C,Summon,Wind,1,,DFF,
194289,Sylph EX,Sylph EX,https://tcgplayer-cdn.tcgplayer.com/product/194289_200w.jpg,24,2460,https://cpt.tcgcsv.com/PKz2,2019-07-12T12:54:33.34,1,Common,<strong>EX BURST</strong> All the Forwards you control gain +1000 power until the end of the turn. Draw 1 card.,0.04,0.1,0.8,0.08,,Normal,9-047C,Summon,Wind,1,,DFF,
194290,Seven,Seven,https://tcgplayer-cdn.tcgplayer.com/product/194290_200w.jpg,24,2460,https://cpt.tcgcsv.com/QKz2,2019-07-12T12:54:39.993,1,Common,"<strong>Back Attack</strong>
<br>When Seven enters the field, deal 2000 damage to all the Forwards opponent controls.",0.02,0.1,0.79,0.09,,Normal,9-048C,Backup,Wind,3,Class Zero Cadet,Type-0;DFF,
194290,Seven,Seven,https://tcgplayer-cdn.tcgplayer.com/product/194290_200w.jpg,24,2460,https://cpt.tcgcsv.com/QKz2,2019-07-12T12:54:39.993,1,Common,"<strong>Back Attack</strong>
<br>When Seven enters the field, deal 2000 damage to all the Forwards opponent controls.",0.2,0.25,0.79,0.25,,Foil,9-048C,Backup,Wind,3,Class Zero Cadet,Type-0;DFF,
194294,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/194294_200w.jpg,24,2460,https://cpt.tcgcsv.com/VKz2,2019-07-12T12:55:54.62,1,Common,"When a <em>Card Name Chocobo</em> you control forms a party and attacks, all Forwards in that party gain +1000 power until the end of the turn.",0.69,0.96,2.0,1.08,,Foil,9-050C,Forward,Wind,4,Standard Unit,Special,7000
194294,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/194294_200w.jpg,24,2460,https://cpt.tcgcsv.com/VKz2,2019-07-12T12:55:54.62,1,Common,"When a <em>Card Name Chocobo</em> you control forms a party and attacks, all Forwards in that party gain +1000 power until the end of the turn.",0.14,0.24,1.77,0.21,,Normal,9-050C,Forward,Wind,4,Standard Unit,Special,7000
194295,Deuce,Deuce,https://tcgplayer-cdn.tcgplayer.com/product/194295_200w.jpg,24,2460,https://cpt.tcgcsv.com/WKz2,2019-07-12T12:58:18.243,1,Common,"The Forwards other than Deuce you control gain +1000 power.
<br>The <em>Job Class Zero Cadet</em> Forwards other than Deuce you control gain +1000 power.",0.73,0.87,2.49,0.64,,Foil,9-052C,Forward,Wind,1,Class Zero Cadet,Type-0;DFF,3000
194295,Deuce,Deuce,https://tcgplayer-cdn.tcgplayer.com/product/194295_200w.jpg,24,2460,https://cpt.tcgcsv.com/WKz2,2019-07-12T12:58:18.243,1,Common,"The Forwards other than Deuce you control gain +1000 power.
<br>The <em>Job Class Zero Cadet</em> Forwards other than Deuce you control gain +1000 power.",0.05,0.11,0.79,0.09,,Normal,9-052C,Forward,Wind,1,Class Zero Cadet,Type-0;DFF,3000
194296,Balthier,Balthier,https://tcgplayer-cdn.tcgplayer.com/product/194296_200w.jpg,24,2460,https://cpt.tcgcsv.com/XKz2,2019-07-12T12:58:19.77,1,Rare,"When Balthier enters the field, select 1 of the 3 following actions.
<br>""Choose 1 Monster of cost 2 or less. Break it.""
<br>""Choose 1 Forward. Deal it 4000 damage.""
<br>""You may pay [G][G]. When you do, choose 1 Forward. Deal it 7000 damage.""",0.02,0.1,0.99,0.1,,Normal,9-053R,Forward,Wind,5,Sky Pirate,XII;DFF,8000
194296,Balthier,Balthier,https://tcgplayer-cdn.tcgplayer.com/product/194296_200w.jpg,24,2460,https://cpt.tcgcsv.com/XKz2,2019-07-12T12:58:19.77,1,Rare,"When Balthier enters the field, select 1 of the 3 following actions.
<br>""Choose 1 Monster of cost 2 or less. Break it.""
<br>""Choose 1 Forward. Deal it 4000 damage.""
<br>""You may pay [G][G]. When you do, choose 1 Forward. Deal it 7000 damage.""",0.21,0.25,1.25,0.23,,Foil,9-053R,Forward,Wind,5,Sky Pirate,XII;DFF,8000
194297,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/194297_200w.jpg,24,2460,https://cpt.tcgcsv.com/ZKz2,2019-07-12T12:58:16.487,1,Common,"When Penelo enters the field, you may <strong>search</strong> for 1 <em>Job Sky Pirate</em> and add it to your hand.
<br>[G][Dull]: Choose 1 <em>Job Sky Pirate</em> Forward you control. It gains +1000 power until the end of the turn.",0.07,0.12,0.79,0.1,,Normal,9-054C,Backup,Wind,4,Dancer,XII;DFF,
194297,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/194297_200w.jpg,24,2460,https://cpt.tcgcsv.com/ZKz2,2019-07-12T12:58:16.487,1,Common,"When Penelo enters the field, you may <strong>search</strong> for 1 <em>Job Sky Pirate</em> and add it to your hand.
<br>[G][Dull]: Choose 1 <em>Job Sky Pirate</em> Forward you control. It gains +1000 power until the end of the turn.",4.75,5.01,7.62,6.73,,Foil,9-054C,Backup,Wind,4,Dancer,XII;DFF,
194298,Yiazmat EX,Yiazmat EX,https://tcgplayer-cdn.tcgplayer.com/product/194298_200w.jpg,24,2460,https://cpt.tcgcsv.com/-Kz2,2019-07-12T13:01:10.323,1,Legend,"<strong>EX BURST</strong> When Yiazmat enters the field or at the beginning of your Main Phase 1, select 1 of the 3 following actions.
<br>""Choose 1 Forward of cost 5 or more. Break it.""
<br>""Choose 1 Monster. Break it.""
<br>""<strong>Activate</strong> all the Characters you control.""",3.19,4.27,5.52,3.9,,Foil,9-057L,Forward,Wind,9,Dragon,XII;Mobius,10000
194298,Yiazmat EX,Yiazmat EX,https://tcgplayer-cdn.tcgplayer.com/product/194298_200w.jpg,24,2460,https://cpt.tcgcsv.com/-Kz2,2019-07-12T13:01:10.323,1,Legend,"<strong>EX BURST</strong> When Yiazmat enters the field or at the beginning of your Main Phase 1, select 1 of the 3 following actions.
<br>""Choose 1 Forward of cost 5 or more. Break it.""
<br>""Choose 1 Monster. Break it.""
<br>""<strong>Activate</strong> all the Characters you control.""",0.25,3.13,5.5,1.38,,Normal,9-057L,Forward,Wind,9,Dragon,XII;Mobius,10000
194299,Rem (9-059R),Rem 9 059R,https://tcgplayer-cdn.tcgplayer.com/product/194299_200w.jpg,24,2460,https://cpt.tcgcsv.com/_Kz2,2019-07-12T13:01:49.443,1,Rare,"If Rem is dealt damage, reduce the damage by 3000 instead.
<br>At the end of your turn, <strong>activate</strong> Rem.
<br>[Dull]: Choose 1 Forward other than Rem. <strong>Activate</strong> it.",0.15,0.25,1.5,0.2,,Foil,9-059R,Forward,Wind,4,Class Zero Cadet,Type-0,6000
194299,Rem (9-059R),Rem 9 059R,https://tcgplayer-cdn.tcgplayer.com/product/194299_200w.jpg,24,2460,https://cpt.tcgcsv.com/_Kz2,2019-07-12T13:01:49.443,1,Rare,"If Rem is dealt damage, reduce the damage by 3000 instead.
<br>At the end of your turn, <strong>activate</strong> Rem.
<br>[Dull]: Choose 1 Forward other than Rem. <strong>Activate</strong> it.",0.04,0.15,0.99,0.12,,Normal,9-059R,Forward,Wind,4,Class Zero Cadet,Type-0,6000
194300,Rem (9-060C),Rem 9 060C,https://tcgplayer-cdn.tcgplayer.com/product/194300_200w.jpg,24,2460,https://cpt.tcgcsv.com/0Lz2,2019-07-12T13:01:47.5,1,Common,[Dull]: Choose 1 <em>Job Class Zero Cadet</em> Forward you control. It gains +1000 power until the end of the turn.,0.04,0.1,0.8,0.08,,Normal,9-060C,Backup,Wind,2,Class Zero Cadet,Type-0;DFF,
194300,Rem (9-060C),Rem 9 060C,https://tcgplayer-cdn.tcgplayer.com/product/194300_200w.jpg,24,2460,https://cpt.tcgcsv.com/0Lz2,2019-07-12T13:01:47.5,1,Common,[Dull]: Choose 1 <em>Job Class Zero Cadet</em> Forward you control. It gains +1000 power until the end of the turn.,0.25,0.31,1.0,0.25,,Foil,9-060C,Backup,Wind,2,Class Zero Cadet,Type-0;DFF,
194301,Bangaa,Bangaa,https://tcgplayer-cdn.tcgplayer.com/product/194301_200w.jpg,24,2460,https://cpt.tcgcsv.com/2Lz2,2019-07-12T13:05:56.68,1,Common,"When Bangaa enters the field, you may pay [Y]. When you do so, choose 1 Earth Character in your Break Zone. Add it to your hand.",0.2,0.25,1.0,,,Foil,9-071C,Backup,Earth,2,Standard Unit,XII,
194301,Bangaa,Bangaa,https://tcgplayer-cdn.tcgplayer.com/product/194301_200w.jpg,24,2460,https://cpt.tcgcsv.com/2Lz2,2019-07-12T13:05:56.68,1,Common,"When Bangaa enters the field, you may pay [Y]. When you do so, choose 1 Earth Character in your Break Zone. Add it to your hand.",0.02,0.1,0.79,0.09,,Normal,9-071C,Backup,Earth,2,Standard Unit,XII,
194302,Heretical Knight Garland,Heretical Knight Garland,https://tcgplayer-cdn.tcgplayer.com/product/194302_200w.jpg,24,2460,https://cpt.tcgcsv.com/3Lz2,2019-07-12T13:02:04.553,1,Rare,"If a Forward opponent controlled was put from the field into the Break Zone this turn, the cost required to play Heretical Knight Garland onto the field is reduced by 3.
<br>[Y][Y][(4)]: Until the end of the turn, Heretical Knight Garland gains ""When Heretical Knight Garland attacks, deal 6000 damage to all the Forwards opponent controls.""",0.05,0.15,0.99,0.12,,Normal,9-061R,Forward,Earth,5,Knight,Mobius,8000
194302,Heretical Knight Garland,Heretical Knight Garland,https://tcgplayer-cdn.tcgplayer.com/product/194302_200w.jpg,24,2460,https://cpt.tcgcsv.com/3Lz2,2019-07-12T13:02:04.553,1,Rare,"If a Forward opponent controlled was put from the field into the Break Zone this turn, the cost required to play Heretical Knight Garland onto the field is reduced by 3.
<br>[Y][Y][(4)]: Until the end of the turn, Heretical Knight Garland gains ""When Heretical Knight Garland attacks, deal 6000 damage to all the Forwards opponent controls.""",0.3,0.35,1.0,0.3,,Foil,9-061R,Forward,Earth,5,Knight,Mobius,8000
194306,Vincent,Vincent,https://tcgplayer-cdn.tcgplayer.com/product/194306_200w.jpg,24,2460,https://cpt.tcgcsv.com/8Lz2,2020-01-15T14:00:23.443,1,Hero,"When Vincent enters the field, you may put 1 Backup you control into the Break Zone. When you do so, choose 1 dull Forward. Deal it 8000 damage.
<br><strong>Zoom</strong> [S][Y][(1)][Dull]: Choose 1 Backup of cost 3 or more.",0.1,0.2,1.0,0.13,,Normal,9-062H,Forward,Earth,3,Gunslinger,VII,7000
194306,Vincent,Vincent,https://tcgplayer-cdn.tcgplayer.com/product/194306_200w.jpg,24,2460,https://cpt.tcgcsv.com/8Lz2,2020-01-15T14:00:23.443,1,Hero,"When Vincent enters the field, you may put 1 Backup you control into the Break Zone. When you do so, choose 1 dull Forward. Deal it 8000 damage.
<br><strong>Zoom</strong> [S][Y][(1)][Dull]: Choose 1 Backup of cost 3 or more.",0.25,0.4,3.0,0.36,,Foil,9-062H,Forward,Earth,3,Gunslinger,VII,7000
194308,Gabranth EX,Gabranth EX,https://tcgplayer-cdn.tcgplayer.com/product/194308_200w.jpg,24,2460,https://cpt.tcgcsv.com/bLz2,2019-07-12T13:02:52.173,1,Legend,"<strong>EX BURST</strong> When Gabranth enters the field, you may <strong>search</strong> for 1 Forward of cost 5 or more and add it to your hand.
<br>If you have received 6 points of damage or more, Gabranth gains +3000 power and <strong>Brave</strong>.
<br><strong>Sentence</strong> [S][Dull]: Choose 1 Forward. Deal it 3000 damage and 1000 more damage for each point of damage you have received.",5.4,6.31,19.99,2.75,,Foil,9-063L,Forward,Earth,4,Judge,XII,5000
194308,Gabranth EX,Gabranth EX,https://tcgplayer-cdn.tcgplayer.com/product/194308_200w.jpg,24,2460,https://cpt.tcgcsv.com/bLz2,2019-07-12T13:02:52.173,1,Legend,"<strong>EX BURST</strong> When Gabranth enters the field, you may <strong>search</strong> for 1 Forward of cost 5 or more and add it to your hand.
<br>If you have received 6 points of damage or more, Gabranth gains +3000 power and <strong>Brave</strong>.
<br><strong>Sentence</strong> [S][Dull]: Choose 1 Forward. Deal it 3000 damage and 1000 more damage for each point of damage you have received.",0.45,0.99,3.99,0.82,,Normal,9-063L,Forward,Earth,4,Judge,XII,5000
194309,Garif,Garif,https://tcgplayer-cdn.tcgplayer.com/product/194309_200w.jpg,24,2460,https://cpt.tcgcsv.com/cLz2,2019-07-12T13:02:50.377,1,Common,"If you control 5 or more Earth Characters, Garif gains +2000 power.",0.01,0.1,1.27,0.08,,Normal,9-064C,Forward,Earth,4,Standard Unit,XII,8000
194309,Garif,Garif,https://tcgplayer-cdn.tcgplayer.com/product/194309_200w.jpg,24,2460,https://cpt.tcgcsv.com/cLz2,2019-07-12T13:02:50.377,1,Common,"If you control 5 or more Earth Characters, Garif gains +2000 power.",0.22,0.45,1.0,0.45,,Foil,9-064C,Forward,Earth,4,Standard Unit,XII,8000
194310,Golem EX,Golem EX,https://tcgplayer-cdn.tcgplayer.com/product/194310_200w.jpg,24,2460,https://cpt.tcgcsv.com/dLz2,2019-07-12T13:03:06.533,1,Common,<strong>EX BURST</strong> Choose 1 Forward. It gains +2000 power until the end of the turn. Draw 1 card.,0.15,0.21,1.0,0.25,,Foil,9-065C,Summon,Earth,2,,Type-0,
194310,Golem EX,Golem EX,https://tcgplayer-cdn.tcgplayer.com/product/194310_200w.jpg,24,2460,https://cpt.tcgcsv.com/dLz2,2019-07-12T13:03:06.533,1,Common,<strong>EX BURST</strong> Choose 1 Forward. It gains +2000 power until the end of the turn. Draw 1 card.,0.04,0.1,0.99,0.05,,Normal,9-065C,Summon,Earth,2,,Type-0,
194311,Cor,Cor,https://tcgplayer-cdn.tcgplayer.com/product/194311_200w.jpg,24,2460,https://cpt.tcgcsv.com/fLz2,2019-07-12T13:03:17.177,1,Common,"If you control <em>Card Name Regis</em>, Cor gains +2000 power.
<br>When Cor or a <em>Category XV</em> Forward enters your field, until the end of the turn, Cor gains +1000 power and <strong>Brave</strong>.",0.02,0.1,0.99,0.07,,Normal,9-066C,Forward,Earth,2,Captain,XV,5000
194311,Cor,Cor,https://tcgplayer-cdn.tcgplayer.com/product/194311_200w.jpg,24,2460,https://cpt.tcgcsv.com/fLz2,2019-07-12T13:03:17.177,1,Common,"If you control <em>Card Name Regis</em>, Cor gains +2000 power.
<br>When Cor or a <em>Category XV</em> Forward enters your field, until the end of the turn, Cor gains +1000 power and <strong>Brave</strong>.",0.2,0.25,2.0,0.23,,Foil,9-066C,Forward,Earth,2,Captain,XV,5000
194312,Tonberry,Tonberry,https://tcgplayer-cdn.tcgplayer.com/product/194312_200w.jpg,24,2460,https://cpt.tcgcsv.com/gLz2,2019-07-12T13:05:05.713,1,Rare,"During your turn, Tonberry also becomes a Forward with 4000 power.
<br>When Tonberry is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 1000 damage for every 2 Forwards in your Break Zone.",0.32,0.43,0.99,0.52,,Foil,9-069R,Monster,Earth,2,Tonberry,Crystal Hunt,4000
194312,Tonberry,Tonberry,https://tcgplayer-cdn.tcgplayer.com/product/194312_200w.jpg,24,2460,https://cpt.tcgcsv.com/gLz2,2019-07-12T13:05:05.713,1,Rare,"During your turn, Tonberry also becomes a Forward with 4000 power.
<br>When Tonberry is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 1000 damage for every 2 Forwards in your Break Zone.",0.05,0.19,0.99,0.12,,Normal,9-069R,Monster,Earth,2,Tonberry,Crystal Hunt,4000
194314,Ba'Gamnan,BaGamnan,https://tcgplayer-cdn.tcgplayer.com/product/194314_200w.jpg,24,2460,https://cpt.tcgcsv.com/jLz2,2024-05-20T12:30:25.05,1,Rare,"The <em>Job Headhunter</em> Forwards other than Ba'Gamnan you control gain +1000 power.
<br>When Ba'Gamnan enters the field, you may <strong>search</strong> for 1 <em>Card Name Gijuk, Card Name Bwagi,</em> or <em>Card Name Rinok</em> and play it onto the field.",0.17,0.21,1.0,,,Foil,9-070R,Forward,Earth,5,Headhunter,XII,7000
194314,Ba'Gamnan,BaGamnan,https://tcgplayer-cdn.tcgplayer.com/product/194314_200w.jpg,24,2460,https://cpt.tcgcsv.com/jLz2,2024-05-20T12:30:25.05,1,Rare,"The <em>Job Headhunter</em> Forwards other than Ba'Gamnan you control gain +1000 power.
<br>When Ba'Gamnan enters the field, you may <strong>search</strong> for 1 <em>Card Name Gijuk, Card Name Bwagi,</em> or <em>Card Name Rinok</em> and play it onto the field.",0.02,0.1,1.0,0.08,,Normal,9-070R,Forward,Earth,5,Headhunter,XII,7000
194315,Larkeicus,Larkeicus,https://tcgplayer-cdn.tcgplayer.com/product/194315_200w.jpg,24,2460,https://cpt.tcgcsv.com/kLz2,2019-07-21T13:45:13.757,1,Hero,"When Larkeicus enters the field, choose 1 Monster in your Break Zone. Add it to your hand.
<br>[Y][Y][Dull]: <strong>Search</strong> for 1 Monster and add it to your hand.",0.02,0.19,1.0,0.2,,Normal,9-076H,Forward,Earth,3,Doctor,FFCC,5000
194315,Larkeicus,Larkeicus,https://tcgplayer-cdn.tcgplayer.com/product/194315_200w.jpg,24,2460,https://cpt.tcgcsv.com/kLz2,2019-07-21T13:45:13.757,1,Hero,"When Larkeicus enters the field, choose 1 Monster in your Break Zone. Add it to your hand.
<br>[Y][Y][Dull]: <strong>Search</strong> for 1 Monster and add it to your hand.",0.17,0.49,5.99,0.25,,Foil,9-076H,Forward,Earth,3,Doctor,FFCC,5000
194316,Yang,Yang,https://tcgplayer-cdn.tcgplayer.com/product/194316_200w.jpg,24,2460,https://cpt.tcgcsv.com/lLz2,2019-07-12T13:08:29.003,1,Rare,"When Yang enters the field, choose 1 Forward. Until the end of the turn, it gains +2000 power and <strong>Brave</strong>. If it is a <em>Job Monk</em> or a <em>Card Name Monk</em>, until the end of the turn, it also gains ""When this Forward attacks, choose 1 Forward opponent controls. Deal it damage equal to this Forward's power.""",0.08,0.17,0.99,0.14,,Normal,9-075R,Forward,Earth,4,Monk,IV,8000
194316,Yang,Yang,https://tcgplayer-cdn.tcgplayer.com/product/194316_200w.jpg,24,2460,https://cpt.tcgcsv.com/lLz2,2019-07-12T13:08:29.003,1,Rare,"When Yang enters the field, choose 1 Forward. Until the end of the turn, it gains +2000 power and <strong>Brave</strong>. If it is a <em>Job Monk</em> or a <em>Card Name Monk</em>, until the end of the turn, it also gains ""When this Forward attacks, choose 1 Forward opponent controls. Deal it damage equal to this Forward's power.""",0.17,0.24,1.0,0.22,,Foil,9-075R,Forward,Earth,4,Monk,IV,8000
194317,Rinok,Rinok,https://tcgplayer-cdn.tcgplayer.com/product/194317_200w.jpg,24,2460,https://cpt.tcgcsv.com/mLz2,2019-07-12T13:11:11.09,1,Common,"[Y]: Choose 1 <em>Job Headhunter</em>. During this turn, the next damage it deals to a Forward becomes double the damage instead. You can only use this ability once per turn.",0.23,0.27,1.5,,,Foil,9-078C,Forward,Earth,2,Headhunter,XII,5000
194317,Rinok,Rinok,https://tcgplayer-cdn.tcgplayer.com/product/194317_200w.jpg,24,2460,https://cpt.tcgcsv.com/mLz2,2019-07-12T13:11:11.09,1,Common,"[Y]: Choose 1 <em>Job Headhunter</em>. During this turn, the next damage it deals to a Forward becomes double the damage instead. You can only use this ability once per turn.",0.01,0.1,0.79,0.07,,Normal,9-078C,Forward,Earth,2,Headhunter,XII,5000
194318,Lilty,Lilty,https://tcgplayer-cdn.tcgplayer.com/product/194318_200w.jpg,24,2460,https://cpt.tcgcsv.com/nLz2,2019-07-12T13:11:09.36,1,Rare,"When Lilty blocks, choose 1 Forward in your Break Zone. Add it to your hand.",0.15,0.25,1.0,,,Foil,9-079R,Forward,Earth,3,Standard Unit,FFCC,7000
194318,Lilty,Lilty,https://tcgplayer-cdn.tcgplayer.com/product/194318_200w.jpg,24,2460,https://cpt.tcgcsv.com/nLz2,2019-07-12T13:11:09.36,1,Rare,"When Lilty blocks, choose 1 Forward in your Break Zone. Add it to your hand.",0.04,0.13,1.0,0.09,,Normal,9-079R,Forward,Earth,3,Standard Unit,FFCC,7000
194319,Regis,Regis,https://tcgplayer-cdn.tcgplayer.com/product/194319_200w.jpg,24,2460,https://cpt.tcgcsv.com/pLz2,2019-07-12T13:11:43.593,1,Common,"When Regis enters the field, you may <strong>search</strong> for 1 <em>Category XV</em> Forward and add it to your hand.",0.06,0.13,0.79,0.1,,Normal,9-080C,Backup,Earth,3,King,XV,
194319,Regis,Regis,https://tcgplayer-cdn.tcgplayer.com/product/194319_200w.jpg,24,2460,https://cpt.tcgcsv.com/pLz2,2019-07-12T13:11:43.593,1,Common,"When Regis enters the field, you may <strong>search</strong> for 1 <em>Category XV</em> Forward and add it to your hand.",0.6,0.81,2.0,,,Foil,9-080C,Backup,Earth,3,King,XV,
194320,Nero (XIV),Nero XIV,https://tcgplayer-cdn.tcgplayer.com/product/194320_200w.jpg,24,2460,https://cpt.tcgcsv.com/qLz2,2019-07-12T13:17:58.963,1,Hero,"When Nero (XIV) enters the field, if you control a Forward of any Element other than Lightning, until the end of the turn, Nero (XIV) gains +2000 power, <strong>Haste</strong> and <strong>Brave</strong>.",0.07,0.15,0.99,0.12,,Normal,9-091H,Forward,Lightning,3,Chief of Staff,XIV,7000
194320,Nero (XIV),Nero XIV,https://tcgplayer-cdn.tcgplayer.com/product/194320_200w.jpg,24,2460,https://cpt.tcgcsv.com/qLz2,2019-07-12T13:17:58.963,1,Hero,"When Nero (XIV) enters the field, if you control a Forward of any Element other than Lightning, until the end of the turn, Nero (XIV) gains +2000 power, <strong>Haste</strong> and <strong>Brave</strong>.",0.52,0.65,1.0,0.7,,Foil,9-091H,Forward,Lightning,3,Chief of Staff,XIV,7000
194321,Edea EX,Edea EX,https://tcgplayer-cdn.tcgplayer.com/product/194321_200w.jpg,24,2460,https://cpt.tcgcsv.com/rLz2,2019-07-12T13:12:53.563,1,Common,"<strong>EX BURST</strong> When Edea enters the field, choose 1 <strong>active</strong> Forward opponent controls. Deal it 1000 damage for each Lightning Character you control.",0.01,0.1,0.79,0.1,,Normal,9-082C,Summon,Lightning,4,Witch,VIII;Pictlogica,8000
194321,Edea EX,Edea EX,https://tcgplayer-cdn.tcgplayer.com/product/194321_200w.jpg,24,2460,https://cpt.tcgcsv.com/rLz2,2019-07-12T13:12:53.563,1,Common,"<strong>EX BURST</strong> When Edea enters the field, choose 1 <strong>active</strong> Forward opponent controls. Deal it 1000 damage for each Lightning Character you control.",0.17,0.25,1.45,0.25,,Foil,9-082C,Summon,Lightning,4,Witch,VIII;Pictlogica,8000
194322,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/194322_200w.jpg,24,2460,https://cpt.tcgcsv.com/sLz2,2019-07-12T13:15:01.277,1,Hero,"Before paying the cost to play Kain onto the field, you may put 1 active Lightning Backup you control into the Break Zone. If you do so, the cost for playing Kain onto the field is reduced by 5.
<br>When Kain enters the field, choose 1 Forward opponent controls. It loses 8000 power until the end of the turn.",0.25,0.25,1.5,0.23,,Foil,9-084H,Forward,Lightning,8,Dragoon,IV;Lord of Vermilion,8000
194322,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/194322_200w.jpg,24,2460,https://cpt.tcgcsv.com/sLz2,2019-07-12T13:15:01.277,1,Hero,"Before paying the cost to play Kain onto the field, you may put 1 active Lightning Backup you control into the Break Zone. If you do so, the cost for playing Kain onto the field is reduced by 5.
<br>When Kain enters the field, choose 1 Forward opponent controls. It loses 8000 power until the end of the turn.",0.07,0.22,0.75,0.11,,Normal,9-084H,Forward,Lightning,8,Dragoon,IV;Lord of Vermilion,8000
194324,Cid of Clan Gully,Cid of Clan Gully,https://tcgplayer-cdn.tcgplayer.com/product/194324_200w.jpg,24,2460,https://cpt.tcgcsv.com/vLz2,2019-07-12T13:15:14.167,1,Common,"[P][Dull], discard 1 <em>Category FFTA2</em> Forward, put Cid of Clan Gully into the Break Zone: Choose 1 <strong>active</strong> Forward. Break it.",0.21,0.35,1.0,,,Foil,9-085C,Backup,Lightning,2,Clan Leader,FFTA2,
194324,Cid of Clan Gully,Cid of Clan Gully,https://tcgplayer-cdn.tcgplayer.com/product/194324_200w.jpg,24,2460,https://cpt.tcgcsv.com/vLz2,2019-07-12T13:15:14.167,1,Common,"[P][Dull], discard 1 <em>Category FFTA2</em> Forward, put Cid of Clan Gully into the Break Zone: Choose 1 <strong>active</strong> Forward. Break it.",0.04,0.1,0.79,0.08,,Normal,9-085C,Backup,Lightning,2,Clan Leader,FFTA2,
194328,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/194328_200w.jpg,24,2460,https://cpt.tcgcsv.com/BLz2,2019-07-12T13:15:52.333,1,Rare,"During your turn, Goblin also becomes a Forward with 5000 power.
<br>When Goblin deals damage to your opponent, you may put Goblin into the Break Zone. When you do so, draw 2 cards.",0.2,0.29,1.0,0.34,,Foil,9-086R,Monster,Lightning,2,Goblin,Crystal Hunt,5000
194328,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/194328_200w.jpg,24,2460,https://cpt.tcgcsv.com/BLz2,2019-07-12T13:15:52.333,1,Rare,"During your turn, Goblin also becomes a Forward with 5000 power.
<br>When Goblin deals damage to your opponent, you may put Goblin into the Break Zone. When you do so, draw 2 cards.",0.03,0.15,0.99,0.14,,Normal,9-086R,Monster,Lightning,2,Goblin,Crystal Hunt,5000
194329,Golbez,Golbez,https://tcgplayer-cdn.tcgplayer.com/product/194329_200w.jpg,24,2460,https://cpt.tcgcsv.com/CLz2,2019-07-12T13:16:07.293,1,Hero,"[P][Dull]: Reveal the top card of your deck. If it is a Forward, play it onto the field. You can only use this ability during your turn.
<br><strong>Double Meteor</strong> [S][P][P]: Choose 1 Forward. Deal it 9000 damage. You may discard 1 <em>Card Name Golbez</em>. If you do so, use this special ability again without paying the cost.",0.15,0.25,0.99,0.19,,Normal,9-087H,Forward,Lightning,5,Warlock,IV,9000
194329,Golbez,Golbez,https://tcgplayer-cdn.tcgplayer.com/product/194329_200w.jpg,24,2460,https://cpt.tcgcsv.com/CLz2,2019-07-12T13:16:07.293,1,Hero,"[P][Dull]: Reveal the top card of your deck. If it is a Forward, play it onto the field. You can only use this ability during your turn.
<br><strong>Double Meteor</strong> [S][P][P]: Choose 1 Forward. Deal it 9000 damage. You may discard 1 <em>Card Name Golbez</em>. If you do so, use this special ability again without paying the cost.",1.45,1.49,1.5,1.22,,Foil,9-087H,Forward,Lightning,5,Warlock,IV,9000
194330,Seifer,Seifer,https://tcgplayer-cdn.tcgplayer.com/product/194330_200w.jpg,24,2460,https://cpt.tcgcsv.com/DLz2,2019-07-12T13:16:22.083,1,Common,"If you control a <em>Job Witch</em>, Seifer gains +3000 power.",0.5,0.69,0.79,0.69,,Foil,9-088C,Forward,Lightning,2,SeeD Candidate,VIII;Pictlogica,5000
