productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extGTIN,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
543381,Luartha,Luartha,https://tcgplayer-cdn.tcgplayer.com/product/543381_200w.jpg,24,23344,https://cpt.tcgcsv.com/Fmm6,2024-03-22T04:03:14.08,1,Rare,"When Luartha attacks, choose 1 Forward opponent controls. Deal it 5000 damage.
<br>C: Luartha gains Haste until the end of the turn.
<br>Damage 3 -- When Luartha enters the field, choose 1 Forward opponent controls. Deal it 5000 damage.",0.48,0.67,2.0,0.73,,Foil,,22-018R,Forward,Fire,1,3000,Dual Gunner,FFBE
543381,Luartha,Luartha,https://tcgplayer-cdn.tcgplayer.com/product/543381_200w.jpg,24,23344,https://cpt.tcgcsv.com/Fmm6,2024-03-22T04:03:14.08,1,Rare,"When Luartha attacks, choose 1 Forward opponent controls. Deal it 5000 damage.
<br>C: Luartha gains Haste until the end of the turn.
<br>Damage 3 -- When Luartha enters the field, choose 1 Forward opponent controls. Deal it 5000 damage.",0.1,0.15,0.77,0.14,,Normal,,22-018R,Forward,Fire,1,3000,Dual Gunner,FFBE
543382,Ice Bomb,Ice Bomb,https://tcgplayer-cdn.tcgplayer.com/product/543382_200w.jpg,24,23344,https://cpt.tcgcsv.com/Gmm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Ice Bomb also becomes a Forward with 3000 power.
When Ice Bomb attacks, choose 1 Forward opponent controls. Freeze it.
<br>Damage 3 -- When Ice Bomb attacks, choose 1 Forward. Dull it.",0.05,0.1,0.72,0.09,,Normal,,22-019C,Monster,Ice,1,3000,Bomb,FFCC
543382,Ice Bomb,Ice Bomb,https://tcgplayer-cdn.tcgplayer.com/product/543382_200w.jpg,24,23344,https://cpt.tcgcsv.com/Gmm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Ice Bomb also becomes a Forward with 3000 power.
When Ice Bomb attacks, choose 1 Forward opponent controls. Freeze it.
<br>Damage 3 -- When Ice Bomb attacks, choose 1 Forward. Dull it.",0.25,0.3,1.45,0.3,,Foil,,22-019C,Monster,Ice,1,3000,Bomb,FFCC
543383,Vallaide,Vallaide,https://tcgplayer-cdn.tcgplayer.com/product/543383_200w.jpg,24,23344,https://cpt.tcgcsv.com/Hmm6,2024-03-22T04:03:14.08,1,Rare,"1: Choose 1 Forward. It gains ""When this Forward is dealt damage, break this Forward."" until the end of the turn. You can only use this ability once per turn.",0.1,0.14,0.75,0.12,,Normal,,22-020R,Forward,Ice,2,5000,Green Mage,FFBE
543383,Vallaide,Vallaide,https://tcgplayer-cdn.tcgplayer.com/product/543383_200w.jpg,24,23344,https://cpt.tcgcsv.com/Hmm6,2024-03-22T04:03:14.08,1,Rare,"1: Choose 1 Forward. It gains ""When this Forward is dealt damage, break this Forward."" until the end of the turn. You can only use this ability once per turn.",0.42,0.5,1.07,0.44,,Foil,,22-020R,Forward,Ice,2,5000,Green Mage,FFBE
543384,Emina,Emina,https://tcgplayer-cdn.tcgplayer.com/product/543384_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jmm6,2024-03-22T04:03:14.08,1,Rare,"When Emina enters the field, you may search for 1 Ice Character of cost 2 or less and add it to your hand.",0.09,0.15,0.75,0.14,,Normal,,22-021R,Backup,Ice,4,,Commanding Officer,Type-0
543384,Emina,Emina,https://tcgplayer-cdn.tcgplayer.com/product/543384_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jmm6,2024-03-22T04:03:14.08,1,Rare,"When Emina enters the field, you may search for 1 Ice Character of cost 2 or less and add it to your hand.",0.61,1.24,2.0,0.96,,Foil,,22-021R,Backup,Ice,4,,Commanding Officer,Type-0
543385,Quistis,Quistis,https://tcgplayer-cdn.tcgplayer.com/product/543385_200w.jpg,24,23344,https://cpt.tcgcsv.com/Kmm6,2024-05-20T12:35:32.663,1,Rare,"When Quistis enters the field, choose up to the same number of Characters as the Category VIII Forwards you control. Dull them. If you control 3 or more Category VIII Forwards, also Freeze them.",0.09,0.15,0.75,0.12,,Normal,,22-022R,Forward,Ice,3,7000,Instructor,VIII
543385,Quistis,Quistis,https://tcgplayer-cdn.tcgplayer.com/product/543385_200w.jpg,24,23344,https://cpt.tcgcsv.com/Kmm6,2024-05-20T12:35:32.663,1,Rare,"When Quistis enters the field, choose up to the same number of Characters as the Category VIII Forwards you control. Dull them. If you control 3 or more Category VIII Forwards, also Freeze them.",0.42,0.5,1.0,0.52,,Foil,,22-022R,Forward,Ice,3,7000,Instructor,VIII
543386,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/543386_200w.jpg,24,23344,https://cpt.tcgcsv.com/Lmm6,2024-03-22T04:03:14.08,1,Common,"T: Choose 1 Forward of cost 2 or less. Dull it.
<br>1T, discard 1 Ice card, put Bard into the Break Zone: Choose 1 dull Forward. Break it.",0.18,0.29,1.0,0.22,,Foil,,22-023C,Backup,Ice,2,,Standard Unit,XI
543386,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/543386_200w.jpg,24,23344,https://cpt.tcgcsv.com/Lmm6,2024-03-22T04:03:14.08,1,Common,"T: Choose 1 Forward of cost 2 or less. Dull it.
<br>1T, discard 1 Ice card, put Bard into the Break Zone: Choose 1 dull Forward. Break it.",0.04,0.1,0.72,0.1,,Normal,,22-023C,Backup,Ice,2,,Standard Unit,XI
543387,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/543387_200w.jpg,24,23344,https://cpt.tcgcsv.com/Mmm6,2024-03-22T04:03:14.08,1,Legend,"When Kurasame enters the field, select 1 of the 2 following actions.
<br>""Choose up to the same number of Characters as the Ice Backups you control. Dull them and Freeze them.""
<br>""Your opponent discards 1 card for each Ice Backup you control.""
<br>Blizzaga S: Choose 1 Forward. Deal it 9000 damage.",0.46,1.46,5.0,1.23,,Foil,,22-024L,Forward,Ice,7,9000,Agito Cadet,Type-0
543387,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/543387_200w.jpg,24,23344,https://cpt.tcgcsv.com/Mmm6,2024-03-22T04:03:14.08,1,Legend,"When Kurasame enters the field, select 1 of the 2 following actions.
<br>""Choose up to the same number of Characters as the Ice Backups you control. Dull them and Freeze them.""
<br>""Your opponent discards 1 card for each Ice Backup you control.""
<br>Blizzaga S: Choose 1 Forward. Deal it 9000 damage.",0.15,1.24,3.0,0.85,,Normal,,22-024L,Forward,Ice,7,9000,Agito Cadet,Type-0
543388,Cloud of Darkness,Cloud of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/543388_200w.jpg,24,23344,https://cpt.tcgcsv.com/Nmm6,2024-03-22T04:03:14.08,1,Common,"When Cloud of Darkness enters the field, if your opponent has 2 cards or less in their hand, your opponent selects 1 Forward they control. Put it into the Break Zone.",0.14,0.25,1.47,0.15,,Foil,,22-025C,Forward,Ice,5,9000,Wraith,III;Pictlogica
543388,Cloud of Darkness,Cloud of Darkness,https://tcgplayer-cdn.tcgplayer.com/product/543388_200w.jpg,24,23344,https://cpt.tcgcsv.com/Nmm6,2024-03-22T04:03:14.08,1,Common,"When Cloud of Darkness enters the field, if your opponent has 2 cards or less in their hand, your opponent selects 1 Forward they control. Put it into the Break Zone.",0.05,0.1,0.72,0.1,,Normal,,22-025C,Forward,Ice,5,9000,Wraith,III;Pictlogica
543389,Seymour EX,Seymour EX,https://tcgplayer-cdn.tcgplayer.com/product/543389_200w.jpg,24,23344,https://cpt.tcgcsv.com/Pmm6,2024-03-22T04:03:14.08,1,Common,"EX BURST When Seymour enters the field, choose 1 dull Forward. Break it.",0.05,0.1,0.71,0.08,,Normal,,22-026C,Forward,Ice,6,7000,Summoner,X;Theatrhythm
543389,Seymour EX,Seymour EX,https://tcgplayer-cdn.tcgplayer.com/product/543389_200w.jpg,24,23344,https://cpt.tcgcsv.com/Pmm6,2024-03-22T04:03:14.08,1,Common,"EX BURST When Seymour enters the field, choose 1 dull Forward. Break it.",0.14,0.32,1.0,0.34,,Foil,,22-026C,Forward,Ice,6,7000,Summoner,X;Theatrhythm
543390,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/543390_200w.jpg,24,23344,https://cpt.tcgcsv.com/Qmm6,2024-03-22T04:03:14.08,1,Rare,"All the Characters opponent controls lose all their abilities until the end of the turn. If the CP paid to cast Shiva was only produced by Backups, also draw 1 card.",0.05,0.15,0.75,0.13,,Normal,,22-027R,Summon,Ice,3,,,XIII
543390,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/543390_200w.jpg,24,23344,https://cpt.tcgcsv.com/Qmm6,2024-03-22T04:03:14.08,1,Rare,"All the Characters opponent controls lose all their abilities until the end of the turn. If the CP paid to cast Shiva was only produced by Backups, also draw 1 card.",0.41,0.49,1.5,0.54,,Foil,,22-027R,Summon,Ice,3,,,XIII
543391,Cissnei,Cissnei,https://tcgplayer-cdn.tcgplayer.com/product/543391_200w.jpg,24,23344,https://cpt.tcgcsv.com/Rmm6,2024-03-22T04:03:14.08,1,Hero,"Haste
<br>Cissnei enters the field dull.
<br>When 1 or more Job Member of the Turks Forwards other than Cissnei you control attack, activate Cissnei. Cissnei can attack once more this turn.",0.15,0.33,1.0,0.35,,Normal,,22-028H,Forward,Ice,2,6000,Member of the Turks,VII
543391,Cissnei,Cissnei,https://tcgplayer-cdn.tcgplayer.com/product/543391_200w.jpg,24,23344,https://cpt.tcgcsv.com/Rmm6,2024-03-22T04:03:14.08,1,Hero,"Haste
<br>Cissnei enters the field dull.
<br>When 1 or more Job Member of the Turks Forwards other than Cissnei you control attack, activate Cissnei. Cissnei can attack once more this turn.",0.58,0.99,2.0,0.98,,Foil,,22-028H,Forward,Ice,2,6000,Member of the Turks,VII
543392,Jihl Nabaat EX,Jihl Nabaat EX,https://tcgplayer-cdn.tcgplayer.com/product/543392_200w.jpg,24,23344,https://cpt.tcgcsv.com/Smm6,2024-03-22T04:03:14.08,1,Rare,"EX BURST When Jihl Nabaat enters the field, you may search for 1 Job PSICOM and add it to your hand.",0.1,0.15,0.77,0.14,,Normal,,22-029R,Forward,Ice,3,7000,PSICOM,XIII
543392,Jihl Nabaat EX,Jihl Nabaat EX,https://tcgplayer-cdn.tcgplayer.com/product/543392_200w.jpg,24,23344,https://cpt.tcgcsv.com/Smm6,2024-03-22T04:03:14.08,1,Rare,"EX BURST When Jihl Nabaat enters the field, you may search for 1 Job PSICOM and add it to your hand.",0.25,0.48,1.0,0.36,,Foil,,22-029R,Forward,Ice,3,7000,PSICOM,XIII
543393,Shinryu Celestia,Shinryu Celestia,https://tcgplayer-cdn.tcgplayer.com/product/543393_200w.jpg,24,23344,https://cpt.tcgcsv.com/Tmm6,2024-03-22T04:03:14.08,1,Common,"Shinryu Celestia is also Card Name Celestia in all situations.
<br>T: Choose 1 Forward. It gains +4000 power until the end of the turn. You can only use this ability if you control 5 or more Ice Backups.",0.05,0.1,0.72,0.09,,Normal,,22-030C,Backup,Ice,2,,L'Cie,Type-0
543393,Shinryu Celestia,Shinryu Celestia,https://tcgplayer-cdn.tcgplayer.com/product/543393_200w.jpg,24,23344,https://cpt.tcgcsv.com/Tmm6,2024-03-22T04:03:14.08,1,Common,"Shinryu Celestia is also Card Name Celestia in all situations.
<br>T: Choose 1 Forward. It gains +4000 power until the end of the turn. You can only use this ability if you control 5 or more Ice Backups.",0.19,0.29,1.0,0.23,,Foil,,22-030C,Backup,Ice,2,,L'Cie,Type-0
543394,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/543394_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vmm6,2024-03-22T04:03:14.08,1,Hero,"If you control 4 or more Category VIII Characters, Squall gains +2000 power and ""If Squall is dealt damage by your opponent's abilities, the damage becomes 0 instead.""
<br>At the beginning of the Attack Phase during each of your turns, you may play 1 Category VIII Forward of cost 4 or less from your hand onto the field.",0.39,1.81,3.0,0.97,,Foil,,22-031H,Forward,Ice,4,8000,SeeD Candidate,VIII
543394,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/543394_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vmm6,2024-03-22T04:03:14.08,1,Hero,"If you control 4 or more Category VIII Characters, Squall gains +2000 power and ""If Squall is dealt damage by your opponent's abilities, the damage becomes 0 instead.""
<br>At the beginning of the Attack Phase during each of your turns, you may play 1 Category VIII Forward of cost 4 or less from your hand onto the field.",0.5,0.85,2.15,0.8,,Normal,,22-031H,Forward,Ice,4,8000,SeeD Candidate,VIII
543395,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/543395_200w.jpg,24,23344,https://cpt.tcgcsv.com/Wmm6,2024-03-22T04:03:14.08,1,Legend,"When Sephiroth enters the field, your opponent discards 1 card.
<br>I2, remove Sephiroth in your hand from the game: Choose 1 dull Forward. Break it. Until the end of your turn, you can cast Sephiroth removed by this ability's cost. You can only use this ability if Sephiroth is in your hand.",5.0,7.07,25.99,4.82,,Foil,,22-032L,Forward,Ice,3,7000,SOLDIER,VII
543395,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/543395_200w.jpg,24,23344,https://cpt.tcgcsv.com/Wmm6,2024-03-22T04:03:14.08,1,Legend,"When Sephiroth enters the field, your opponent discards 1 card.
<br>I2, remove Sephiroth in your hand from the game: Choose 1 dull Forward. Break it. Until the end of your turn, you can cast Sephiroth removed by this ability's cost. You can only use this ability if Sephiroth is in your hand.",2.75,3.9,12.5,2.5,,Normal,,22-032L,Forward,Ice,3,7000,SOLDIER,VII
543396,Time Mage,Time Mage,https://tcgplayer-cdn.tcgplayer.com/product/543396_200w.jpg,24,23344,https://cpt.tcgcsv.com/Xmm6,2024-03-22T04:03:14.08,1,Common,"When Time Mage enters the field, choose 1 Forward. Dull it and Freeze it.
<br>When Time Mage enters the field, choose 1 Character. If you control 2 or more Job Standard Unit Backups, dull it and Freeze it.",0.17,0.3,1.0,0.18,,Foil,,22-033C,Forward,Ice,2,5000,Standard Unit,V
543396,Time Mage,Time Mage,https://tcgplayer-cdn.tcgplayer.com/product/543396_200w.jpg,24,23344,https://cpt.tcgcsv.com/Xmm6,2024-03-22T04:03:14.08,1,Common,"When Time Mage enters the field, choose 1 Forward. Dull it and Freeze it.
<br>When Time Mage enters the field, choose 1 Character. If you control 2 or more Job Standard Unit Backups, dull it and Freeze it.",0.05,0.1,0.71,0.08,,Normal,,22-033C,Forward,Ice,2,5000,Standard Unit,V
543397,Medusa,Medusa,https://tcgplayer-cdn.tcgplayer.com/product/543397_200w.jpg,24,23344,https://cpt.tcgcsv.com/Zmm6,2024-03-22T04:03:14.08,1,Hero,"When Medusa enters the field, choose 1 Forward. Place 1 Petrification Counter on it and it gains ""If a Petrification Counter is placed on this Forward, this Forward cannot attack or block."" and ""5: Remove all Petrification Counters from this Forward."" (These effects do not end at the end of the turn.)",0.14,0.5,2.0,0.37,,Foil,,22-034H,Forward,Ice,3,7000,Medusa,III
543397,Medusa,Medusa,https://tcgplayer-cdn.tcgplayer.com/product/543397_200w.jpg,24,23344,https://cpt.tcgcsv.com/Zmm6,2024-03-22T04:03:14.08,1,Hero,"When Medusa enters the field, choose 1 Forward. Place 1 Petrification Counter on it and it gains ""If a Petrification Counter is placed on this Forward, this Forward cannot attack or block."" and ""5: Remove all Petrification Counters from this Forward."" (These effects do not end at the end of the turn.)",0.17,0.27,1.0,0.25,,Normal,,22-034H,Forward,Ice,3,7000,Medusa,III
543400,Yuke,Yuke,https://tcgplayer-cdn.tcgplayer.com/product/543400_200w.jpg,24,23344,https://cpt.tcgcsv.com/0nm6,2024-03-22T04:03:14.08,1,Common,"When Yuke enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.05,0.1,0.72,0.09,,Normal,,22-035C,Backup,Ice,1,,Standard Unit,FFCC
543400,Yuke,Yuke,https://tcgplayer-cdn.tcgplayer.com/product/543400_200w.jpg,24,23344,https://cpt.tcgcsv.com/0nm6,2024-03-22T04:03:14.08,1,Common,"When Yuke enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.27,0.29,1.0,0.28,,Foil,,22-035C,Backup,Ice,1,,Standard Unit,FFCC
543404,Rinoa,Rinoa,https://tcgplayer-cdn.tcgplayer.com/product/543404_200w.jpg,24,23344,https://cpt.tcgcsv.com/6nm6,2024-03-22T04:03:14.08,1,Common,"If you control a Card Name Squall, the cost required to cast Rinoa is reduced by 1.
<br>T, put Rinoa into the Break Zone: Your opponent discards 2 cards. You can only use this ability during your turn.",0.98,1.49,3.0,1.37,,Foil,,22-036C,Backup,Ice,3,,Resistance Fighter,VIII
543404,Rinoa,Rinoa,https://tcgplayer-cdn.tcgplayer.com/product/543404_200w.jpg,24,23344,https://cpt.tcgcsv.com/6nm6,2024-03-22T04:03:14.08,1,Common,"If you control a Card Name Squall, the cost required to cast Rinoa is reduced by 1.
<br>T, put Rinoa into the Break Zone: Your opponent discards 2 cards. You can only use this ability during your turn.",0.05,0.12,0.73,0.11,,Normal,,22-036C,Backup,Ice,3,,Resistance Fighter,VIII
543405,Alexander,Alexander,https://tcgplayer-cdn.tcgplayer.com/product/543405_200w.jpg,24,23344,https://cpt.tcgcsv.com/7nm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Forward you control and 1 Forward opponent controls. During this turn, the next damage dealt to the former is dealt to the latter instead. If the CP paid to cast Alexander was only produced by Backups, also draw 1 card.",0.2,0.3,1.0,0.23,,Foil,,22-037R,Summon,Wind,3,,,XIII
543405,Alexander,Alexander,https://tcgplayer-cdn.tcgplayer.com/product/543405_200w.jpg,24,23344,https://cpt.tcgcsv.com/7nm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Forward you control and 1 Forward opponent controls. During this turn, the next damage dealt to the former is dealt to the latter instead. If the CP paid to cast Alexander was only produced by Backups, also draw 1 card.",0.09,0.15,0.76,0.14,,Normal,,22-037R,Summon,Wind,3,,,XIII
543406,Wol,Wol,https://tcgplayer-cdn.tcgplayer.com/product/543406_200w.jpg,24,23344,https://cpt.tcgcsv.com/8nm6,2024-03-22T04:03:14.08,1,Common,"When Wol enters the field, select 1 of the 2 following actions.
<br>""Choose 1 Forward of cost 6 or more. Break it.""
<br>""Reveal the top 5 cards of your deck. Add 1 Wind card among them to your hand and return the other cards to the bottom of your deck in any order.""",0.25,0.3,1.0,0.27,,Foil,,22-038C,Backup,Wind,4,,Warrior of Light,Theatrhythm;Mobius
543406,Wol,Wol,https://tcgplayer-cdn.tcgplayer.com/product/543406_200w.jpg,24,23344,https://cpt.tcgcsv.com/8nm6,2024-03-22T04:03:14.08,1,Common,"When Wol enters the field, select 1 of the 2 following actions.
<br>""Choose 1 Forward of cost 6 or more. Break it.""
<br>""Reveal the top 5 cards of your deck. Add 1 Wind card among them to your hand and return the other cards to the bottom of your deck in any order.""",0.05,0.1,0.72,0.09,,Normal,,22-038C,Backup,Wind,4,,Warrior of Light,Theatrhythm;Mobius
543407,Epiornis,Epiornis,https://tcgplayer-cdn.tcgplayer.com/product/543407_200w.jpg,24,23344,https://cpt.tcgcsv.com/9nm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Epiornis also becomes a Forward with 5000 power.
Epiornis cannot be blocked by a Forward of cost 4 or more.
<br>Damage 3 -- Epiornis cannot be blocked by a Forward of cost 3 or less.",0.03,0.1,0.7,0.08,,Normal,,22-039C,Monster,Wind,2,5000,Bird,VII
543407,Epiornis,Epiornis,https://tcgplayer-cdn.tcgplayer.com/product/543407_200w.jpg,24,23344,https://cpt.tcgcsv.com/9nm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Epiornis also becomes a Forward with 5000 power.
Epiornis cannot be blocked by a Forward of cost 4 or more.
<br>Damage 3 -- Epiornis cannot be blocked by a Forward of cost 3 or less.",0.17,0.26,1.46,0.23,,Foil,,22-039C,Monster,Wind,2,5000,Bird,VII
543408,Enkidu,Enkidu,https://tcgplayer-cdn.tcgplayer.com/product/543408_200w.jpg,24,23344,https://cpt.tcgcsv.com/bnm6,2024-03-22T04:03:14.08,1,Hero,"When Enkidu enters the field, choose up to 3 Backups you control. Activate them.
When a Card Name Gilgamesh enters your field, you may pay 2. When you do so, play Enkidu onto the field. This effect will trigger only if Enkidu is in the Break Zone.",0.12,0.32,1.34,0.25,,Normal,,22-040H,Forward,Wind,3,7000,Warrior,V
543408,Enkidu,Enkidu,https://tcgplayer-cdn.tcgplayer.com/product/543408_200w.jpg,24,23344,https://cpt.tcgcsv.com/bnm6,2024-03-22T04:03:14.08,1,Hero,"When Enkidu enters the field, choose up to 3 Backups you control. Activate them.
When a Card Name Gilgamesh enters your field, you may pay 2. When you do so, play Enkidu onto the field. This effect will trigger only if Enkidu is in the Break Zone.",0.18,0.91,3.0,0.3,,Foil,,22-040H,Forward,Wind,3,7000,Warrior,V
543409,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/543409_200w.jpg,24,23344,https://cpt.tcgcsv.com/cnm6,2024-03-22T04:03:14.08,1,Common,"Haste First Strike
<br>When Kain attacks, choose 2 Characters. Activate them.
<br>Damage 3 -- Kain gains +1000 power.",0.05,0.1,0.5,0.1,,Normal,,22-041C,Forward,Wind,3,6000,Dragoon,IV
543409,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/543409_200w.jpg,24,23344,https://cpt.tcgcsv.com/cnm6,2024-03-22T04:03:14.08,1,Common,"Haste First Strike
<br>When Kain attacks, choose 2 Characters. Activate them.
<br>Damage 3 -- Kain gains +1000 power.",0.25,0.3,1.0,0.43,,Foil,,22-041C,Forward,Wind,3,6000,Dragoon,IV
543410,Ranger,Ranger,https://tcgplayer-cdn.tcgplayer.com/product/543410_200w.jpg,24,23344,https://cpt.tcgcsv.com/dnm6,2024-03-22T04:03:14.08,1,Common,"T, put Ranger into the Break Zone: Choose 1 Forward of cost 2 or less. Deal it 5000 damage.
<br>1T, discard 1 Wind card, put Ranger into the Break Zone: Choose 1 Monster. Break it.",0.15,0.27,1.0,0.16,,Foil,,22-042C,Backup,Wind,2,,Standard Unit,XI
543410,Ranger,Ranger,https://tcgplayer-cdn.tcgplayer.com/product/543410_200w.jpg,24,23344,https://cpt.tcgcsv.com/dnm6,2024-03-22T04:03:14.08,1,Common,"T, put Ranger into the Break Zone: Choose 1 Forward of cost 2 or less. Deal it 5000 damage.
<br>1T, discard 1 Wind card, put Ranger into the Break Zone: Choose 1 Monster. Break it.",0.05,0.1,0.72,0.09,,Normal,,22-042C,Backup,Wind,2,,Standard Unit,XI
543411,Clavat - 22-043C,Clavat 22 043C,https://tcgplayer-cdn.tcgplayer.com/product/543411_200w.jpg,24,23344,https://cpt.tcgcsv.com/fnm6,2024-03-22T04:03:14.08,1,Common,"When Clavat enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.18,0.3,1.0,,,Foil,,22-043C,Backup,Wind,1,,Standard Unit,FFCC
543411,Clavat - 22-043C,Clavat 22 043C,https://tcgplayer-cdn.tcgplayer.com/product/543411_200w.jpg,24,23344,https://cpt.tcgcsv.com/fnm6,2024-03-22T04:03:14.08,1,Common,"When Clavat enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.05,0.1,0.71,0.08,,Normal,,22-043C,Backup,Wind,1,,Standard Unit,FFCC
543412,Cid (FFBE),Cid FFBE,https://tcgplayer-cdn.tcgplayer.com/product/543412_200w.jpg,24,23344,https://cpt.tcgcsv.com/gnm6,2024-03-22T04:03:14.08,1,Rare,"At the beginning of the Attack Phase during each of your turns, select 1 of the 2 following actions. ""Choose 2 Characters. Activate them."" ""All the Forwards you control gain ‘This Forward cannot be chosen by your opponent's Summons.’ until the end of the turn.""
<br>When Cid (FFBE) is put from the field into the Break Zone, you may pay 3. When you do so, play Cid (FFBE) from the Break Zone onto the field dull.",0.34,0.44,1.0,0.35,,Foil,,22-044R,Forward,Wind,4,8000,Sworn Six of Paladia,FFBE
543412,Cid (FFBE),Cid FFBE,https://tcgplayer-cdn.tcgplayer.com/product/543412_200w.jpg,24,23344,https://cpt.tcgcsv.com/gnm6,2024-03-22T04:03:14.08,1,Rare,"At the beginning of the Attack Phase during each of your turns, select 1 of the 2 following actions. ""Choose 2 Characters. Activate them."" ""All the Forwards you control gain ‘This Forward cannot be chosen by your opponent's Summons.’ until the end of the turn.""
<br>When Cid (FFBE) is put from the field into the Break Zone, you may pay 3. When you do so, play Cid (FFBE) from the Break Zone onto the field dull.",0.09,0.15,0.76,0.12,,Normal,,22-044R,Forward,Wind,4,8000,Sworn Six of Paladia,FFBE
543413,Sosha,Sosha,https://tcgplayer-cdn.tcgplayer.com/product/543413_200w.jpg,24,23344,https://cpt.tcgcsv.com/hnm6,2024-03-22T04:03:14.08,1,Common,"If you control a Job Dragoon or Card Name Dragoon, the cost required to cast Sosha is reduced by 2.
<br>T: Choose 1 Forward. Deal it 4000 damage.",0.25,0.34,1.25,0.38,,Foil,,22-045C,Forward,Wind,4,8000,Dragoon,FFBE
543413,Sosha,Sosha,https://tcgplayer-cdn.tcgplayer.com/product/543413_200w.jpg,24,23344,https://cpt.tcgcsv.com/hnm6,2024-03-22T04:03:14.08,1,Common,"If you control a Job Dragoon or Card Name Dragoon, the cost required to cast Sosha is reduced by 2.
<br>T: Choose 1 Forward. Deal it 4000 damage.",0.05,0.1,0.72,0.09,,Normal,,22-045C,Forward,Wind,4,8000,Dragoon,FFBE
543414,Chelinka,Chelinka,https://tcgplayer-cdn.tcgplayer.com/product/543414_200w.jpg,24,23344,https://cpt.tcgcsv.com/jnm6,2024-03-22T04:03:14.08,1,Rare,"If you control 3 or more Category FFCC Characters, the Card Name Yuri you control gains Haste.",0.09,0.13,0.74,0.12,,Normal,,22-046R,Forward,Wind,2,5000,Lay Crystal User,FFCC
543414,Chelinka,Chelinka,https://tcgplayer-cdn.tcgplayer.com/product/543414_200w.jpg,24,23344,https://cpt.tcgcsv.com/jnm6,2024-03-22T04:03:14.08,1,Rare,"If you control 3 or more Category FFCC Characters, the Card Name Yuri you control gains Haste.",0.19,0.34,1.0,0.31,,Foil,,22-046R,Forward,Wind,2,5000,Lay Crystal User,FFCC
543415,Nanaa Mihgo,Nanaa Mihgo,https://tcgplayer-cdn.tcgplayer.com/product/543415_200w.jpg,24,23344,https://cpt.tcgcsv.com/knm6,2024-03-22T04:03:14.08,1,Hero,"When Nanaa Mihgo enters the field, select 1 of the 2 following actions. ""Choose 1 Forward of cost 2 or less in your opponent's Break Zone. Play it onto your field."" ""Choose 1 Summon of cost 3 or less in your opponent's Break Zone. Cast it as though you owned it without paying the cost. If you cast it, remove that Summon from the game after use instead of putting it in the Break Zone.""",0.19,0.47,3.0,0.47,,Normal,,22-048H,Forward,Wind,4,5000,Robber,XI
543415,Nanaa Mihgo,Nanaa Mihgo,https://tcgplayer-cdn.tcgplayer.com/product/543415_200w.jpg,24,23344,https://cpt.tcgcsv.com/knm6,2024-03-22T04:03:14.08,1,Hero,"When Nanaa Mihgo enters the field, select 1 of the 2 following actions. ""Choose 1 Forward of cost 2 or less in your opponent's Break Zone. Play it onto your field."" ""Choose 1 Summon of cost 3 or less in your opponent's Break Zone. Cast it as though you owned it without paying the cost. If you cast it, remove that Summon from the game after use instead of putting it in the Break Zone.""",0.48,1.68,3.0,1.34,,Foil,,22-048H,Forward,Wind,4,5000,Robber,XI
