productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
210817,Kuja,Kuja,https://tcgplayer-cdn.tcgplayer.com/product/210817_200w.jpg,24,2589,https://cpt.tcgcsv.com/mlJ2,2020-03-16T20:10:40.853,1,Legend,"When Kuja enters the field, choose 1 Forward of cost 3 or less the opponent controls. Break it. kuja deals you 1 point of damage.
<br><strong>Thundaga</strong>[S][P][P][P]: Choose up to 2 Fowards the opponent controls. Deal them 2000 damage. Then, deal 5000 damage to all the damaged Forwards the opponent controls.",,1.77,2.0,3.0,1.77,,Foil,11-090L,Forward,Lightning,4,8000,Genome,IX
210818,Gekkou,Gekkou,https://tcgplayer-cdn.tcgplayer.com/product/210818_200w.jpg,24,2589,https://cpt.tcgcsv.com/nlJ2,2020-03-20T18:21:52.833,1,Common,"When Gekkou enters the field, choose 1 Forward the opponent controls. Deal it 2000 damage for each <em>Job Ninja</em> or <em>Card Name Ninja</em> you control.
<br>[R]: Gekkou gains Brave until the end of turn.",,0.09,0.12,0.79,0.11,,Normal,11-006C,Forward,Fire,4,8000,Ninja,IV;Pictlogica
210818,Gekkou,Gekkou,https://tcgplayer-cdn.tcgplayer.com/product/210818_200w.jpg,24,2589,https://cpt.tcgcsv.com/nlJ2,2020-03-20T18:21:52.833,1,Common,"When Gekkou enters the field, choose 1 Forward the opponent controls. Deal it 2000 damage for each <em>Job Ninja</em> or <em>Card Name Ninja</em> you control.
<br>[R]: Gekkou gains Brave until the end of turn.",,0.25,0.4,1.0,0.32,,Foil,11-006C,Forward,Fire,4,8000,Ninja,IV;Pictlogica
210819,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/210819_200w.jpg,24,2589,https://cpt.tcgcsv.com/plJ2,2020-03-20T18:22:16.837,1,Rare,"At the end of each of your turns, choose 1 Forward the opponent controls. Discard 1 card from your hand. If you do so, deal 5000 damage.",,0.09,0.24,0.99,0.17,,Normal,11-007R,Forward,Fire,1,8000,Soldier,VII
210819,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/210819_200w.jpg,24,2589,https://cpt.tcgcsv.com/plJ2,2020-03-20T18:22:16.837,1,Rare,"At the end of each of your turns, choose 1 Forward the opponent controls. Discard 1 card from your hand. If you do so, deal 5000 damage.",,0.74,0.86,4.0,0.96,,Foil,11-007R,Forward,Fire,1,8000,Soldier,VII
210820,Braska's Final Aeon,Braskas Final Aeon,https://tcgplayer-cdn.tcgplayer.com/product/210820_200w.jpg,24,2589,https://cpt.tcgcsv.com/qlJ2,2020-03-20T18:22:48.877,1,Legend,"When Braska's Final Aeon attacks or is chosen by your opponent's Summons or abilities choose up to 1 Forward the opponent controls. Deal it 10000 damage. This damage cannot be reduced. 
<br>Discard Braska's Final Aeon: choose 1 Forward. Deal it 10000 damage. You can only use this ability if you control 2 or more <em>Job Summoner</em> Forwards and if Braska's Final Aeon is in your hand.",,21.0,23.25,25.0,,,Foil,11-015L,Forward,Fire,7,10000,Final Aeon,X;Mobius
210820,Braska's Final Aeon,Braskas Final Aeon,https://tcgplayer-cdn.tcgplayer.com/product/210820_200w.jpg,24,2589,https://cpt.tcgcsv.com/qlJ2,2020-03-20T18:22:48.877,1,Legend,"When Braska's Final Aeon attacks or is chosen by your opponent's Summons or abilities choose up to 1 Forward the opponent controls. Deal it 10000 damage. This damage cannot be reduced. 
<br>Discard Braska's Final Aeon: choose 1 Forward. Deal it 10000 damage. You can only use this ability if you control 2 or more <em>Job Summoner</em> Forwards and if Braska's Final Aeon is in your hand.",,15.26,17.33,25.0,16.04,,Normal,11-015L,Forward,Fire,7,10000,Final Aeon,X;Mobius
210822,Bomb,Bomb,https://tcgplayer-cdn.tcgplayer.com/product/210822_200w.jpg,24,2589,https://cpt.tcgcsv.com/slJ2,2020-03-20T18:23:09.873,1,Rare,"When a Fire Character other than Bomb enters your field, place 1 Monster Counter on Bomb.
<br>Put Bomb into the Break Zone: Choose 1 Forward. Deal it 4000 damage.
<br>Put Bomb into the Break Zone: Choose 1 Forward. Deal it 10000 damage. You can only use this ability if 3 or more Monster Counters are placed on Bomb.",,0.75,1.0,30.0,0.76,,Foil,11-016R,Monster,Fire,1,,Bomb,X
210822,Bomb,Bomb,https://tcgplayer-cdn.tcgplayer.com/product/210822_200w.jpg,24,2589,https://cpt.tcgcsv.com/slJ2,2020-03-20T18:23:09.873,1,Rare,"When a Fire Character other than Bomb enters your field, place 1 Monster Counter on Bomb.
<br>Put Bomb into the Break Zone: Choose 1 Forward. Deal it 4000 damage.
<br>Put Bomb into the Break Zone: Choose 1 Forward. Deal it 10000 damage. You can only use this ability if 3 or more Monster Counters are placed on Bomb.",,0.13,0.2,0.99,0.14,,Normal,11-016R,Monster,Fire,1,,Bomb,X
210827,Jornee,Jornee,https://tcgplayer-cdn.tcgplayer.com/product/210827_200w.jpg,24,2589,https://cpt.tcgcsv.com/zlJ2,2020-03-20T18:25:01.3,1,Common,"When Jornee enters the field, you may search for 1 <em>Category FFL</em> Forward and add it to your hand.",,0.06,0.11,0.79,0.1,,Normal,11-043C,Backup,Wind,3,,Princess,FFL
210827,Jornee,Jornee,https://tcgplayer-cdn.tcgplayer.com/product/210827_200w.jpg,24,2589,https://cpt.tcgcsv.com/zlJ2,2020-03-20T18:25:01.3,1,Common,"When Jornee enters the field, you may search for 1 <em>Category FFL</em> Forward and add it to your hand.",,0.25,0.28,1.0,0.68,,Foil,11-043C,Backup,Wind,3,,Princess,FFL
210828,Tsukinowa,Tsukinowa,https://tcgplayer-cdn.tcgplayer.com/product/210828_200w.jpg,24,2589,https://cpt.tcgcsv.com/BlJ2,2020-03-20T18:26:58.69,1,Common,"When Tsukinowa enters the field, choose up to the same number of Characters you control as the <em>Job Ninja</em> or <em>Card Name Ninja</em> you control. Activate them. 
<br>[G]: Tsukinowa gains ""Tsukinowa cannot be blocked by a Forward of cost 5 or more."" until the end of turn.",,0.31,0.5,1.0,0.35,,Foil,11-051C,Forward,Wind,3,7000,Ninja,IV;Pictlogica
210828,Tsukinowa,Tsukinowa,https://tcgplayer-cdn.tcgplayer.com/product/210828_200w.jpg,24,2589,https://cpt.tcgcsv.com/BlJ2,2020-03-20T18:26:58.69,1,Common,"When Tsukinowa enters the field, choose up to the same number of Characters you control as the <em>Job Ninja</em> or <em>Card Name Ninja</em> you control. Activate them. 
<br>[G]: Tsukinowa gains ""Tsukinowa cannot be blocked by a Forward of cost 5 or more."" until the end of turn.",,0.07,0.1,0.79,0.1,,Normal,11-051C,Forward,Wind,3,7000,Ninja,IV;Pictlogica
210829,Bobby Corwen,Bobby Corwen,https://tcgplayer-cdn.tcgplayer.com/product/210829_200w.jpg,24,2589,https://cpt.tcgcsv.com/ClJ2,2020-03-20T18:27:47.127,1,Common,"Bobby Corwen can form a party with Forwards of any Element.
<br>When a Forward forming a party with Bobby Corwen is put from the field into the Break Zone, draw 2 cards.",,0.5,0.62,1.0,0.63,,Foil,11-059C,Forward,Wind,1,2000,Chocobo,IX
210829,Bobby Corwen,Bobby Corwen,https://tcgplayer-cdn.tcgplayer.com/product/210829_200w.jpg,24,2589,https://cpt.tcgcsv.com/ClJ2,2020-03-20T18:27:47.127,1,Common,"Bobby Corwen can form a party with Forwards of any Element.
<br>When a Forward forming a party with Bobby Corwen is put from the field into the Break Zone, draw 2 cards.",,0.07,0.11,0.79,0.11,,Normal,11-059C,Forward,Wind,1,2000,Chocobo,IX
210831,Maina EX,Maina EX,https://tcgplayer-cdn.tcgplayer.com/product/210831_200w.jpg,24,2589,https://cpt.tcgcsv.com/FlJ2,2020-03-20T20:23:59.577,1,Common,"<strong>EX BURST</strong> When Maina enters the field, you may search for 1 <em>Job Ninja</em> Forward or <em>Card Name Ninja</em> Forward and add it to your hand.",,3.0,4.37,11.0,5.11,,Foil,11-060C,Backup,Wind,3,,Ninja,FFL
210831,Maina EX,Maina EX,https://tcgplayer-cdn.tcgplayer.com/product/210831_200w.jpg,24,2589,https://cpt.tcgcsv.com/FlJ2,2020-03-20T20:23:59.577,1,Common,"<strong>EX BURST</strong> When Maina enters the field, you may search for 1 <em>Job Ninja</em> Forward or <em>Card Name Ninja</em> Forward and add it to your hand.",,0.14,0.2,0.79,0.21,,Normal,11-060C,Backup,Wind,3,,Ninja,FFL
210832,Zangetsu,Zangetsu,https://tcgplayer-cdn.tcgplayer.com/product/210832_200w.jpg,24,2589,https://cpt.tcgcsv.com/GlJ2,2020-03-16T20:51:19.107,1,Common,"When Zangetsu enters the field, choose up to the same number of Characters your opponent controls as the <em>Job Ninja</em> or <em>Card Name Ninja</em> you control. Dull them. 
<br>[P]: Zangetsu gains Haste until the end of the turn.",,0.08,0.1,0.79,0.1,,Normal,11-094C,Forward,Lightning,4,8000,Ninja,IV;Pictlogica
210832,Zangetsu,Zangetsu,https://tcgplayer-cdn.tcgplayer.com/product/210832_200w.jpg,24,2589,https://cpt.tcgcsv.com/GlJ2,2020-03-16T20:51:19.107,1,Common,"When Zangetsu enters the field, choose up to the same number of Characters your opponent controls as the <em>Job Ninja</em> or <em>Card Name Ninja</em> you control. Dull them. 
<br>[P]: Zangetsu gains Haste until the end of the turn.",,0.25,0.48,1.0,0.43,,Foil,11-094C,Forward,Lightning,4,8000,Ninja,IV;Pictlogica
210833,Puck,Puck,https://tcgplayer-cdn.tcgplayer.com/product/210833_200w.jpg,24,2589,https://cpt.tcgcsv.com/HlJ2,2020-03-16T20:56:35.747,1,Common,"When Puck enters the field, choose 1 Forward of cost 1 in your Break Zone. Play it onto the field.
<br><em>Damage 3 —</em> When Puck enters the field, choose 1 Forward of cost 2 in your Break Zone. Play it onto the field.",,0.18,0.25,1.0,0.49,,Foil,11-098C,Backup,Lightning,4,,Prince,IX
210833,Puck,Puck,https://tcgplayer-cdn.tcgplayer.com/product/210833_200w.jpg,24,2589,https://cpt.tcgcsv.com/HlJ2,2020-03-16T20:56:35.747,1,Common,"When Puck enters the field, choose 1 Forward of cost 1 in your Break Zone. Play it onto the field.
<br><em>Damage 3 —</em> When Puck enters the field, choose 1 Forward of cost 2 in your Break Zone. Play it onto the field.",,0.07,0.11,0.99,0.11,,Normal,11-098C,Backup,Lightning,4,,Prince,IX
210834,Porom,Porom,https://tcgplayer-cdn.tcgplayer.com/product/210834_200w.jpg,24,2589,https://cpt.tcgcsv.com/JlJ2,2020-03-16T20:59:45,1,Common,"When Porom enters the field, discard 1 card from your hand. If the discarded card is not a <em>Category IV</em> card, draw 2 cards then discard 1 card from your hand.
<br>[Dull], put Porom into the Break Zone: Choose 1 Forward. During this turn, the next damage dealt to it is reduced by 2000 instead.",,0.04,0.1,0.79,0.09,,Normal,11-121C,Backup,Water,2,,White Mage,IV
210834,Porom,Porom,https://tcgplayer-cdn.tcgplayer.com/product/210834_200w.jpg,24,2589,https://cpt.tcgcsv.com/JlJ2,2020-03-16T20:59:45,1,Common,"When Porom enters the field, discard 1 card from your hand. If the discarded card is not a <em>Category IV</em> card, draw 2 cards then discard 1 card from your hand.
<br>[Dull], put Porom into the Break Zone: Choose 1 Forward. During this turn, the next damage dealt to it is reduced by 2000 instead.",,0.25,0.36,1.04,0.77,,Foil,11-121C,Backup,Water,2,,White Mage,IV
210835,Rosa EX,Rosa EX,https://tcgplayer-cdn.tcgplayer.com/product/210835_200w.jpg,24,2589,https://cpt.tcgcsv.com/KlJ2,2020-03-20T19:55:09.573,1,Rare,"<strong>EX BURST</strong> When Rosa enters the field, if you control a <em>Card Name Cecil,</em> draw 1 card.
<br>Discard 1 card: Draw 1 card. you can only use this ability during your turn and only once per turn.
<br><strong>Teleport </strong>[S][Dull]: Choose any number of Characters you control. Return them to their owner's hands. You can only use this ability once per turn.",,0.1,0.15,0.99,0.12,,Normal,11-126R,Forward,Water,3,7000,White Mage,IV
210835,Rosa EX,Rosa EX,https://tcgplayer-cdn.tcgplayer.com/product/210835_200w.jpg,24,2589,https://cpt.tcgcsv.com/KlJ2,2020-03-20T19:55:09.573,1,Rare,"<strong>EX BURST</strong> When Rosa enters the field, if you control a <em>Card Name Cecil,</em> draw 1 card.
<br>Discard 1 card: Draw 1 card. you can only use this ability during your turn and only once per turn.
<br><strong>Teleport </strong>[S][Dull]: Choose any number of Characters you control. Return them to their owner's hands. You can only use this ability once per turn.",,0.57,0.99,1.93,0.5,,Foil,11-126R,Forward,Water,3,7000,White Mage,IV
210869,Cindy,Cindy,https://tcgplayer-cdn.tcgplayer.com/product/210869_200w.jpg,24,2589,https://cpt.tcgcsv.com/pmJ2,2020-03-26T14:11:33.063,1,Hero,"When Cindy enters the field, you may search for up to 2 <em>Category XV</em> Forwards and add them to your hand.
<br>[Dull]: Choose 1 <em>Category XV</em> Forward. It gains Brave until the end of the turn.
<br>[Y][Dull], put Cindy into the Break Zone: Until the end of the turn, all the <em>Category XV</em> Forwards you control gain +3000 power.",,1.23,1.5,3.79,2.01,,Foil,11-069H,Backup,Earth,6,,Engineer,XV
210869,Cindy,Cindy,https://tcgplayer-cdn.tcgplayer.com/product/210869_200w.jpg,24,2589,https://cpt.tcgcsv.com/pmJ2,2020-03-26T14:11:33.063,1,Hero,"When Cindy enters the field, you may search for up to 2 <em>Category XV</em> Forwards and add them to your hand.
<br>[Dull]: Choose 1 <em>Category XV</em> Forward. It gains Brave until the end of the turn.
<br>[Y][Dull], put Cindy into the Break Zone: Until the end of the turn, all the <em>Category XV</em> Forwards you control gain +3000 power.",,0.85,1.0,2.0,1.08,,Normal,11-069H,Backup,Earth,6,,Engineer,XV
210871,Chaos,Chaos,https://tcgplayer-cdn.tcgplayer.com/product/210871_200w.jpg,24,2589,https://cpt.tcgcsv.com/rmJ2,2020-03-20T18:01:59.46,1,Hero,"When Chaos enters the field, choose 1 Forward of cost 5 or more in your Break Zone. You may pay X. When you do so, if its cost is [X], play it onto your field.
<br>[3], remove Chaos from the game: Choose 1 Character opponent controls. Remove it from the game.",,2.5,3.0,3.0,2.15,,Normal,11-129H,Backup,Dark,1,,Chaos,I
210871,Chaos,Chaos,https://tcgplayer-cdn.tcgplayer.com/product/210871_200w.jpg,24,2589,https://cpt.tcgcsv.com/rmJ2,2020-03-20T18:01:59.46,1,Hero,"When Chaos enters the field, choose 1 Forward of cost 5 or more in your Break Zone. You may pay X. When you do so, if its cost is [X], play it onto your field.
<br>[3], remove Chaos from the game: Choose 1 Character opponent controls. Remove it from the game.",,5.75,7.12,9.5,1.59,,Foil,11-129H,Backup,Dark,1,,Chaos,I
210881,Opus XI Prerelease Kit,Opus XI Prerelease Kit,https://tcgplayer-cdn.tcgplayer.com/product/210881_200w.jpg,24,2589,https://cpt.tcgcsv.com/FmJ2,2020-03-20T20:45:54.04,1,None,"Each Opus XI Prerelease Kit contains:
<br>• 9 Opus XI booster packs
<br>• 1 Premium prerelease foil of Cindy PR-068/11-069H
<br>• 1 FFVII Remake (Exclusive) pack of sleeves",662248829456,238.99,241.5,250.0,253.5,,Normal,,,,,,,
211226,Marche,Marche,https://tcgplayer-cdn.tcgplayer.com/product/211226_200w.jpg,24,2589,https://cpt.tcgcsv.com/xvJ2,2020-03-20T18:23:34.103,1,Hero,"If you control 2 or more <em>Category FFTA </em>Characters, the cost for playing Marche onto the field is reduced by 2.
<br>When Marche enters the field, choose 1 <em>Category FFTA</em> Character of cost 3 or less in your Break Zone. Play it onto the field.",,0.4,0.5,5.0,0.5,,Foil,11-017H,Forward,Fire,5,7000,Clan Leader,FFTA
211226,Marche,Marche,https://tcgplayer-cdn.tcgplayer.com/product/211226_200w.jpg,24,2589,https://cpt.tcgcsv.com/xvJ2,2020-03-20T18:23:34.103,1,Hero,"If you control 2 or more <em>Category FFTA </em>Characters, the cost for playing Marche onto the field is reduced by 2.
<br>When Marche enters the field, choose 1 <em>Category FFTA</em> Character of cost 3 or less in your Break Zone. Play it onto the field.",,0.05,0.15,1.56,0.13,,Normal,11-017H,Forward,Fire,5,7000,Clan Leader,FFTA
211227,Marche (Full Art),Marche Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211227_200w.jpg,24,2589,https://cpt.tcgcsv.com/zvJ2,2020-03-20T17:44:26.547,1,Hero,"If you control 2 or more <em>Category FFTA </em>Characters, the cost for playing Marche onto the field is reduced by 2.
<br>When Marche enters the field, choose 1 <em>Category FFTA</em> Character of cost 3 or less in your Break Zone. Play it onto the field.",,14.75,14.75,16.98,12.0,,Foil,11-017H,Forward,Fire,5,7000,Clan Leader,FFTA
211228,Mewt (Full Art),Mewt Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211228_200w.jpg,24,2589,https://cpt.tcgcsv.com/BvJ2,2020-03-20T17:45:38.933,1,Hero,"[I][Dull], put Mewt into the Break Zone: Dull and Freeze all the Backups opponent controls. You can only use this ability during your turn and if your opponent controls 5 or more Backups.",,19.0,20.0,25.0,10.25,,Foil,11-039H,Backup,Ice,2,,Prince,FFTA
211229,Mewt,Mewt,https://tcgplayer-cdn.tcgplayer.com/product/211229_200w.jpg,24,2589,https://cpt.tcgcsv.com/CvJ2,2020-03-20T18:24:38.673,1,Hero,"[I][Dull], put Mewt into the Break Zone: Dull and Freeze all the Backups opponent controls. You can only use this ability during your turn and if your opponent controls 5 or more Backups.",,0.15,0.25,1.55,0.21,,Normal,11-039H,Backup,Ice,2,,Prince,FFTA
211229,Mewt,Mewt,https://tcgplayer-cdn.tcgplayer.com/product/211229_200w.jpg,24,2589,https://cpt.tcgcsv.com/CvJ2,2020-03-20T18:24:38.673,1,Hero,"[I][Dull], put Mewt into the Break Zone: Dull and Freeze all the Backups opponent controls. You can only use this ability during your turn and if your opponent controls 5 or more Backups.",,0.25,0.4,1.51,0.38,,Foil,11-039H,Backup,Ice,2,,Prince,FFTA
211230,Warrior of Light,Warrior of Light,https://tcgplayer-cdn.tcgplayer.com/product/211230_200w.jpg,24,2589,https://cpt.tcgcsv.com/DvJ2,2020-03-20T18:25:35.717,1,Hero,"When Warrior of Light enters the field, during this turn, the next damage dealt to you becomes 0 instead.
<br>[0]: Choose 1 Forward other than Warrior of Light. It gains +2000 power until the end of the turn. During this turn, when that Forward is put from the field into the Break Zone, Warrior of Light deals you 1 point of damage. You can only use this ability once per turn.",,0.15,0.25,1.0,0.22,,Normal,11-044H,Forward,Wind,3,7000,Warrior of Light,I
211230,Warrior of Light,Warrior of Light,https://tcgplayer-cdn.tcgplayer.com/product/211230_200w.jpg,24,2589,https://cpt.tcgcsv.com/DvJ2,2020-03-20T18:25:35.717,1,Hero,"When Warrior of Light enters the field, during this turn, the next damage dealt to you becomes 0 instead.
<br>[0]: Choose 1 Forward other than Warrior of Light. It gains +2000 power until the end of the turn. During this turn, when that Forward is put from the field into the Break Zone, Warrior of Light deals you 1 point of damage. You can only use this ability once per turn.",,0.24,0.25,1.2,0.24,,Foil,11-044H,Forward,Wind,3,7000,Warrior of Light,I
211231,Warrior of Light (Full Art),Warrior of Light Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211231_200w.jpg,24,2589,https://cpt.tcgcsv.com/FvJ2,2020-03-20T17:47:49.197,1,Hero,"When Warrior of Light enters the field, during this turn, the next damage dealt to you becomes 0 instead.
<br>[0]: Choose 1 Forward other than Warrior of Light. It gains +2000 power until the end of the turn. During this turn, when that Forward is put from the field into the Break Zone, Warrior of Light deals you 1 point of damage. You can only use this ability once per turn.",,16.05,18.03,20.0,13.4,,Foil,11-044H,Forward,Wind,3,7000,Warrior of Light,I
211233,Thief - 11-047C (Full Art),Thief 11 047C Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211233_200w.jpg,24,2589,https://cpt.tcgcsv.com/HvJ2,2020-03-20T17:49:23.41,1,Common,"When Thief enters the field, turn over one card at a time from the top of your deck until an Earth or Lightning card is revealed. Add it to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,18.0,19.0,38.0,8.99,,Foil,11-047C,Backup,Wind,3,,Standard Unit,Special
211234,Thief - 11-047C,Thief 11 047C,https://tcgplayer-cdn.tcgplayer.com/product/211234_200w.jpg,24,2589,https://cpt.tcgcsv.com/JvJ2,2020-03-20T18:26:00.103,1,Common,"When Thief enters the field, turn over one card at a time from the top of your deck until an Earth or Lightning card is revealed. Add it to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.04,0.1,0.79,0.08,,Normal,11-047C,Backup,Wind,3,,Standard Unit,Special
211234,Thief - 11-047C,Thief 11 047C,https://tcgplayer-cdn.tcgplayer.com/product/211234_200w.jpg,24,2589,https://cpt.tcgcsv.com/JvJ2,2020-03-20T18:26:00.103,1,Common,"When Thief enters the field, turn over one card at a time from the top of your deck until an Earth or Lightning card is revealed. Add it to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.2,0.25,1.93,,,Foil,11-047C,Backup,Wind,3,,Standard Unit,Special
211235,Fiona,Fiona,https://tcgplayer-cdn.tcgplayer.com/product/211235_200w.jpg,24,2589,https://cpt.tcgcsv.com/KvJ2,2020-03-20T18:27:18.387,1,Rare,[G][G][G][Dull]: Search for 1 Character and add it to your hand.,,0.71,0.8,2.0,0.84,,Foil,11-056R,Backup,Wind,2,,Princess,FFCC
211235,Fiona,Fiona,https://tcgplayer-cdn.tcgplayer.com/product/211235_200w.jpg,24,2589,https://cpt.tcgcsv.com/KvJ2,2020-03-20T18:27:18.387,1,Rare,[G][G][G][Dull]: Search for 1 Character and add it to your hand.,,0.25,0.38,0.99,0.39,,Normal,11-056R,Backup,Wind,2,,Princess,FFCC
211236,Fiona (Full Art),Fiona Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211236_200w.jpg,24,2589,https://cpt.tcgcsv.com/LvJ2,2020-03-20T17:51:13.513,1,Rare,[G][G][G][Dull]: Search for 1 Character and add it to your hand.,,24.99,26.0,40.0,25.0,,Foil,11-056R,Backup,Wind,2,,Princess,FFCC
211239,Tifa (Full Art),Tifa Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211239_200w.jpg,24,2589,https://cpt.tcgcsv.com/PvJ2,2020-03-20T17:58:15.297,1,Legend,"If you control a <em>Card Name Cloud</em>, the cost for playing Tifa onto the field is reduced by 1 and can be paid with CP of any Element.
<br>The <em>Category VII Forwards</em> other than Tifa you control gain +2000 power and Brave.
<br><em>Damage 3</em> — Tifa gains ""The <em>Category VII Forwards</em> you control cannot be broken by opposing Summons or abilities that don't deal damage.""",,700.21,750.11,800.0,699.96,,Foil,11-071L,Forward,Earth,5,9000,Martial Artist,VII;DFF
211240,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/211240_200w.jpg,24,2589,https://cpt.tcgcsv.com/QvJ2,2020-03-20T17:58:19.157,1,Legend,"If you control a <em>Card Name Cloud</em>, the cost for playing Tifa onto the field is reduced by 1 and can be paid with CP of any Element.
<br>The <em>Category VII Forwards</em> other than Tifa you control gain +2000 power and Brave.
<br><em>Damage 3</em> — Tifa gains ""The <em>Category VII Forwards</em> you control cannot be broken by opposing Summons or abilities that don't deal damage.""",,18.0,19.66,45.0,20.2,,Normal,11-071L,Forward,Earth,5,9000,Martial Artist,VII;DFF
211240,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/211240_200w.jpg,24,2589,https://cpt.tcgcsv.com/QvJ2,2020-03-20T17:58:19.157,1,Legend,"If you control a <em>Card Name Cloud</em>, the cost for playing Tifa onto the field is reduced by 1 and can be paid with CP of any Element.
<br>The <em>Category VII Forwards</em> other than Tifa you control gain +2000 power and Brave.
<br><em>Damage 3</em> — Tifa gains ""The <em>Category VII Forwards</em> you control cannot be broken by opposing Summons or abilities that don't deal damage.""",,45.0,48.79,79.99,48.64,,Foil,11-071L,Forward,Earth,5,9000,Martial Artist,VII;DFF
211242,Cloud - 11-127L,Cloud 11 127L,https://tcgplayer-cdn.tcgplayer.com/product/211242_200w.jpg,24,2589,https://cpt.tcgcsv.com/SvJ2,2020-03-20T18:20:42.393,1,Legend,"When Cloud enters the field, you may search for 1 <em>Category VII Character</em> and add it to your hand.
<br>[3], remove the top 7 cards of your deck from the game: Choose 1 Forward. Break it. You can only use this ability during your Main Phase, and only once per turn.
<br><em>Damage 5</em> — Cloud gains +2000 power.",,9.94,10.48,16.99,9.33,,Normal,11-127L,Forward,Light,4,7000,SOLDIER,VII
211242,Cloud - 11-127L,Cloud 11 127L,https://tcgplayer-cdn.tcgplayer.com/product/211242_200w.jpg,24,2589,https://cpt.tcgcsv.com/SvJ2,2020-03-20T18:20:42.393,1,Legend,"When Cloud enters the field, you may search for 1 <em>Category VII Character</em> and add it to your hand.
<br>[3], remove the top 7 cards of your deck from the game: Choose 1 Forward. Break it. You can only use this ability during your Main Phase, and only once per turn.
<br><em>Damage 5</em> — Cloud gains +2000 power.",,16.0,18.99,39.99,19.99,,Foil,11-127L,Forward,Light,4,7000,SOLDIER,VII
211244,Cloud - 11-127L (Full Art),Cloud 11 127L Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211244_200w.jpg,24,2589,https://cpt.tcgcsv.com/VvJ2,2020-03-20T18:20:39.013,1,Legend,"When Cloud enters the field, you may search for 1 <em>Category VII Character</em> and add it to your hand.
<br>[3], remove the top 7 cards of your deck from the game: Choose 1 Forward. Break it. You can only use this ability during your Main Phase, and only once per turn.
<br><em>Damage 5</em> — Cloud gains +2000 power.",,179.0,210.0,285.0,201.5,,Foil,11-127L,Forward,Light,4,7000,SOLDIER,VII
211249,Chaos (Full Art),Chaos Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211249_200w.jpg,24,2589,https://cpt.tcgcsv.com/_vJ2,2020-03-20T18:02:48.107,1,Hero,"When Chaos enters the field, choose 1 Forward of cost 5 or more in your Break Zone. You may pay X. When you do so, if its cost is [X], play it onto your field.
<br>[3], remove Chaos from the game: Choose 1 Character opponent controls. Remove it from the game.",,17.73,28.87,45.0,17.73,,Foil,11-129H,Backup,Dark,1,,Chaos,I
211252,Cloud - 11-136S (Full Art),Cloud 11 136S Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211252_200w.jpg,24,2589,https://cpt.tcgcsv.com/3wJ2,2020-03-20T18:05:13.603,1,Starter,"[Dull], put 1 <em>Category VII</em> Forward into the Break Zone: Search for 1 Forward that costs 1 CP more than the Forward put into the Break Zone and play it onto the field. You can only use this ability during your Main Phase.",,7.51,10.94,15.0,8.7,,Foil,11-136S,Forward,Earth,2,5000,SOLDIER,VII
211254,Sephiroth - 11-138S (Full Art),Sephiroth 11 138S Full Art,https://tcgplayer-cdn.tcgplayer.com/product/211254_200w.jpg,24,2589,https://cpt.tcgcsv.com/6wJ2,2020-03-20T18:08:03.237,1,Starter,"When Sephiroth attacks, dull all the Forwards opponent controls with 8000 power or less.
<br>At the end of each of your turns, remove 3 cards from your Break Zone from the game or put Sephiroth into the Break Zone.",,4.37,6.72,16.99,6.17,,Foil,11-138S,Forward,Lightning,3,9000,SOLDIER,VII
211255,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/211255_200w.jpg,24,2589,https://cpt.tcgcsv.com/7wJ2,2020-03-20T18:25:04.157,1,Hero,"When Ardyn enters the field, choose 1 Forward opponent controls. It cannot attack or block until the end of the next turn.
<br>When Ardyn is put from the field into the Break Zone by your opponent's Summons or abilities, play Ardyn onto the field at the end of the turn.",,0.1,0.25,2.08,0.16,,Normal,11-065H,Forward,Earth,5,9000,Chief Minister,XV
