productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extPower,extJob,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extGTIN,extSKU
184506,Wol,Wol,https://tcgplayer-cdn.tcgplayer.com/product/184506_200w.jpg,24,1941,https://cpt.tcgcsv.com/8Qt2,2022-03-31T15:43:21.26,1,Promo,PR-032/5-146H,"When Wol enters the field, reveal the top 5 cards of your deck. Add 1 <em>Job Warrior of Light</em> among them to your hand and return the other cards to the bottom of your deck in any order.
<br>When Wol is put from the field into the Break Zone, choose 1 <em>Job Warrior of Light</em> of cost 3 or less in your Break Zone. Play it onto the field.",Forward,Light,4,7000,Warrior of Light,Mobius,0.28,0.5,2.0,0.31,,Normal,,
184507,Marche,Marche,https://tcgplayer-cdn.tcgplayer.com/product/184507_200w.jpg,24,1941,https://cpt.tcgcsv.com/9Qt2,2019-02-04T18:03:28.447,1,Rare,PR-033/4-020R,<strong>Dull</strong> 1 active Forward: Choose 1 Forward blocking Marche. Deal it damage equal to the power of the <strong>dull</strong> Forward.,Forward,Fire,3,7000,Clan Leader,FFTA,0.14,0.59,1.63,0.33,,Normal,,
184507,Marche,Marche,https://tcgplayer-cdn.tcgplayer.com/product/184507_200w.jpg,24,1941,https://cpt.tcgcsv.com/9Qt2,2019-02-04T18:03:28.447,1,Rare,PR-033/4-020R,<strong>Dull</strong> 1 active Forward: Choose 1 Forward blocking Marche. Deal it damage equal to the power of the <strong>dull</strong> Forward.,Forward,Fire,3,7000,Clan Leader,FFTA,0.65,1.75,2.0,0.57,,Foil,,
184508,Refia,Refia,https://tcgplayer-cdn.tcgplayer.com/product/184508_200w.jpg,24,1941,https://cpt.tcgcsv.com/bQt2,2022-03-31T15:39:30.837,1,Promo,PR-035/5-141H,"The <em>Job Warrior of Light</em> Forwards and Water Forwards other than Refia you control gain +1000 power.
<br>Dull a total of 5 active Water Forwards or Water Backups: Choose 1 Forward opponent controls. Return it to its owner's hand.",Forward,Water,3,7000,Warrior of Light,III,0.15,0.44,4.36,0.15,,Normal,,
184508,Refia,Refia,https://tcgplayer-cdn.tcgplayer.com/product/184508_200w.jpg,24,1941,https://cpt.tcgcsv.com/bQt2,2022-03-31T15:39:30.837,1,Promo,PR-035/5-141H,"The <em>Job Warrior of Light</em> Forwards and Water Forwards other than Refia you control gain +1000 power.
<br>Dull a total of 5 active Water Forwards or Water Backups: Choose 1 Forward opponent controls. Return it to its owner's hand.",Forward,Water,3,7000,Warrior of Light,III,0.09,1.0,9.89,0.67,,Foil,,
184509,Yang,Yang,https://tcgplayer-cdn.tcgplayer.com/product/184509_200w.jpg,24,1941,https://cpt.tcgcsv.com/cQt2,2022-03-31T15:43:28.39,1,Promo,PR-037/5-095H,"Yang cannot become dull by your opponent's Summons or abilities.
<br>If you control 5 or more Earth Characters, Yang gains +1000 power and Brave.",Forward,Earth,5,9000,Monk,IV,0.21,0.46,5.2,0.33,,Normal,,
184509,Yang,Yang,https://tcgplayer-cdn.tcgplayer.com/product/184509_200w.jpg,24,1941,https://cpt.tcgcsv.com/cQt2,2022-03-31T15:43:28.39,1,Promo,PR-037/5-095H,"Yang cannot become dull by your opponent's Summons or abilities.
<br>If you control 5 or more Earth Characters, Yang gains +1000 power and Brave.",Forward,Earth,5,9000,Monk,IV,0.39,0.81,10.49,0.82,,Foil,,
184510,Lasswell,Lasswell,https://tcgplayer-cdn.tcgplayer.com/product/184510_200w.jpg,24,1941,https://cpt.tcgcsv.com/dQt2,2022-03-31T15:38:47.723,1,Promo,PR-040/7-042H,"When Lasswell enters the field, choose 1 <strong>dull</strong> Forward. Deal it 5000 damage. If you control 5 or more Ice Characters, deal it 7000 damage instead.",Forward,Ice,2,4000,Knight,FFBE,9.99,10.0,2500.0,10.03,,Foil,,
184511,Yuna EX,Yuna EX,https://tcgplayer-cdn.tcgplayer.com/product/184511_200w.jpg,24,1941,https://cpt.tcgcsv.com/fQt2,2022-03-31T15:43:37.95,1,Promo,PR-041/1-176H,"<b>EX Burst</b> When Yuna enters the field, choose 1 Forward. Return it to its owner's hand.<br>When a Character is put from the field into the Break Zone, you may remove it from the game instead.",Backup,Water,5,,Summoner,X,0.42,2.49,5.67,2.7,,Normal,,
184511,Yuna EX,Yuna EX,https://tcgplayer-cdn.tcgplayer.com/product/184511_200w.jpg,24,1941,https://cpt.tcgcsv.com/fQt2,2022-03-31T15:43:37.95,1,Promo,PR-041/1-176H,"<b>EX Burst</b> When Yuna enters the field, choose 1 Forward. Return it to its owner's hand.<br>When a Character is put from the field into the Break Zone, you may remove it from the game instead.",Backup,Water,5,,Summoner,X,15.2,23.65,45.0,24.3,,Foil,,
185595,Bahamut (Prerelease Promo),Bahamut Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/185595_200w.jpg,24,1941,https://cpt.tcgcsv.com/Wfv2,2022-03-31T15:35:26.863,1,Promo,PR-043/8-015H,"You can only pay with CP produced by Backups to cast Bahamut.
<br>Choose 1 Forward. Deal it 10000 damage. If it is put from the field into the Break Zone this turn, remove it from the game instead.",Summon,Fire,4,,,Special,8.2,9.5,29.0,9.56,,Foil,,
185978,Cloud EX - PR-044/8-006L,Cloud EX PR 044 8 006L,https://tcgplayer-cdn.tcgplayer.com/product/185978_200w.jpg,24,1941,https://cpt.tcgcsv.com/Bpv2,2022-07-05T12:59:38.603,1,Promo,PR-044/8-006L,"<strong>EX BURST</strong> When Cloud enters the field, choose 1 Forward opponent controls. Deal it 3000 damage and 1000 more damage for each point of damage you have received.
<br>When Cloud is put from the field into the Break Zone, you may remove the top 10 cards of your deck from the game. If you do so, return Cloud to the field dull.",Forward,Fire,5,9000,SOLDIER,VII,2.7,4.14,6.0,2.88,,Normal,,
185978,Cloud EX - PR-044/8-006L,Cloud EX PR 044 8 006L,https://tcgplayer-cdn.tcgplayer.com/product/185978_200w.jpg,24,1941,https://cpt.tcgcsv.com/Bpv2,2022-07-05T12:59:38.603,1,Promo,PR-044/8-006L,"<strong>EX BURST</strong> When Cloud enters the field, choose 1 Forward opponent controls. Deal it 3000 damage and 1000 more damage for each point of damage you have received.
<br>When Cloud is put from the field into the Break Zone, you may remove the top 10 cards of your deck from the game. If you do so, return Cloud to the field dull.",Forward,Fire,5,9000,SOLDIER,VII,3.0,3.18,8.19,2.7,,Foil,,
186317,Kam'lanaut (Full Art),Kamlanaut Full Art,https://tcgplayer-cdn.tcgplayer.com/product/186317_200w.jpg,24,1941,https://cpt.tcgcsv.com/mxv2,2020-06-09T20:12:34.603,1,Promo,PR-042/5-148H,"When Kam'lanaut enters the field, you may search for 1 Dark card and add it to your hand.
<br>Kam'lanaut cannot be chosen by Summons or abilities that share its Element.
<br>At the beginning of your Main Phase 1, select 1 Element. Kam'lanaut becomes that Element (this effect does not end at the end of the turn).",Forward,Dark,5,9000,Archduke,XI;Lord of Vermilion,0.25,0.52,8.18,0.44,,Normal,,
186317,Kam'lanaut (Full Art),Kamlanaut Full Art,https://tcgplayer-cdn.tcgplayer.com/product/186317_200w.jpg,24,1941,https://cpt.tcgcsv.com/mxv2,2020-06-09T20:12:34.603,1,Promo,PR-042/5-148H,"When Kam'lanaut enters the field, you may search for 1 Dark card and add it to your hand.
<br>Kam'lanaut cannot be chosen by Summons or abilities that share its Element.
<br>At the beginning of your Main Phase 1, select 1 Element. Kam'lanaut becomes that Element (this effect does not end at the end of the turn).",Forward,Dark,5,9000,Archduke,XI;Lord of Vermilion,1.65,1.7,2.77,1.72,,Foil,,
190323,Illua (Full Art Promo),Illua Full Art Promo,https://tcgplayer-cdn.tcgplayer.com/product/190323_200w.jpg,24,1941,https://cpt.tcgcsv.com/t8x2,2019-05-14T15:35:56.01,1,Promo,PR-046/5-099H,"<strong>Haste</strong>
<br>
During each turn, when Illua is chosen by your opponent's Summon or ability for the first time in that turn, cancel its effect.
<br>Sheol [S]: Activate all the Forwards you control. They gain Haste until the end of the turn. All the Forwards opponent controls lose 2000 power until the end of the turn.",Forward,Lightning,3,6000,Nightshade,FFTA2,4.35,5.0,6.98,4.71,,Foil,,
190323,Illua (Full Art Promo),Illua Full Art Promo,https://tcgplayer-cdn.tcgplayer.com/product/190323_200w.jpg,24,1941,https://cpt.tcgcsv.com/t8x2,2019-05-14T15:35:56.01,1,Promo,PR-046/5-099H,"<strong>Haste</strong>
<br>
During each turn, when Illua is chosen by your opponent's Summon or ability for the first time in that turn, cancel its effect.
<br>Sheol [S]: Activate all the Forwards you control. They gain Haste until the end of the turn. All the Forwards opponent controls lose 2000 power until the end of the turn.",Forward,Lightning,3,6000,Nightshade,FFTA2,0.25,0.92,6.58,0.58,,Normal,,
192530,Cagnazzo - PR-045/3-130R,Cagnazzo PR 045 3 130R,https://tcgplayer-cdn.tcgplayer.com/product/192530_200w.jpg,24,1941,https://cpt.tcgcsv.com/D0z2,2021-05-12T14:55:51.64,1,Promo,PR-045/3-130R,"If Cagnazzo receives damage during your opponent's turn, reduce the damage by 4000 instead. 
<br>When Cagnazzo enters the field, all the Forwards opponent controls lose 1000 power for every 2 Water Characters you control.",Forward,Water,3,5000,Archfiend,IV;Lord of Vermilion,1.5,2.84,3.75,2.95,,Foil,,
192530,Cagnazzo - PR-045/3-130R,Cagnazzo PR 045 3 130R,https://tcgplayer-cdn.tcgplayer.com/product/192530_200w.jpg,24,1941,https://cpt.tcgcsv.com/D0z2,2021-05-12T14:55:51.64,1,Promo,PR-045/3-130R,"If Cagnazzo receives damage during your opponent's turn, reduce the damage by 4000 instead. 
<br>When Cagnazzo enters the field, all the Forwards opponent controls lose 1000 power for every 2 Water Characters you control.",Forward,Water,3,5000,Archfiend,IV;Lord of Vermilion,0.14,0.5,4.99,0.15,,Normal,,
194265,Nael,Nael,https://tcgplayer-cdn.tcgplayer.com/product/194265_200w.jpg,24,1941,https://cpt.tcgcsv.com/kKz2,2019-07-23T14:30:04.73,1,Promo,PR-052/9-014L,"When Nael enters the field, reveal the top 3 cards of your deck. Add up to 2 Forwards among them to your hand and put the rest of the cards into the Break Zone.
<br>Remove 1 Backup from the game: Until the end of the turn, Nael gains +2000 power and <strong>Haste</strong>.
<br>Remove 2 Backups from the game: Choose 1 Forward. Deal it 8000 damage.",Forward,Fire,6,9000,General,XIV,0.9,1.25,5.0,1.52,,Foil,,
194303,Bartz EX (2018 World Champion),Bartz EX 2018 World Champion,https://tcgplayer-cdn.tcgplayer.com/product/194303_200w.jpg,24,1941,https://cpt.tcgcsv.com/5Lz2,2023-03-22T14:35:15.713,1,Promo,PR-050/1-080H,"<b>EX BURST</b> When Bartz enters the field, <b>activate</b> all the Wind Characters you control.",Forward,Wind,5,9000,Wanderer,V;DFF,4.01,4.78,49.99,4.75,,Foil,,
194303,Bartz EX (2018 World Champion),Bartz EX 2018 World Champion,https://tcgplayer-cdn.tcgplayer.com/product/194303_200w.jpg,24,1941,https://cpt.tcgcsv.com/5Lz2,2023-03-22T14:35:15.713,1,Promo,PR-050/1-080H,"<b>EX BURST</b> When Bartz enters the field, <b>activate</b> all the Wind Characters you control.",Forward,Wind,5,9000,Wanderer,V;DFF,0.25,0.5,19.99,0.39,,Normal,,
194307,Vincent (Prerelease Promo),Vincent Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/194307_200w.jpg,24,1941,https://cpt.tcgcsv.com/9Lz2,2022-03-31T15:33:06.673,1,Promo,PR-053/9-062H,"When Vincent enters the field, you may put 1 Backup you control into the Break Zone. When you do so, choose 1 dull Forward. Deal it 8000 damage.
<br><strong>Zoom</strong> [S][Y][(1)][Dull]: Choose 1 Backup of cost 3 or more.",Forward,Earth,3,7000,Gunslinger,VII,3.48,3.7,9.49,3.87,,Foil,,
194313,Rydia (Full Art),Rydia Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194313_200w.jpg,24,1941,https://cpt.tcgcsv.com/hLz2,2020-02-11T14:01:30.123,1,Promo,PR-051,"The <em>Category IV</em> forwards other than Rydia you control gain +1000 power and <strong>Brave</strong>.
<br>When Rydia enters the field, if you control a 4 or more <em>Category IV</em> Characters, you may <strong>Search</strong> for 1 Summon of cost 1 and add it to your hand.",Forward,Earth,3,7000,Summoner,IV;Lord of Vermilion,0.11,0.25,19.99,0.21,,Normal,,
194313,Rydia (Full Art),Rydia Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194313_200w.jpg,24,1941,https://cpt.tcgcsv.com/hLz2,2020-02-11T14:01:30.123,1,Promo,PR-051,"The <em>Category IV</em> forwards other than Rydia you control gain +1000 power and <strong>Brave</strong>.
<br>When Rydia enters the field, if you control a 4 or more <em>Category IV</em> Characters, you may <strong>Search</strong> for 1 Summon of cost 1 and add it to your hand.",Forward,Earth,3,7000,Summoner,IV;Lord of Vermilion,1.78,2.49,34.99,3.57,,Foil,,
200281,Yuri (PR-055),Yuri PR 055,https://tcgplayer-cdn.tcgplayer.com/product/200281_200w.jpg,24,1941,https://cpt.tcgcsv.com/F7D2,2021-03-12T16:52:37.39,1,Promo,PR-055,"If you control 4 or more <em>Category FFCC</em> characters, Yuri cannot be chosen by your opponent's abilities.
<br>[Dull]: Reveal the top card of your deck. If it is a <em>Category FFCC</em> Character, add it to your hand. If it is not a <em>Category FFCC</em> Character, put it into the Break Zone.",Forward,Wind,4,7000,Lay Crystal User,FFCC,0.12,0.25,1.0,0.23,,Normal,,
200281,Yuri (PR-055),Yuri PR 055,https://tcgplayer-cdn.tcgplayer.com/product/200281_200w.jpg,24,1941,https://cpt.tcgcsv.com/F7D2,2021-03-12T16:52:37.39,1,Promo,PR-055,"If you control 4 or more <em>Category FFCC</em> characters, Yuri cannot be chosen by your opponent's abilities.
<br>[Dull]: Reveal the top card of your deck. If it is a <em>Category FFCC</em> Character, add it to your hand. If it is not a <em>Category FFCC</em> Character, put it into the Break Zone.",Forward,Wind,4,7000,Lay Crystal User,FFCC,1.26,1.42,4.25,1.53,,Foil,,
200282,Galdes,Galdes,https://tcgplayer-cdn.tcgplayer.com/product/200282_200w.jpg,24,1941,https://cpt.tcgcsv.com/G7D2,2019-10-15T19:56:47.35,1,Promo,PR-054/7-129H,"When Galdes is put from the field into the Break Zone, select 1 of the 3 following actions.
<br>""Your opponent randomly discards 1 card from his/her hand.""
<br>""Choose 1 Monster in your Break Zone. Add it to your hand.""
<br>""Choose 1 Forward. It loses 5000 power until the end of the turn.""",Forward,Dark,3,8000,Archbishop,FFCC,0.42,0.59,3.0,0.68,,Foil,,
200282,Galdes,Galdes,https://tcgplayer-cdn.tcgplayer.com/product/200282_200w.jpg,24,1941,https://cpt.tcgcsv.com/G7D2,2019-10-15T19:56:47.35,1,Promo,PR-054/7-129H,"When Galdes is put from the field into the Break Zone, select 1 of the 3 following actions.
<br>""Your opponent randomly discards 1 card from his/her hand.""
<br>""Choose 1 Monster in your Break Zone. Add it to your hand.""
<br>""Choose 1 Forward. It loses 5000 power until the end of the turn.""",Forward,Dark,3,8000,Archbishop,FFCC,0.15,0.25,1.0,0.18,,Normal,,
202259,Tidus (Prerelease Promo),Tidus Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/202259_200w.jpg,24,1941,https://cpt.tcgcsv.com/cWD2,2022-03-31T15:39:56.157,1,Promo,PR-061/10-117H,"The <em>Category X</em> Forwards other than Tidus you control gain +1000 power.
<br>When Tidus enters the field, you may return 1 Backup you control to its owner's hand. When you do so, choose 1 Forward. Return it to its owner's hand.
<br><strong>Quick Hit</strong> [S]: Activate Tidus. Tidus gains +2000 power until the end of the turn.",Forward,Water,4,8000,Guardian,X;DFF,1.72,2.76,13.49,2.52,,Foil,,
202274,Squall,Squall,https://tcgplayer-cdn.tcgplayer.com/product/202274_200w.jpg,24,1941,https://cpt.tcgcsv.com/vWD2,2019-11-04T16:16:39.13,1,Legend,PR-060/10-033L,"When Squall enters the field, choose 1 Character. If your opponent has 2 cards or less in his/her hand, dull it.
<br><em>Damage 2</em> — When Squall enters the field, choose 1 Character. Dull it and Freeze it.
<br><em>Damage 5</em> — When Squall enters the field, choose 1 Forward. If it is dull, deal it 8000 damage.",Forward,Ice,3,7000,SeeD Candidate,VIII;DFF,0.95,1.83,3.0,1.69,,Foil,,
205775,Glasya Labolas,Glasya Labolas,https://tcgplayer-cdn.tcgplayer.com/product/205775_200w.jpg,24,1941,https://cpt.tcgcsv.com/wkG2,2022-03-31T15:37:13.287,1,Promo,P-059/5-032H,"Select up to 2 of the 4 following actions.
<br>""Your opponent discards 1 card from his/her hand.""
<br>""Choose 1 Forward. Dull it.""
<br>""Choose 1 Forward. Freeze it.""
<br>""Choose 1 dull Forward. Deal it 7000 damage.""",Summon,Ice,3,,,Mobius,0.22,0.49,1.76,0.34,,Normal,,
205775,Glasya Labolas,Glasya Labolas,https://tcgplayer-cdn.tcgplayer.com/product/205775_200w.jpg,24,1941,https://cpt.tcgcsv.com/wkG2,2022-03-31T15:37:13.287,1,Promo,P-059/5-032H,"Select up to 2 of the 4 following actions.
<br>""Your opponent discards 1 card from his/her hand.""
<br>""Choose 1 Forward. Dull it.""
<br>""Choose 1 Forward. Freeze it.""
<br>""Choose 1 dull Forward. Deal it 7000 damage.""",Summon,Ice,3,,,Mobius,2.0,2.24,3.26,2.54,,Foil,,
206228,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/206228_200w.jpg,24,1941,https://cpt.tcgcsv.com/BvG2,2020-03-30T12:44:32.02,1,Promo,8-144S,"If you control a <em>Card Name Cloud</em> Forward, the cost for playing Tifa onto the field is reduced by 2.
<br>Brave
<br><strong>Final Heaven</strong> [S][Y][Dull]: Choose 1 dull Forward. Deal it 10000 damage.",Forward,Earth,4,8000,Martial Artist,VII,24.01,25.0,35.0,27.5,,Foil,,
206294,Ark (Full Art),Ark Full Art,https://tcgplayer-cdn.tcgplayer.com/product/206294_200w.jpg,24,1941,https://cpt.tcgcsv.com/VwG2,2022-03-31T15:35:19.36,1,Promo,PR-062/8-135H,"You can only cast Ark during your turn.
<br>All the Forwards lose 8000 power until the end of the turn. Draw 1 card for each Forward whose power became 0 or less due to the previous effect.",Summon,Dark,10,,,IX,0.13,0.7,1.49,0.28,,Normal,,
206294,Ark (Full Art),Ark Full Art,https://tcgplayer-cdn.tcgplayer.com/product/206294_200w.jpg,24,1941,https://cpt.tcgcsv.com/VwG2,2022-03-31T15:35:19.36,1,Promo,PR-062/8-135H,"You can only cast Ark during your turn.
<br>All the Forwards lose 8000 power until the end of the turn. Draw 1 card for each Forward whose power became 0 or less due to the previous effect.",Summon,Dark,10,,,IX,0.86,4.31,5.99,0.6,,Foil,,
206295,Alba EX (Full Art),Alba EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/206295_200w.jpg,24,1941,https://cpt.tcgcsv.com/WwG2,2022-03-31T15:35:12.203,1,Promo,PR-058/8-091H,"<strong>EX BURST</strong> When Alba enters the field, choose as many Forwards opponent controls as the <em>Job Warrior of Darkness</em> you control. Dull them.
<br>If your opponent controls 2 or more dull Forwards: Alba gains Haste and ""Alba cannot be chosen by your opponent's Summons or abilities"".",Forward,Lightning,3,6000,Warrior of Darkness,FFL,1.92,2.31,5.0,2.26,,Foil,,
206295,Alba EX (Full Art),Alba EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/206295_200w.jpg,24,1941,https://cpt.tcgcsv.com/WwG2,2022-03-31T15:35:12.203,1,Promo,PR-058/8-091H,"<strong>EX BURST</strong> When Alba enters the field, choose as many Forwards opponent controls as the <em>Job Warrior of Darkness</em> you control. Dull them.
<br>If your opponent controls 2 or more dull Forwards: Alba gains Haste and ""Alba cannot be chosen by your opponent's Summons or abilities"".",Forward,Lightning,3,6000,Warrior of Darkness,FFL,0.22,0.4,1.0,0.57,,Normal,,
206480,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/206480_200w.jpg,24,1941,https://cpt.tcgcsv.com/DCG2,2020-03-20T20:41:17.057,1,Promo,PR-064/6-010H,"If a Forward is dealt damage by your Fire Summon, the damage increases by 1000 instead.
When Vermilion Bird l'Cie Caetuna enters the field, you may search for 1 Fire Summon of cost 4 or less and cast it without paying the cost. If you do not cast it, put the Summon into the Break Zone.",Backup,Fire,6,,L'Cie,Type-0,0.23,0.38,1.0,0.41,,Normal,,
206480,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/206480_200w.jpg,24,1941,https://cpt.tcgcsv.com/DCG2,2020-03-20T20:41:17.057,1,Promo,PR-064/6-010H,"If a Forward is dealt damage by your Fire Summon, the damage increases by 1000 instead.
When Vermilion Bird l'Cie Caetuna enters the field, you may search for 1 Fire Summon of cost 4 or less and cast it without paying the cost. If you do not cast it, put the Summon into the Break Zone.",Backup,Fire,6,,L'Cie,Type-0,1.19,1.73,3.0,1.13,,Foil,,
210868,Cindy (Prerelease Promo),Cindy Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/210868_200w.jpg,24,1941,https://cpt.tcgcsv.com/nmJ2,2020-03-17T20:17:12.44,1,Promo,PR-068/11-069H,"When Cindy enters the field, you may search for up to 2 <em>Category XV</em> Forwards and add them to your hand.
<br>[Dull]: Choose 1 <em>Category XV</em> Forward. It gains Brave until the end of the turn.
<br>[Y][Dull], put Cindy into the Break Zone: Until the end of the turn, all the <em>Category XV</em> Forwards you control gain +3000 power.",Backup,Earth,6,,Engineer,XV,8.49,12.0,14.0,8.49,,Foil,,
210870,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/210870_200w.jpg,24,1941,https://cpt.tcgcsv.com/qmJ2,2020-03-17T20:15:08.71,1,Promo,PR-047/5-068L,"Y'shtola doesn't receive any damage from Summons or abilities.
<br>Put Y'shtola into the Break Zone: Choose 1 Summon or auto-ability. Cancel its effect.",Forward,Wind,3,7000,Scion of the Seventh Dawn,XIV,4.0,6.49,8.0,6.89,,Foil,,
211359,Star Sibyl EX,Star Sibyl EX,https://tcgplayer-cdn.tcgplayer.com/product/211359_200w.jpg,24,1941,https://cpt.tcgcsv.com/czJ2,2020-03-20T20:43:44.177,1,Promo,PR-066/5-091H,"<strong>EX BURST</strong> When Star Sibyl enters the field, you may search for 1 <em>Category XI Character</em> other than <em>Card Name Star Sibyl</em> and add it to your hand.
<br>[Dull], put Star Sibyl into the Break Zone: Play 1 Forward of cost 6 or less from your hand onto the field. You can only use this ability during your turn.",Backup,Earth,5,,Star Sibyl,XI,0.24,0.3,1.72,0.26,,Normal,,
211359,Star Sibyl EX,Star Sibyl EX,https://tcgplayer-cdn.tcgplayer.com/product/211359_200w.jpg,24,1941,https://cpt.tcgcsv.com/czJ2,2020-03-20T20:43:44.177,1,Promo,PR-066/5-091H,"<strong>EX BURST</strong> When Star Sibyl enters the field, you may search for 1 <em>Category XI Character</em> other than <em>Card Name Star Sibyl</em> and add it to your hand.
<br>[Dull], put Star Sibyl into the Break Zone: Play 1 Forward of cost 6 or less from your hand onto the field. You can only use this ability during your turn.",Backup,Earth,5,,Star Sibyl,XI,5.5,5.75,7.0,4.81,,Foil,,
211549,Aranea,Aranea,https://tcgplayer-cdn.tcgplayer.com/product/211549_200w.jpg,24,1941,https://cpt.tcgcsv.com/_DJ2,2020-04-06T12:17:56.357,1,Legend,PR-067/11-086L,"First Strike
<br>For each Forward other than Aranea you control, Aranea gains +1000 power.
<br><em>Damage 3</em> — When Aranea enters the field, choose 1 Lightning Forward of cost 2 or less in your Break Zone. Play it onto the field.
<br><em>Damage 6</em> — Aranea gains ""The Forwards you control gain Haste.""",Forward,Lightning,4,7000,Dragoon,XV,3.3,3.5,14.0,4.35,,Foil,,
211991,Marche EX,Marche EX,https://tcgplayer-cdn.tcgplayer.com/product/211991_200w.jpg,24,1941,https://cpt.tcgcsv.com/RPJ2,2020-04-02T12:42:57.36,0,Promo,PR-065/8-018R,"<strong>EX BURST</strong> When Marche enters the field, reveal the top 5 cards of your deck. Add 1 Fire Character among them to your hand and return the other cards to the bottom of your deck in any order.",Forward,Fire,4,5000,Clan Leader,FFTA,0.15,0.25,1.0,0.18,,Normal,,
211991,Marche EX,Marche EX,https://tcgplayer-cdn.tcgplayer.com/product/211991_200w.jpg,24,1941,https://cpt.tcgcsv.com/RPJ2,2020-04-02T12:42:57.36,0,Promo,PR-065/8-018R,"<strong>EX BURST</strong> When Marche enters the field, reveal the top 5 cards of your deck. Add 1 Fire Character among them to your hand and return the other cards to the bottom of your deck in any order.",Forward,Fire,4,5000,Clan Leader,FFTA,1.35,1.96,2.61,2.03,,Foil,,
213647,Undead Princess,Undead Princess,https://tcgplayer-cdn.tcgplayer.com/product/213647_200w.jpg,24,1941,https://cpt.tcgcsv.com/ZsK2,2020-05-04T15:05:53.873,1,Promo,PR-069/8-071H,"When Undead Princess enters the field, choose 1 Forward. If your opponent doesn't pay 3, it cannot attack or block this turn.
<br>Put 2 Earth Backups into the Break Zone: Play Undead Princess onto the field dull. You can only use this ability if Undead Princess is in the Break Zone.",Forward,Earth,2,5000,Undead,FFCC,1.5,2.0,5.0,3.0,,Foil,,
213647,Undead Princess,Undead Princess,https://tcgplayer-cdn.tcgplayer.com/product/213647_200w.jpg,24,1941,https://cpt.tcgcsv.com/ZsK2,2020-05-04T15:05:53.873,1,Promo,PR-069/8-071H,"When Undead Princess enters the field, choose 1 Forward. If your opponent doesn't pay 3, it cannot attack or block this turn.
<br>Put 2 Earth Backups into the Break Zone: Play Undead Princess onto the field dull. You can only use this ability if Undead Princess is in the Break Zone.",Forward,Earth,2,5000,Undead,FFCC,0.25,0.66,5.93,0.43,,Normal,,
215490,Zidane (Road to World Championship),Zidane Road to World Championship,https://tcgplayer-cdn.tcgplayer.com/product/215490_200w.jpg,24,1941,https://cpt.tcgcsv.com/QcL2,2022-03-28T20:12:18.63,1,Promo,PR-056/6-044L,"Zidane cannot be chosen by your opponent's abilities.
When your opponent discards a card from his/her hand due to your Summons or abilities, choose 1 Wind Character. <strong>Activate</strong> it. 
<br>When Zidane attacks, your opponent reveals his/her hand. Select 1 Forward from their hand. Your opponent discards this card.",Forward,Wind,4,7000,Genome,IX;DFF,15.19,20.0,140.99,22.63,,Foil,,
215563,Golbez/Cecil - A-004,Golbez Cecil A 004,https://tcgplayer-cdn.tcgplayer.com/product/215563_200w.jpg,24,1941,https://cpt.tcgcsv.com/hfL2,2020-06-09T19:54:27.89,1,Promo,A-004,"[Promotion] Check out our official website for more details! 
<br>https://fftcg.square-enix-games.com/",,,,,,,99.99,373.99,400.0,400.0,,Normal,,
215564,FINAL FANTASY XIV - A-003,FINAL FANTASY XIV A 003,https://tcgplayer-cdn.tcgplayer.com/product/215564_200w.jpg,24,1941,https://cpt.tcgcsv.com/jfL2,2020-06-09T19:55:32.653,1,Promo,A-003,<em>This card was only printed in Japanese and non-foil.</em>,,,,,,,83.96,84.46,84.97,,,Normal,,
215565,Dissidia 3rd Anniversary - A-002,Dissidia 3rd Anniversary A 002,https://tcgplayer-cdn.tcgplayer.com/product/215565_200w.jpg,24,1941,https://cpt.tcgcsv.com/kfL2,2020-06-09T19:57:21.567,1,Promo,A-002,<em>This card was only printed in Japanese and non-foil.</em>,,,,,,,,,,,,,,
215566,Cloud - A-001,Cloud A 001,https://tcgplayer-cdn.tcgplayer.com/product/215566_200w.jpg,24,1941,https://cpt.tcgcsv.com/lfL2,2020-06-09T19:58:15.77,1,Promo,A-001,"FINAL FANTASY TRADING CARD GAME OPUS I
<br>Visit sqex.to/FFTCG for all the latest updates!",,,,,,,319.98,500.78,525.82,249.98,,Foil,,
