productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extJob,extGTIN
224204,Ulmia,Ulmia,https://tcgplayer-cdn.tcgplayer.com/product/224204_200w.jpg,24,2664,https://cpt.tcgcsv.com/6JP2,2020-11-06T05:03:05.01,1,Rare,12-020R,"The Ice Forwards other than Ulmia you control gain +1000 power.
<br><em>Damage 3</em> – [Dull]: Choose 1 Ice Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> – [Dull]: Choose 1 Ice Forward. Until the end of the turn, it gains +2000 power, <strong>Haste, First Strike</strong> and <strong>Brave.</strong>",Forward,Ice,2,XI,0.07,0.15,0.99,0.12,,Normal,5000,Bard,
224204,Ulmia,Ulmia,https://tcgplayer-cdn.tcgplayer.com/product/224204_200w.jpg,24,2664,https://cpt.tcgcsv.com/6JP2,2020-11-06T05:03:05.01,1,Rare,12-020R,"The Ice Forwards other than Ulmia you control gain +1000 power.
<br><em>Damage 3</em> – [Dull]: Choose 1 Ice Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> – [Dull]: Choose 1 Ice Forward. Until the end of the turn, it gains +2000 power, <strong>Haste, First Strike</strong> and <strong>Brave.</strong>",Forward,Ice,2,XI,0.17,0.3,1.5,0.2,,Foil,5000,Bard,
224205,Ulmia (Full Art),Ulmia Full Art,https://tcgplayer-cdn.tcgplayer.com/product/224205_200w.jpg,24,2664,https://cpt.tcgcsv.com/7JP2,2020-11-06T05:03:05.01,1,Rare,12-020R,"The Ice Forwards other than Ulmia you control gain +1000 power.
<br><em>Damage 3</em> – [Dull]: Choose 1 Ice Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> – [Dull]: Choose 1 Ice Forward. Until the end of the turn, it gains +2000 power, <strong>Haste, First Strike</strong> and <strong>Brave.</strong>",Forward,Ice,2,XI,9.0,10.0,19.99,8.81,,Foil,5000,Bard,
224215,Relm EX,Relm EX,https://tcgplayer-cdn.tcgplayer.com/product/224215_200w.jpg,24,2664,https://cpt.tcgcsv.com/kJP2,2020-11-06T05:03:05.01,1,Rare,12-106R,"<strong>EX BURST</strong> When Relm enters the field, choose 1 Character without additional copies other than Relm. You may <strong>search</strong> for 1 Character with the same name and add it to your hand.",Forward,Water,4,VI,1.92,2.0,2.5,1.93,,Foil,5000,Pictomancer,
224215,Relm EX,Relm EX,https://tcgplayer-cdn.tcgplayer.com/product/224215_200w.jpg,24,2664,https://cpt.tcgcsv.com/kJP2,2020-11-06T05:03:05.01,1,Rare,12-106R,"<strong>EX BURST</strong> When Relm enters the field, choose 1 Character without additional copies other than Relm. You may <strong>search</strong> for 1 Character with the same name and add it to your hand.",Forward,Water,4,VI,0.12,0.25,0.99,0.21,,Normal,5000,Pictomancer,
224216,Relm EX (Full Art),Relm EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/224216_200w.jpg,24,2664,https://cpt.tcgcsv.com/lJP2,2020-11-06T05:03:05.01,1,Rare,12-106R,"<strong>EX BURST</strong> When Relm enters the field, choose 1 Character without additional copies other than Relm. You may <strong>search</strong> for 1 Character with the same name and add it to your hand.",Forward,Water,4,VI,150.0,150.0,150.0,75.0,,Foil,5000,Pictomancer,
224218,Gilgamesh,Gilgamesh,https://tcgplayer-cdn.tcgplayer.com/product/224218_200w.jpg,24,2664,https://cpt.tcgcsv.com/nJP2,2020-11-06T05:03:05.01,1,Legend,12-078L,"Put Gilgamesh into the Break Zone: Choose 1 Forward. Break it.
<br>[Dull]: <strong>Search</strong> for 1 <em>Card Name Enkidu</em> and play it onto the field <strong>dull.</strong>
<br>[P][P][P][2]: Choose 1 damaged Forward. Break it.",Forward,Lightning,5,V;Mobius,0.55,1.2,6.0,0.92,,Normal,9000,Praetorian,
224218,Gilgamesh,Gilgamesh,https://tcgplayer-cdn.tcgplayer.com/product/224218_200w.jpg,24,2664,https://cpt.tcgcsv.com/nJP2,2020-11-06T05:03:05.01,1,Legend,12-078L,"Put Gilgamesh into the Break Zone: Choose 1 Forward. Break it.
<br>[Dull]: <strong>Search</strong> for 1 <em>Card Name Enkidu</em> and play it onto the field <strong>dull.</strong>
<br>[P][P][P][2]: Choose 1 damaged Forward. Break it.",Forward,Lightning,5,V;Mobius,2.24,2.99,12.99,1.56,,Foil,9000,Praetorian,
224224,Iris,Iris,https://tcgplayer-cdn.tcgplayer.com/product/224224_200w.jpg,24,2664,https://cpt.tcgcsv.com/vJP2,2020-11-06T05:03:05.01,1,Rare,12-117R,"When Iris enters the field, choose up to 2 Wind Backups you control and up to 2 Earth Backups you control. <strong>Activate</strong> them.
<br>[G][Y]: Select 1 of the 2 following actions.
<br>""Iris gains +2000 power until the end of the turn.""
<br>""Iris gains 'Iris cannot be blocked by a Forward of power 9000 or more' until the end of the turn.""",Forward,Earth;Wind,4,XV,0.02,0.15,1.04,0.1,,Normal,8000,Lucian Subject,
224224,Iris,Iris,https://tcgplayer-cdn.tcgplayer.com/product/224224_200w.jpg,24,2664,https://cpt.tcgcsv.com/vJP2,2020-11-06T05:03:05.01,1,Rare,12-117R,"When Iris enters the field, choose up to 2 Wind Backups you control and up to 2 Earth Backups you control. <strong>Activate</strong> them.
<br>[G][Y]: Select 1 of the 2 following actions.
<br>""Iris gains +2000 power until the end of the turn.""
<br>""Iris gains 'Iris cannot be blocked by a Forward of power 9000 or more' until the end of the turn.""",Forward,Earth;Wind,4,XV,0.77,0.79,1.99,0.78,,Foil,8000,Lucian Subject,
224226,Urianger,Urianger,https://tcgplayer-cdn.tcgplayer.com/product/224226_200w.jpg,24,2664,https://cpt.tcgcsv.com/xJP2,2020-11-06T05:03:05.01,1,Rare,12-123R,"When Urianger enters the field, you may play 1 Monster of cost 2 or less from your hand onto the field.  When you do so, choose 1 Forward opponent controls. Return it to its owner's hand.",Forward,Lightning;Water,3,XIV,0.15,0.25,0.99,0.22,,Normal,7000,Scion of the Seventh Dawn,
224226,Urianger,Urianger,https://tcgplayer-cdn.tcgplayer.com/product/224226_200w.jpg,24,2664,https://cpt.tcgcsv.com/xJP2,2020-11-06T05:03:05.01,1,Rare,12-123R,"When Urianger enters the field, you may play 1 Monster of cost 2 or less from your hand onto the field.  When you do so, choose 1 Forward opponent controls. Return it to its owner's hand.",Forward,Lightning;Water,3,XIV,0.49,0.65,1.0,0.77,,Foil,7000,Scion of the Seventh Dawn,
224379,Esha'ntarl,Eshantarl,https://tcgplayer-cdn.tcgplayer.com/product/224379_200w.jpg,24,2664,https://cpt.tcgcsv.com/CMP2,2020-11-06T05:03:05.01,1,Hero,12-022H,"[Dull], return Esha'ntarl to its owner's hand: Play 1 Forward of cost 7 or less other than <em>Card Name Esha'ntarl</em> from your hand onto the field. You can only use this ability during your turn.",Forward,Ice,4,XI,0.36,0.75,2.99,0.44,,Foil,8000,Member of the Armathrwn Society,
224379,Esha'ntarl,Eshantarl,https://tcgplayer-cdn.tcgplayer.com/product/224379_200w.jpg,24,2664,https://cpt.tcgcsv.com/CMP2,2020-11-06T05:03:05.01,1,Hero,12-022H,"[Dull], return Esha'ntarl to its owner's hand: Play 1 Forward of cost 7 or less other than <em>Card Name Esha'ntarl</em> from your hand onto the field. You can only use this ability during your turn.",Forward,Ice,4,XI,0.14,0.25,1.0,0.18,,Normal,8000,Member of the Armathrwn Society,
224380,Esha'ntarl (Full Art),Eshantarl Full Art,https://tcgplayer-cdn.tcgplayer.com/product/224380_200w.jpg,24,2664,https://cpt.tcgcsv.com/DMP2,2020-11-06T05:03:05.01,1,Hero,12-022H,"[Dull], return Esha'ntarl to its owner's hand: Play 1 Forward of cost 7 or less other than <em>Card Name Esha'ntarl</em> from your hand onto the field. You can only use this ability during your turn.",Forward,Ice,4,XI,14.5,14.5,15.0,19.18,,Foil,8000,Member of the Armathrwn Society,
224572,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/224572_200w.jpg,24,2664,https://cpt.tcgcsv.com/sRP2,2020-11-06T05:03:05.01,1,Legend,12-119L,"<strong>Haste</strong>
<br>If Y'shtola is dealt damage less than her power, the damage becomes 0 instead.
<br>Y'shtola cannot be blocked by a Forward of cost 4 or more.",Forward,Earth;Wind,3,XIV,0.7,2.65,4.5,1.27,,Normal,9000,Scion of the Seventh Dawn,
224572,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/224572_200w.jpg,24,2664,https://cpt.tcgcsv.com/sRP2,2020-11-06T05:03:05.01,1,Legend,12-119L,"<strong>Haste</strong>
<br>If Y'shtola is dealt damage less than her power, the damage becomes 0 instead.
<br>Y'shtola cannot be blocked by a Forward of cost 4 or more.",Forward,Earth;Wind,3,XIV,6.99,7.0,7.85,7.08,,Foil,9000,Scion of the Seventh Dawn,
226109,Neo Exdeath,Neo Exdeath,https://tcgplayer-cdn.tcgplayer.com/product/226109_200w.jpg,24,2664,https://cpt.tcgcsv.com/csQ2,2020-11-06T05:03:05.01,1,Legend,12-110L,"Neo Exdeath is also <em>Card Name Exdeath</em> in all situations. At the end of each of your opponent's turns, your opponent selects 1 Character they control. Put it into the Break Zone. When Neo Exdeath is chosen by your opponent's Summons or abilities, your opponent selects 1 Character they control. Put it into the Break Zone.",Forward,Dark,6,V;Mobius,4.75,7.99,15.0,7.4,,Normal,10000,None,
226109,Neo Exdeath,Neo Exdeath,https://tcgplayer-cdn.tcgplayer.com/product/226109_200w.jpg,24,2664,https://cpt.tcgcsv.com/csQ2,2020-11-06T05:03:05.01,1,Legend,12-110L,"Neo Exdeath is also <em>Card Name Exdeath</em> in all situations. At the end of each of your opponent's turns, your opponent selects 1 Character they control. Put it into the Break Zone. When Neo Exdeath is chosen by your opponent's Summons or abilities, your opponent selects 1 Character they control. Put it into the Break Zone.",Forward,Dark,6,V;Mobius,12.51,13.16,19.0,13.81,,Foil,10000,None,
226677,Aigis,Aigis,https://tcgplayer-cdn.tcgplayer.com/product/226677_200w.jpg,24,2664,https://cpt.tcgcsv.com/zHQ2,2020-11-06T05:03:05.01,1,Rare,12-001R,"The <em>Job Warrior of Light</em> Forwards you control can form a party with <em>Job Warrior of Light</em> Forwards of any Element.
<br>When Aigis enters the field, you may play 1 <em>Job Warrior of Light</em> of cost 4 or less from your hand onto the field.",Forward,Fire,5,FFL,0.5,0.68,1.99,0.73,,Foil,9000,Warrior of Light,
226677,Aigis,Aigis,https://tcgplayer-cdn.tcgplayer.com/product/226677_200w.jpg,24,2664,https://cpt.tcgcsv.com/zHQ2,2020-11-06T05:03:05.01,1,Rare,12-001R,"The <em>Job Warrior of Light</em> Forwards you control can form a party with <em>Job Warrior of Light</em> Forwards of any Element.
<br>When Aigis enters the field, you may play 1 <em>Job Warrior of Light</em> of cost 4 or less from your hand onto the field.",Forward,Fire,5,FFL,0.07,0.15,0.55,0.13,,Normal,9000,Warrior of Light,
226678,Alisaie,Alisaie,https://tcgplayer-cdn.tcgplayer.com/product/226678_200w.jpg,24,2664,https://cpt.tcgcsv.com/BHQ2,2020-11-06T05:03:05.01,1,Rare,12-003R,"When Alisaie enters the field, select 1 of the 2 following actions.
<br>""Play 1 <em>Card Name Alphinaud</em> from your hand onto the field.""
<br>""Search for 1 <em>Card Name Alphinaud</em> and add it to your hand.""",Forward,Fire,3,XIV,0.89,1.15,3.0,1.56,,Foil,7000,Scion of the Seventh Dawn,
226678,Alisaie,Alisaie,https://tcgplayer-cdn.tcgplayer.com/product/226678_200w.jpg,24,2664,https://cpt.tcgcsv.com/BHQ2,2020-11-06T05:03:05.01,1,Rare,12-003R,"When Alisaie enters the field, select 1 of the 2 following actions.
<br>""Play 1 <em>Card Name Alphinaud</em> from your hand onto the field.""
<br>""Search for 1 <em>Card Name Alphinaud</em> and add it to your hand.""",Forward,Fire,3,XIV,0.07,0.25,1.04,0.17,,Normal,7000,Scion of the Seventh Dawn,
226679,Alphinaud,Alphinaud,https://tcgplayer-cdn.tcgplayer.com/product/226679_200w.jpg,24,2664,https://cpt.tcgcsv.com/CHQ2,2020-11-06T05:03:05.01,1,Rare,12-004R,"When Alphinaud enters the field due to your Summons or abilities, you may search for 1 Character and add it to your hand.",Forward,Fire,3,XIV,2.0,2.0,3.11,2.38,,Normal,7000,Scion of the Seventh Dawn,
226679,Alphinaud,Alphinaud,https://tcgplayer-cdn.tcgplayer.com/product/226679_200w.jpg,24,2664,https://cpt.tcgcsv.com/CHQ2,2020-11-06T05:03:05.01,1,Rare,12-004R,"When Alphinaud enters the field due to your Summons or abilities, you may search for 1 Character and add it to your hand.",Forward,Fire,3,XIV,9.88,10.11,10.86,10.18,,Foil,7000,Scion of the Seventh Dawn,
226680,Ifrit EX,Ifrit EX,https://tcgplayer-cdn.tcgplayer.com/product/226680_200w.jpg,24,2664,https://cpt.tcgcsv.com/DHQ2,2020-11-06T05:03:05.01,1,Common,12-005C,<strong>EX BURST</strong> Choose 1 Forward. Deal it 9000 damage.,Summon,Fire,5,FFEX,1.25,1.34,1.5,1.43,,Foil,,,
226680,Ifrit EX,Ifrit EX,https://tcgplayer-cdn.tcgplayer.com/product/226680_200w.jpg,24,2664,https://cpt.tcgcsv.com/DHQ2,2020-11-06T05:03:05.01,1,Common,12-005C,<strong>EX BURST</strong> Choose 1 Forward. Deal it 9000 damage.,Summon,Fire,5,FFEX,0.05,0.1,1.04,0.09,,Normal,,,
226681,Ogre,Ogre,https://tcgplayer-cdn.tcgplayer.com/product/226681_200w.jpg,24,2664,https://cpt.tcgcsv.com/FHQ2,2020-11-06T05:03:05.01,1,Common,12-006C,"When Ogre enters the field, select 1 of the 2 following actions.
<br>""Ogre also becomes a Forward with 8000 power."" (This effect does not end at the end of the turn.)
<br>""Put Ogre into the Break Zone. When you do so, choose 1 Forward. Deal it 8000 damage.""",Monster,Fire,4,IX,0.02,0.1,0.79,0.11,,Normal,8000,Ogre,
226681,Ogre,Ogre,https://tcgplayer-cdn.tcgplayer.com/product/226681_200w.jpg,24,2664,https://cpt.tcgcsv.com/FHQ2,2020-11-06T05:03:05.01,1,Common,12-006C,"When Ogre enters the field, select 1 of the 2 following actions.
<br>""Ogre also becomes a Forward with 8000 power."" (This effect does not end at the end of the turn.)
<br>""Put Ogre into the Break Zone. When you do so, choose 1 Forward. Deal it 8000 damage.""",Monster,Fire,4,IX,0.17,0.25,1.0,0.25,,Foil,8000,Ogre,
226682,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/226682_200w.jpg,24,2664,https://cpt.tcgcsv.com/GHQ2,2020-11-06T05:03:05.01,1,Common,12-007C,"[R][Rest], put Black Mage into the Break Zone: Choose 1 Forward. Deal it 5000 damage.",Backup,Fire,2,XIV,0.14,0.25,1.0,0.48,,Foil,,Standard Unit,
226682,Black Mage,Black Mage,https://tcgplayer-cdn.tcgplayer.com/product/226682_200w.jpg,24,2664,https://cpt.tcgcsv.com/GHQ2,2020-11-06T05:03:05.01,1,Common,12-007C,"[R][Rest], put Black Mage into the Break Zone: Choose 1 Forward. Deal it 5000 damage.",Backup,Fire,2,XIV,0.03,0.1,1.04,0.09,,Normal,,Standard Unit,
226683,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/226683_200w.jpg,24,2664,https://cpt.tcgcsv.com/HHQ2,2020-11-06T05:03:05.01,1,Common,12-009C,"[R][R][R][Dull], put Samurai into the Break Zone: Choose 1 Forward. Deal it 8000 damage. You can only use this ability if you control 3 or more <em>Job Samurai</em> or <em>Card Name Samurai</em>.",Backup,Fire,2,XIV,0.09,0.15,0.79,0.1,,Normal,,Standard Unit,
226683,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/226683_200w.jpg,24,2664,https://cpt.tcgcsv.com/HHQ2,2020-11-06T05:03:05.01,1,Common,12-009C,"[R][R][R][Dull], put Samurai into the Break Zone: Choose 1 Forward. Deal it 8000 damage. You can only use this ability if you control 3 or more <em>Job Samurai</em> or <em>Card Name Samurai</em>.",Backup,Fire,2,XIV,0.97,1.13,2.13,1.23,,Foil,,Standard Unit,
226685,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/226685_200w.jpg,24,2664,https://cpt.tcgcsv.com/KHQ2,2020-11-06T05:03:05.01,1,Common,12-010C,"When Warrior enters the field, you may dull any number of active Backups you control. When you do so, choose 1 Forward. Deal it 3000 damage for each Backup you dulled due to this ability.",Forward,Fire,3,XIV,0.25,0.35,1.0,,,Foil,7000,Standard Unit,
226685,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/226685_200w.jpg,24,2664,https://cpt.tcgcsv.com/KHQ2,2020-11-06T05:03:05.01,1,Common,12-010C,"When Warrior enters the field, you may dull any number of active Backups you control. When you do so, choose 1 Forward. Deal it 3000 damage for each Backup you dulled due to this ability.",Forward,Fire,3,XIV,0.04,0.1,0.79,0.08,,Normal,7000,Standard Unit,
226686,Sol,Sol,https://tcgplayer-cdn.tcgplayer.com/product/226686_200w.jpg,24,2664,https://cpt.tcgcsv.com/LHQ2,2020-11-06T05:03:05.01,1,Common,12-011C,"If you control a <em>Job Warrior of Light</em> Forward other than Sol, Sol gains Haste.
<br>When Sol forms a party and attacks, you may search for 1 <em>Job Warrior of Light</em> of cost 2 or more and add it to your hand.",Forward,Fire,1,FFL,0.01,0.1,0.79,0.1,,Normal,2000,Warrior of Light,
226686,Sol,Sol,https://tcgplayer-cdn.tcgplayer.com/product/226686_200w.jpg,24,2664,https://cpt.tcgcsv.com/LHQ2,2020-11-06T05:03:05.01,1,Common,12-011C,"If you control a <em>Job Warrior of Light</em> Forward other than Sol, Sol gains Haste.
<br>When Sol forms a party and attacks, you may search for 1 <em>Job Warrior of Light</em> of cost 2 or more and add it to your hand.",Forward,Fire,1,FFL,0.7,0.99,2.01,,,Foil,2000,Warrior of Light,
226688,Ninja (Special),Ninja Special,https://tcgplayer-cdn.tcgplayer.com/product/226688_200w.jpg,24,2664,https://cpt.tcgcsv.com/NHQ2,2020-11-06T05:03:05.01,1,Common,12-013C,"When Ninja enters the field, choose 1 Forward. It gains ""When this Forward attacks, choose 1 Forward. Deal it 5000 damage."" until the end of the turn.",Backup,Fire,2,Special,0.07,0.11,0.99,0.1,,Normal,,Standard Unit,
226688,Ninja (Special),Ninja Special,https://tcgplayer-cdn.tcgplayer.com/product/226688_200w.jpg,24,2664,https://cpt.tcgcsv.com/NHQ2,2020-11-06T05:03:05.01,1,Common,12-013C,"When Ninja enters the field, choose 1 Forward. It gains ""When this Forward attacks, choose 1 Forward. Deal it 5000 damage."" until the end of the turn.",Backup,Fire,2,Special,0.25,0.75,1.0,0.84,,Foil,,Standard Unit,
226690,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/226690_200w.jpg,24,2664,https://cpt.tcgcsv.com/QHQ2,2020-11-06T05:03:05.01,1,Rare,12-014R,"If you have 3 or more Fire Summons in your Break Zone, Bahamut gains +2000 power and if you have 7 or more, Bahamut also gains ""When Bahamut attacks, deal 5000 damage to all the Forwards opponent controls.""
<br><strong>Impulse [S]</strong>: Deal 4000 damage to all the Forwards opponent controls.
<br><strong>Mega Flare [S]</strong>: Choose 1 Forward. Deal it 9000 damage.",Forward,Fire,3,X,0.7,1.0,2.2,0.83,,Foil,7000,Bahamut,
226690,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/226690_200w.jpg,24,2664,https://cpt.tcgcsv.com/QHQ2,2020-11-06T05:03:05.01,1,Rare,12-014R,"If you have 3 or more Fire Summons in your Break Zone, Bahamut gains +2000 power and if you have 7 or more, Bahamut also gains ""When Bahamut attacks, deal 5000 damage to all the Forwards opponent controls.""
<br><strong>Impulse [S]</strong>: Deal 4000 damage to all the Forwards opponent controls.
<br><strong>Mega Flare [S]</strong>: Choose 1 Forward. Deal it 9000 damage.",Forward,Fire,3,X,0.07,0.24,0.99,0.16,,Normal,7000,Bahamut,
226691,Forza,Forza,https://tcgplayer-cdn.tcgplayer.com/product/226691_200w.jpg,24,2664,https://cpt.tcgcsv.com/RHQ2,2020-11-06T05:03:05.01,1,Hero,12-015H,"You cannot cast Forza.
<br>When Forza enters the field, choose 1 Forward opponent controls. Deal it 7000 damage.",Forward,Fire,3,V,0.14,0.25,0.99,0.15,,Normal,9000,Fighter,
226691,Forza,Forza,https://tcgplayer-cdn.tcgplayer.com/product/226691_200w.jpg,24,2664,https://cpt.tcgcsv.com/RHQ2,2020-11-06T05:03:05.01,1,Hero,12-015H,"You cannot cast Forza.
<br>When Forza enters the field, choose 1 Forward opponent controls. Deal it 7000 damage.",Forward,Fire,3,V,0.25,0.44,2.0,0.25,,Foil,9000,Fighter,
226692,Blaze EX,Blaze EX,https://tcgplayer-cdn.tcgplayer.com/product/226692_200w.jpg,24,2664,https://cpt.tcgcsv.com/SHQ2,2020-11-06T05:03:05.01,1,Common,12-016C,"<strong>EX BURST</strong> When Blaze enters the field, choose up to 2 Forwards. Deal them 5000 damage.
<br>[Dull], put Blaze into the Break Zone: Choose 1 Forward. Deal it 7000 damage.",Backup,Fire,4,FFCC,0.06,0.1,0.79,0.1,,Normal,,Crystal Bearer,
226692,Blaze EX,Blaze EX,https://tcgplayer-cdn.tcgplayer.com/product/226692_200w.jpg,24,2664,https://cpt.tcgcsv.com/SHQ2,2020-11-06T05:03:05.01,1,Common,12-016C,"<strong>EX BURST</strong> When Blaze enters the field, choose up to 2 Forwards. Deal them 5000 damage.
<br>[Dull], put Blaze into the Break Zone: Choose 1 Forward. Deal it 7000 damage.",Backup,Fire,4,FFCC,1.19,1.25,2.35,1.66,,Foil,,Crystal Bearer,
226695,Magissa,Magissa,https://tcgplayer-cdn.tcgplayer.com/product/226695_200w.jpg,24,2664,https://cpt.tcgcsv.com/WHQ2,2020-11-06T05:03:05.01,1,Hero,12-017H,[0]: Search for 1 Fire Forward of cost 3 and play it onto the field. You can only use this ability if Magissa has received 4000 damage or more and only once per turn.,Forward,Fire,4,V,4.41,5.75,9.99,4.42,,Foil,8000,Beastmaster,
226695,Magissa,Magissa,https://tcgplayer-cdn.tcgplayer.com/product/226695_200w.jpg,24,2664,https://cpt.tcgcsv.com/WHQ2,2020-11-06T05:03:05.01,1,Hero,12-017H,[0]: Search for 1 Fire Forward of cost 3 and play it onto the field. You can only use this ability if Magissa has received 4000 damage or more and only once per turn.,Forward,Fire,4,V,1.2,4.45,5.88,2.17,,Normal,8000,Beastmaster,
226696,Amidatelion,Amidatelion,https://tcgplayer-cdn.tcgplayer.com/product/226696_200w.jpg,24,2664,https://cpt.tcgcsv.com/XHQ2,2020-11-06T05:03:05.01,1,Rare,12-019R,"[I][I][1][Dull]: Remove the top card of your deck from the game. If that card's cost is 4 or less, you may cast it without paying the cost this turn.",Backup,Ice,2,FFCC,0.07,0.15,0.99,0.05,,Normal,,Crystal Bearer,
226696,Amidatelion,Amidatelion,https://tcgplayer-cdn.tcgplayer.com/product/226696_200w.jpg,24,2664,https://cpt.tcgcsv.com/XHQ2,2020-11-06T05:03:05.01,1,Rare,12-019R,"[I][I][1][Dull]: Remove the top card of your deck from the game. If that card's cost is 4 or less, you may cast it without paying the cost this turn.",Backup,Ice,2,FFCC,0.01,0.34,1.48,0.01,,Foil,,Crystal Bearer,
226697,Necron,Necron,https://tcgplayer-cdn.tcgplayer.com/product/226697_200w.jpg,24,2664,https://cpt.tcgcsv.com/ZHQ2,2020-11-06T05:03:05.01,1,Rare,12-021R,"You can play 2 or more Dark Characters onto the field.
<br>When Necron enters the field, choose 1 Character other than Necron you control. Its Element becomes Dark. (This effect does not end at the end of the turn.)
<br>At the end of each of your turns, if you control 3 or more Dark Characters, Necron deals your opponent 1 point of damage.",Forward,Ice,5,IX;Theatrhythm,0.25,0.67,3.0,0.75,,Foil,9000,Necron,
226697,Necron,Necron,https://tcgplayer-cdn.tcgplayer.com/product/226697_200w.jpg,24,2664,https://cpt.tcgcsv.com/ZHQ2,2020-11-06T05:03:05.01,1,Rare,12-021R,"You can play 2 or more Dark Characters onto the field.
<br>When Necron enters the field, choose 1 Character other than Necron you control. Its Element becomes Dark. (This effect does not end at the end of the turn.)
<br>At the end of each of your turns, if you control 3 or more Dark Characters, Necron deals your opponent 1 point of damage.",Forward,Ice,5,IX;Theatrhythm,0.07,0.15,0.99,0.12,,Normal,9000,Necron,
226699,Eduardo,Eduardo,https://tcgplayer-cdn.tcgplayer.com/product/226699_200w.jpg,24,2664,https://cpt.tcgcsv.com/_HQ2,2020-11-06T05:03:05.01,1,Hero,12-023H,"When Eduardo enters the field, dull all the Characters opponent controls.
<br><strong>Dire Dirge</strong> [S][I][I][I][I][I]: Break all the dull Backups.",Backup,Ice,4,FFL,0.24,0.3,2.0,,,Foil,,Bard,
226699,Eduardo,Eduardo,https://tcgplayer-cdn.tcgplayer.com/product/226699_200w.jpg,24,2664,https://cpt.tcgcsv.com/_HQ2,2020-11-06T05:03:05.01,1,Hero,12-023H,"When Eduardo enters the field, dull all the Characters opponent controls.
<br><strong>Dire Dirge</strong> [S][I][I][I][I][I]: Break all the dull Backups.",Backup,Ice,4,FFL,0.14,0.25,0.99,0.18,,Normal,,Bard,
226700,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/226700_200w.jpg,24,2664,https://cpt.tcgcsv.com/0JQ2,2020-11-06T05:03:05.01,1,Common,12-028C,"When your opponent discards a card from their hand due to your Summons or abilities, you may put Bard into the Break Zone. When you do so, draw 2 cards.",Backup,Ice,3,XIV,0.24,0.34,1.2,0.75,,Foil,,Standard Unit,
226700,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/226700_200w.jpg,24,2664,https://cpt.tcgcsv.com/0JQ2,2020-11-06T05:03:05.01,1,Common,12-028C,"When your opponent discards a card from their hand due to your Summons or abilities, you may put Bard into the Break Zone. When you do so, draw 2 cards.",Backup,Ice,3,XIV,0.02,0.1,0.79,0.08,,Normal,,Standard Unit,
226701,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/226701_200w.jpg,24,2664,https://cpt.tcgcsv.com/2JQ2,2020-11-06T05:03:05.01,1,Legend,12-029L,"When The Emperor enters the field, if you have 2 or more <em>Card Name The Emperor</em> in your Break Zone, your opponent discards 1 card from their hand.
<br>When The Emperor is put from the field into the Break Zone, you may search for 1 <em>Card Name The Emperor</em> and put it into the Break Zone. If you do so, play The Emperor from your Break Zone onto the field dull at the end of the turn.",Forward,Ice,2,II,0.97,1.48,5.0,1.05,,Foil,5000,Emperor,
226701,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/226701_200w.jpg,24,2664,https://cpt.tcgcsv.com/2JQ2,2020-11-06T05:03:05.01,1,Legend,12-029L,"When The Emperor enters the field, if you have 2 or more <em>Card Name The Emperor</em> in your Break Zone, your opponent discards 1 card from their hand.
<br>When The Emperor is put from the field into the Break Zone, you may search for 1 <em>Card Name The Emperor</em> and put it into the Break Zone. If you do so, play The Emperor from your Break Zone onto the field dull at the end of the turn.",Forward,Ice,2,II,0.25,1.0,4.0,0.8,,Normal,5000,Emperor,
226702,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/226702_200w.jpg,24,2664,https://cpt.tcgcsv.com/3JQ2,2020-11-06T05:03:05.01,1,Common,12-030C,Choose 1 dull Forward. Deal it 10000 damage minus 1000 damage for each card in your opponent's hand.,Summon,Ice,2,FFEX,0.45,0.99,2.0,0.62,,Foil,,,
226702,Shiva,Shiva,https://tcgplayer-cdn.tcgplayer.com/product/226702_200w.jpg,24,2664,https://cpt.tcgcsv.com/3JQ2,2020-11-06T05:03:05.01,1,Common,12-030C,Choose 1 dull Forward. Deal it 10000 damage minus 1000 damage for each card in your opponent's hand.,Summon,Ice,2,FFEX,0.02,0.1,0.79,0.09,,Normal,,,
