productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory,extSKU
245238,Zeromus,Zeromus,https://tcgplayer-cdn.tcgplayer.com/product/245238_200w.jpg,24,2792,https://cpt.tcgcsv.com/N6-2,2021-08-06T17:51:21.153,1,Hero,"Zeromus is also <em>Card Name Zemus</em> in all situations.
<br>When Zeromus enters the field or attacks, choose 1 Character. <strong>Freeze</strong> it.
<br>At the end of each of your opponent's turns, dull all the Forwards opponent controls.
<br><em>Damage 3</em> — Zeromus gains <strong>Haste</strong>.",,2.0,3.08,12.49,2.95,,Normal,14-124H,Forward,Ice;Lightning,3,8000,Lunarian,IV,
245238,Zeromus,Zeromus,https://tcgplayer-cdn.tcgplayer.com/product/245238_200w.jpg,24,2792,https://cpt.tcgcsv.com/N6-2,2021-08-06T17:51:21.153,1,Hero,"Zeromus is also <em>Card Name Zemus</em> in all situations.
<br>When Zeromus enters the field or attacks, choose 1 Character. <strong>Freeze</strong> it.
<br>At the end of each of your opponent's turns, dull all the Forwards opponent controls.
<br><em>Damage 3</em> — Zeromus gains <strong>Haste</strong>.",,17.99,20.0,29.01,19.49,,Foil,14-124H,Forward,Ice;Lightning,3,8000,Lunarian,IV,
245239,Kojin,Kojin,https://tcgplayer-cdn.tcgplayer.com/product/245239_200w.jpg,24,2792,https://cpt.tcgcsv.com/P6-2,2021-08-06T04:03:10.687,1,Common,"When Kojin enters the field, reveal the top 2 cards of your deck. Add 1 Fire card among them to your hand, and put the rest of the cards into the Break Zone.
<br> T, put Kojin into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Fire card among them to your hand, and put the rest of the cards into the Break Zone.",,0.07,0.25,1.0,0.13,,Foil,14-012C,Backup,Fire,4,,Standard Unit,XIV,
245239,Kojin,Kojin,https://tcgplayer-cdn.tcgplayer.com/product/245239_200w.jpg,24,2792,https://cpt.tcgcsv.com/P6-2,2021-08-06T04:03:10.687,1,Common,"When Kojin enters the field, reveal the top 2 cards of your deck. Add 1 Fire card among them to your hand, and put the rest of the cards into the Break Zone.
<br> T, put Kojin into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Fire card among them to your hand, and put the rest of the cards into the Break Zone.",,0.06,0.1,0.5,0.11,,Normal,14-012C,Backup,Fire,4,,Standard Unit,XIV,
245240,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/245240_200w.jpg,24,2792,https://cpt.tcgcsv.com/Q6-2,2021-08-06T04:03:10.687,1,Common,"When Sephiroth enters the field, select 1 of the 2 following actions.
<br>""Choose 1 active Forward. Deal it 5000 damage.""
<br>""Choose 1 <strong>dull</strong> Forward. <strong>Freeze</strong> it. That Forward's controller discards 1 card from their hand.""",,0.08,0.15,0.5,0.12,,Normal,14-123C,Forward,Ice;Lightning,2,5000,War Hero,VII,
245240,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/245240_200w.jpg,24,2792,https://cpt.tcgcsv.com/Q6-2,2021-08-06T04:03:10.687,1,Common,"When Sephiroth enters the field, select 1 of the 2 following actions.
<br>""Choose 1 active Forward. Deal it 5000 damage.""
<br>""Choose 1 <strong>dull</strong> Forward. <strong>Freeze</strong> it. That Forward's controller discards 1 card from their hand.""",,0.25,0.75,2.5,1.0,,Foil,14-123C,Forward,Ice;Lightning,2,5000,War Hero,VII,
245241,Koboldroid Yang,Koboldroid Yang,https://tcgplayer-cdn.tcgplayer.com/product/245241_200w.jpg,24,2792,https://cpt.tcgcsv.com/R6-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Koboldroid Yang.
<br>Put Koboldroid Yang into the Break Zone: Choose 1 Forward. Deal it 2000 damage for each Monster Counter placed on Koboldroid Yang.",,0.09,0.25,1.0,,,Foil,14-013C,Monster,Fire,2,,Zwerg Droid,XIII,
245241,Koboldroid Yang,Koboldroid Yang,https://tcgplayer-cdn.tcgplayer.com/product/245241_200w.jpg,24,2792,https://cpt.tcgcsv.com/R6-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Koboldroid Yang.
<br>Put Koboldroid Yang into the Break Zone: Choose 1 Forward. Deal it 2000 damage for each Monster Counter placed on Koboldroid Yang.",,0.02,0.1,0.5,0.07,,Normal,14-013C,Monster,Fire,2,,Zwerg Droid,XIII,
245242,Al-Cid,Al Cid,https://tcgplayer-cdn.tcgplayer.com/product/245242_200w.jpg,24,2792,https://cpt.tcgcsv.com/S6-2,2021-08-06T04:03:10.687,1,Legend,"When Al-Cid enters the field, you may play 1 Ice or Lightning Forward of cost 4 or less from your hand onto the field.
<br>When Al-Cid or an Ice Forward enters your field, choose up to 1 Forward. <strong>Freeze</strong> it.
<br>When a Lightning Forward you control attacks, choose 1 Forward. <strong>Dull</strong> it.",,4.75,5.7,17.5,4.82,,Normal,14-122L,Forward,Ice;Lightning,4,8000,Agent,XII,
245242,Al-Cid,Al Cid,https://tcgplayer-cdn.tcgplayer.com/product/245242_200w.jpg,24,2792,https://cpt.tcgcsv.com/S6-2,2021-08-06T04:03:10.687,1,Legend,"When Al-Cid enters the field, you may play 1 Ice or Lightning Forward of cost 4 or less from your hand onto the field.
<br>When Al-Cid or an Ice Forward enters your field, choose up to 1 Forward. <strong>Freeze</strong> it.
<br>When a Lightning Forward you control attacks, choose 1 Forward. <strong>Dull</strong> it.",,21.99,26.0,36.69,24.5,,Foil,14-122L,Forward,Ice;Lightning,4,8000,Agent,XII,
245243,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/245243_200w.jpg,24,2792,https://cpt.tcgcsv.com/T6-2,2021-08-06T04:03:10.687,1,Common,"<strong>Brave/<strong>
<br>If you control 3 or more <em>Job Samurai</em> or <em>Card Name Samurai</em>, Samurai gains +2000 power.
<br>When Samurai enters the field, choose 1 Forward opponent controls. If you have a total of 7 or more <em>Job Samurai</em> and/or <em>Card Name Samurai</em> in your Break Zone, deal it 9000 damage.",,0.05,0.11,0.5,0.11,,Normal,14-014C,Forward,Fire,3,7000,Standard Unit,FFEX,
245243,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/245243_200w.jpg,24,2792,https://cpt.tcgcsv.com/T6-2,2021-08-06T04:03:10.687,1,Common,"<strong>Brave/<strong>
<br>If you control 3 or more <em>Job Samurai</em> or <em>Card Name Samurai</em>, Samurai gains +2000 power.
<br>When Samurai enters the field, choose 1 Forward opponent controls. If you have a total of 7 or more <em>Job Samurai</em> and/or <em>Card Name Samurai</em> in your Break Zone, deal it 9000 damage.",,1.5,2.47,3.99,,,Foil,14-014C,Forward,Fire,3,7000,Standard Unit,FFEX,
245244,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/245244_200w.jpg,24,2792,https://cpt.tcgcsv.com/V6-2,2021-08-06T04:03:10.687,1,Common,"When Ardyn enters the field, select 1 of the 2 following actions.
<br>""Until the end of the turn, all the Forwards you control gain +1000 power and <strong>First Strike</strong>.""
<br>""Choose 1 Forward. Until the end of the turn, it gains +3000 power and <strong>Brave</strong>.""",,0.2,0.41,1.0,0.48,,Foil,14-119C,Forward,Earth;Fire,2,7000,Chief Minister,XV;DFF,
245244,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/245244_200w.jpg,24,2792,https://cpt.tcgcsv.com/V6-2,2021-08-06T04:03:10.687,1,Common,"When Ardyn enters the field, select 1 of the 2 following actions.
<br>""Until the end of the turn, all the Forwards you control gain +1000 power and <strong>First Strike</strong>.""
<br>""Choose 1 Forward. Until the end of the turn, it gains +3000 power and <strong>Brave</strong>.""",,0.01,0.1,0.25,0.1,,Normal,14-119C,Forward,Earth;Fire,2,7000,Chief Minister,XV;DFF,
245245,Sterne Leonis,Sterne Leonis,https://tcgplayer-cdn.tcgplayer.com/product/245245_200w.jpg,24,2792,https://cpt.tcgcsv.com/W6-2,2021-08-06T04:03:10.687,1,Hero,"The cost required to cast your Forwards is reduced by 1 (it cannot become 0).
<br>Remove 4 Forwards in the Break Zone from the game: Select 1 of the 3 following actions.
<br>""Choose 1 Forward. Deal it 7000 damage."" ""Choose 1 Monster. Break it."" ""Until the end of the turn, all the Forwards you control gain +4000 power and <strong>Brave</strong>.""",,0.24,1.0,2.95,0.33,,Normal,14-118H,Forward,Dark,4,9000,Prince,FFBE,
245245,Sterne Leonis,Sterne Leonis,https://tcgplayer-cdn.tcgplayer.com/product/245245_200w.jpg,24,2792,https://cpt.tcgcsv.com/W6-2,2021-08-06T04:03:10.687,1,Hero,"The cost required to cast your Forwards is reduced by 1 (it cannot become 0).
<br>Remove 4 Forwards in the Break Zone from the game: Select 1 of the 3 following actions.
<br>""Choose 1 Forward. Deal it 7000 damage."" ""Choose 1 Monster. Break it."" ""Until the end of the turn, all the Forwards you control gain +4000 power and <strong>Brave</strong>.""",,0.9,0.94,0.95,0.95,,Foil,14-118H,Forward,Dark,4,9000,Prince,FFBE,
245246,Omega,Omega,https://tcgplayer-cdn.tcgplayer.com/product/245246_200w.jpg,24,2792,https://cpt.tcgcsv.com/X6-2,2021-08-06T04:03:10.687,1,Legend,"At the end of each player's turn, if there is no Weapon Counter placed on Omega, place 1 Weapon Counter on Omega. If 1 or more Weapon Counters are placed on Omega, Omega deals your opponent 1 point of damage and remove all Weapon Counters from Omega instead.
<br>When Omega is chosen by your opponent's Summons or abilities, you may remove 1 Weapon Counter from Omega. If you do so, Omega gains ""Omega cannot be broken."" until the end of the turn.",,3.7,3.71,5.0,3.73,,Foil,14-117L,Forward,Dark,5,10000,Omega,Special,
245246,Omega,Omega,https://tcgplayer-cdn.tcgplayer.com/product/245246_200w.jpg,24,2792,https://cpt.tcgcsv.com/X6-2,2021-08-06T04:03:10.687,1,Legend,"At the end of each player's turn, if there is no Weapon Counter placed on Omega, place 1 Weapon Counter on Omega. If 1 or more Weapon Counters are placed on Omega, Omega deals your opponent 1 point of damage and remove all Weapon Counters from Omega instead.
<br>When Omega is chosen by your opponent's Summons or abilities, you may remove 1 Weapon Counter from Omega. If you do so, Omega gains ""Omega cannot be broken."" until the end of the turn.",,1.5,2.65,3.0,2.22,,Normal,14-117L,Forward,Dark,5,10000,Omega,Special,
245247,Macherie,Macherie,https://tcgplayer-cdn.tcgplayer.com/product/245247_200w.jpg,24,2792,https://cpt.tcgcsv.com/Z6-2,2021-08-06T04:03:10.687,1,Hero,"The cost required to cast your Summons is reduced by 1 (it cannot become 0).
<br>Remove 3 Summons in the Break Zone from the game: Select 1 of the 3 following actions.
""Draw 1 card."" ""Choose 1 Forward. Return it to its owner's hand."" ""During this turn, the cost required to cast your next Summon is reduced by 3 (it cannot become 0).""",,0.45,0.52,3.0,0.57,,Normal,14-116H,Forward,Light,2,6000,Princess,FFBE,
245247,Macherie,Macherie,https://tcgplayer-cdn.tcgplayer.com/product/245247_200w.jpg,24,2792,https://cpt.tcgcsv.com/Z6-2,2021-08-06T04:03:10.687,1,Hero,"The cost required to cast your Summons is reduced by 1 (it cannot become 0).
<br>Remove 3 Summons in the Break Zone from the game: Select 1 of the 3 following actions.
""Draw 1 card."" ""Choose 1 Forward. Return it to its owner's hand."" ""During this turn, the cost required to cast your next Summon is reduced by 3 (it cannot become 0).""",,0.87,1.23,7.77,,,Foil,14-116H,Forward,Light,2,6000,Princess,FFBE,
245248,Zenos,Zenos,https://tcgplayer-cdn.tcgplayer.com/product/245248_200w.jpg,24,2792,https://cpt.tcgcsv.com/-6-2,2021-08-06T04:03:10.687,1,Rare,"When Zenos enters the field, reveal the top 5 cards of your deck. Add up to 2 <em>Category XIV</em> Forwards among them to your hand, and put the rest of the cards into the Break Zone.
<br>When Zenos attacks, all the <em>Category XIV</em> Forwards you control gain <strong>Haste</strong> until the end of the turn.",,6.17,13.0,15.0,12.33,,Foil,14-015R,Forward,Fire,5,9000,General,XIV;DFF,
245248,Zenos,Zenos,https://tcgplayer-cdn.tcgplayer.com/product/245248_200w.jpg,24,2792,https://cpt.tcgcsv.com/-6-2,2021-08-06T04:03:10.687,1,Rare,"When Zenos enters the field, reveal the top 5 cards of your deck. Add up to 2 <em>Category XIV</em> Forwards among them to your hand, and put the rest of the cards into the Break Zone.
<br>When Zenos attacks, all the <em>Category XIV</em> Forwards you control gain <strong>Haste</strong> until the end of the turn.",,0.2,0.25,1.5,0.28,,Normal,14-015R,Forward,Fire,5,9000,General,XIV;DFF,
245249,Luzaf,Luzaf,https://tcgplayer-cdn.tcgplayer.com/product/245249_200w.jpg,24,2792,https://cpt.tcgcsv.com/_6-2,2021-08-06T04:03:10.687,1,Rare,"<strong>Back Attack</strong>
<br>When Luzaf enters the field, choose 1 Forward you control. Return it to its owner's hand. When you do so, your opponent selects 1 Forward they control. Put it into the Break Zone.",,0.06,0.15,0.5,0.13,,Normal,14-114R,Backup,Water,4,,Corsair,XI,
245249,Luzaf,Luzaf,https://tcgplayer-cdn.tcgplayer.com/product/245249_200w.jpg,24,2792,https://cpt.tcgcsv.com/_6-2,2021-08-06T04:03:10.687,1,Rare,"<strong>Back Attack</strong>
<br>When Luzaf enters the field, choose 1 Forward you control. Return it to its owner's hand. When you do so, your opponent selects 1 Forward they control. Put it into the Break Zone.",,0.24,0.77,2.49,0.83,,Foil,14-114R,Backup,Water,4,,Corsair,XI,
245250,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/245250_200w.jpg,24,2792,https://cpt.tcgcsv.com/07-2,2021-08-06T04:03:10.687,1,Common,"RT: Choose 1 Forward. It gains ""This Forward cannot block."" until the end of the turn.
<br>T, put Geomancer into the Break Zone: Choose 1 Forward. It gains ""This Forward cannot block."" until the end of the turn.",,0.25,0.37,2.0,,,Foil,14-016C,Backup,Fire,2,,Standard Unit,FFEX,
245250,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/245250_200w.jpg,24,2792,https://cpt.tcgcsv.com/07-2,2021-08-06T04:03:10.687,1,Common,"RT: Choose 1 Forward. It gains ""This Forward cannot block."" until the end of the turn.
<br>T, put Geomancer into the Break Zone: Choose 1 Forward. It gains ""This Forward cannot block."" until the end of the turn.",,0.01,0.1,0.25,0.09,,Normal,14-016C,Backup,Fire,2,,Standard Unit,FFEX,
245251,Leviathan EX,Leviathan EX,https://tcgplayer-cdn.tcgplayer.com/product/245251_200w.jpg,24,2792,https://cpt.tcgcsv.com/27-2,2021-08-06T04:03:10.687,1,Rare,"<strong>EX BURST</strong> Select up to 2 of the 3 following actions.
<br>""Choose 1 Forward opponent controls. Return it to its owner's hand.""
<br>""Choose 1 Light Forward or Dark Forward. Put it at the top or bottom of its owner's deck.""
<br>""Choose 1 Water Forward in your Break Zone. Add it to your hand.""",,1.99,3.13,4.44,2.3,,Normal,14-113R,Summon,Water,6,,,World of Final Fantasy,
245251,Leviathan EX,Leviathan EX,https://tcgplayer-cdn.tcgplayer.com/product/245251_200w.jpg,24,2792,https://cpt.tcgcsv.com/27-2,2021-08-06T04:03:10.687,1,Rare,"<strong>EX BURST</strong> Select up to 2 of the 3 following actions.
<br>""Choose 1 Forward opponent controls. Return it to its owner's hand.""
<br>""Choose 1 Light Forward or Dark Forward. Put it at the top or bottom of its owner's deck.""
<br>""Choose 1 Water Forward in your Break Zone. Add it to your hand.""",,21.0,21.0,21.01,19.07,,Foil,14-113R,Summon,Water,6,,,World of Final Fantasy,
245252,Mom Bomb,Mom Bomb,https://tcgplayer-cdn.tcgplayer.com/product/245252_200w.jpg,24,2792,https://cpt.tcgcsv.com/37-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Fire Backups, Mom Bomb also becomes a Forward with 8000 power.
<br>When Mom Bomb is put from the field into the Break Zone, deal 5000 damage to all the Forwards.",,0.24,0.25,1.0,0.45,,Foil,14-017H,Monster,Fire,2,8000,Bomb,IV,
245252,Mom Bomb,Mom Bomb,https://tcgplayer-cdn.tcgplayer.com/product/245252_200w.jpg,24,2792,https://cpt.tcgcsv.com/37-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Fire Backups, Mom Bomb also becomes a Forward with 8000 power.
<br>When Mom Bomb is put from the field into the Break Zone, deal 5000 damage to all the Forwards.",,0.12,0.25,1.0,0.26,,Normal,14-017H,Monster,Fire,2,8000,Bomb,IV,
245253,Maliris (IX),Maliris IX,https://tcgplayer-cdn.tcgplayer.com/product/245253_200w.jpg,24,2792,https://cpt.tcgcsv.com/57-2,2021-08-06T04:03:10.687,1,Common,"When Maliris (IX) enters the field, you may discard 1 <em>Job Chaos</em>. When you do so, choose 1 Forward. Deal it 8000 damage.",,0.19,0.33,1.0,0.26,,Foil,14-018C,Forward,Fire,4,8000,Chaos,IX,
245253,Maliris (IX),Maliris IX,https://tcgplayer-cdn.tcgplayer.com/product/245253_200w.jpg,24,2792,https://cpt.tcgcsv.com/57-2,2021-08-06T04:03:10.687,1,Common,"When Maliris (IX) enters the field, you may discard 1 <em>Job Chaos</em>. When you do so, choose 1 Forward. Deal it 8000 damage.",,0.03,0.1,0.5,0.12,,Normal,14-018C,Forward,Fire,4,8000,Chaos,IX,
245254,Red XIII,Red XIII,https://tcgplayer-cdn.tcgplayer.com/product/245254_200w.jpg,24,2792,https://cpt.tcgcsv.com/67-2,2021-08-06T04:03:10.687,1,Rare,"When Red XIII enters the field, you may pay R. If you do so, play 1 Forward from your hand onto the field. If it leaves the field for any reason, remove it from the game instead. At the end of the turn, remove it from the game.",,0.1,0.2,0.5,0.2,,Normal,14-019R,Backup,Fire,2,,Warrior,VII,
245254,Red XIII,Red XIII,https://tcgplayer-cdn.tcgplayer.com/product/245254_200w.jpg,24,2792,https://cpt.tcgcsv.com/67-2,2021-08-06T04:03:10.687,1,Rare,"When Red XIII enters the field, you may pay R. If you do so, play 1 Forward from your hand onto the field. If it leaves the field for any reason, remove it from the game instead. At the end of the turn, remove it from the game.",,1.47,2.1,5.0,1.53,,Foil,14-019R,Backup,Fire,2,,Warrior,VII,
245255,"Lakshmi, Lady of Bliss",Lakshmi Lady of Bliss,https://tcgplayer-cdn.tcgplayer.com/product/245255_200w.jpg,24,2792,https://cpt.tcgcsv.com/77-2,2021-08-06T04:03:10.687,1,Rare,"If you have 5 or more cards in your hand, Lakshmi, Lady of Bliss gains ""If Lakshmi, Lady of Bliss is dealt damage, reduce the damage by 2000 instead.""
<br>At the end of each of your turns, draw 1 card.",,0.7,1.7,5.0,1.19,,Foil,14-111R,Forward,Water,4,7000,Primal,XIV,
245255,"Lakshmi, Lady of Bliss",Lakshmi Lady of Bliss,https://tcgplayer-cdn.tcgplayer.com/product/245255_200w.jpg,24,2792,https://cpt.tcgcsv.com/77-2,2021-08-06T04:03:10.687,1,Rare,"If you have 5 or more cards in your hand, Lakshmi, Lady of Bliss gains ""If Lakshmi, Lady of Bliss is dealt damage, reduce the damage by 2000 instead.""
<br>At the end of each of your turns, draw 1 card.",,0.24,0.27,1.0,0.27,,Normal,14-111R,Forward,Water,4,7000,Primal,XIV,
245256,Tonberry,Tonberry,https://tcgplayer-cdn.tcgplayer.com/product/245256_200w.jpg,24,2792,https://cpt.tcgcsv.com/87-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Tonberry.
<br>Put Tonberry into the Break Zone: Look at the same number of cards from the top of your deck as the Monster Counters placed on Tonberry. Add 1 card among them to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.02,0.1,0.5,0.1,,Normal,14-110C,Monster,Water,1,,Tonberry,World of Final Fantasy,
245256,Tonberry,Tonberry,https://tcgplayer-cdn.tcgplayer.com/product/245256_200w.jpg,24,2792,https://cpt.tcgcsv.com/87-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Tonberry.
<br>Put Tonberry into the Break Zone: Look at the same number of cards from the top of your deck as the Monster Counters placed on Tonberry. Add 1 card among them to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.18,0.25,1.25,0.67,,Foil,14-110C,Monster,Water,1,,Tonberry,World of Final Fantasy,
245257,Steiner,Steiner,https://tcgplayer-cdn.tcgplayer.com/product/245257_200w.jpg,24,2792,https://cpt.tcgcsv.com/97-2,2021-08-06T04:03:10.687,1,Common,You must control 2 or more Forwards to cast Steiner.,,0.13,0.25,1.0,0.25,,Foil,14-109C,Forward,Water,4,9000,Knight,IX;Pictlogica,
245257,Steiner,Steiner,https://tcgplayer-cdn.tcgplayer.com/product/245257_200w.jpg,24,2792,https://cpt.tcgcsv.com/97-2,2021-08-06T04:03:10.687,1,Common,You must control 2 or more Forwards to cast Steiner.,,0.01,0.1,0.25,0.09,,Normal,14-109C,Forward,Water,4,9000,Knight,IX;Pictlogica,
245258,Ysayle,Ysayle,https://tcgplayer-cdn.tcgplayer.com/product/245258_200w.jpg,24,2792,https://cpt.tcgcsv.com/b7-2,2021-08-06T04:03:10.687,1,Rare,"T, put Ysayle into the Break Zone: Play 1 Ice Forward of cost 5 or less from your hand onto the field.",,0.1,0.17,6849.7,0.13,,Normal,14-020R,Forward,Ice,3,,Lady Iceheart,XIV,
245258,Ysayle,Ysayle,https://tcgplayer-cdn.tcgplayer.com/product/245258_200w.jpg,24,2792,https://cpt.tcgcsv.com/b7-2,2021-08-06T04:03:10.687,1,Rare,"T, put Ysayle into the Break Zone: Play 1 Ice Forward of cost 5 or less from your hand onto the field.",,0.5,0.75,1.0,0.55,,Foil,14-020R,Forward,Ice,3,,Lady Iceheart,XIV,
245259,Jecht,Jecht,https://tcgplayer-cdn.tcgplayer.com/product/245259_200w.jpg,24,2792,https://cpt.tcgcsv.com/c7-2,2021-08-06T04:03:10.687,1,Hero,"When Jecht enters the field, choose 1 Forward. If 1 or more Forwards were attacking this turn, return the chosen Forward to its owner's hand. If 3 or more Forwards were attacking this turn, break the chosen Forward and draw 1 card instead.
<br><strong>Jecht Block</strong> [S]: Choose any number of Summons, auto-abilities, action abilities or special abilities. Cancel their effects.",,0.9,0.98,3.95,1.09,,Foil,14-108H,Forward,Water,5,9000,Blitzballer,X;DFF,
245259,Jecht,Jecht,https://tcgplayer-cdn.tcgplayer.com/product/245259_200w.jpg,24,2792,https://cpt.tcgcsv.com/c7-2,2021-08-06T04:03:10.687,1,Hero,"When Jecht enters the field, choose 1 Forward. If 1 or more Forwards were attacking this turn, return the chosen Forward to its owner's hand. If 3 or more Forwards were attacking this turn, break the chosen Forward and draw 1 card instead.
<br><strong>Jecht Block</strong> [S]: Choose any number of Summons, auto-abilities, action abilities or special abilities. Cancel their effects.",,0.1,0.36,2.0,0.35,,Normal,14-108H,Forward,Water,5,9000,Blitzballer,X;DFF,
245260,Valfodr,Valfodr,https://tcgplayer-cdn.tcgplayer.com/product/245260_200w.jpg,24,2792,https://cpt.tcgcsv.com/d7-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Ice Backups, Valfodr also becomes a Forward with 7000 power.
<br>When Valfodr is put from the field into the Break Zone, your opponent discards 1 card from their hand.",,0.11,0.2,1.69,0.14,,Normal,14-021H,Monster,Ice,2,7000,Netherknight,XIII,
245260,Valfodr,Valfodr,https://tcgplayer-cdn.tcgplayer.com/product/245260_200w.jpg,24,2792,https://cpt.tcgcsv.com/d7-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Ice Backups, Valfodr also becomes a Forward with 7000 power.
<br>When Valfodr is put from the field into the Break Zone, your opponent discards 1 card from their hand.",,0.18,0.3,2.0,0.39,,Foil,14-021H,Monster,Ice,2,7000,Netherknight,XIII,
245261,Kam'lanaut,Kamlanaut,https://tcgplayer-cdn.tcgplayer.com/product/245261_200w.jpg,24,2792,https://cpt.tcgcsv.com/f7-2,2021-08-06T04:03:10.687,1,Hero,"When Kam'lanaut enters the field or attacks, choose 1 <strong>dull</strong> Forward opponent controls. Deal it 2000 damage for each Ice Backup you control.
<br>Light Blade SII: Choose 1 Forward. Deal it 2000 damage for each Ice Character you control.",,0.14,0.25,1.49,0.2,,Normal,14-022H,Forward,Ice,4,8000,Archduke,XI;DFF,
245261,Kam'lanaut,Kamlanaut,https://tcgplayer-cdn.tcgplayer.com/product/245261_200w.jpg,24,2792,https://cpt.tcgcsv.com/f7-2,2021-08-06T04:03:10.687,1,Hero,"When Kam'lanaut enters the field or attacks, choose 1 <strong>dull</strong> Forward opponent controls. Deal it 2000 damage for each Ice Backup you control.
<br>Light Blade SII: Choose 1 Forward. Deal it 2000 damage for each Ice Character you control.",,0.25,0.25,1.0,0.35,,Foil,14-022H,Forward,Ice,4,8000,Archduke,XI;DFF,
245262,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/245262_200w.jpg,24,2792,https://cpt.tcgcsv.com/g7-2,2021-08-06T04:03:10.687,1,Common,"IT, put Bard into the Break Zone: Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.",,0.11,0.25,1.0,0.2,,Foil,14-024C,Backup,Ice,2,,Standard Unit,FFEX,
245262,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/245262_200w.jpg,24,2792,https://cpt.tcgcsv.com/g7-2,2021-08-06T04:03:10.687,1,Common,"IT, put Bard into the Break Zone: Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.",,0.03,0.1,0.5,0.08,,Normal,14-024C,Backup,Ice,2,,Standard Unit,FFEX,
245263,Kuja,Kuja,https://tcgplayer-cdn.tcgplayer.com/product/245263_200w.jpg,24,2792,https://cpt.tcgcsv.com/h7-2,2021-08-06T04:03:10.687,1,Common,"When Kuja is chosen by your opponent's Summons or abilities, choose up to 1 Forward opponent controls. <strong>Dull</strong> it.",,0.02,0.1,0.5,0.11,,Normal,14-025C,Forward,Ice,5,9000,Genome,IX;DFF,
245263,Kuja,Kuja,https://tcgplayer-cdn.tcgplayer.com/product/245263_200w.jpg,24,2792,https://cpt.tcgcsv.com/h7-2,2021-08-06T04:03:10.687,1,Common,"When Kuja is chosen by your opponent's Summons or abilities, choose up to 1 Forward opponent controls. <strong>Dull</strong> it.",,0.25,0.25,1.0,0.55,,Foil,14-025C,Forward,Ice,5,9000,Genome,IX;DFF,
245264,Kefka EX,Kefka EX,https://tcgplayer-cdn.tcgplayer.com/product/245264_200w.jpg,24,2792,https://cpt.tcgcsv.com/j7-2,2021-09-29T12:12:09.843,1,Rare,"[EX BURST] When Kefka enters the field, choose 1 Forward opponent controls. Dull it.
<br>T: Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it. You can only use this ability if you control 5 or more Ice Backups.",,0.75,0.87,1.0,0.38,,Foil,14-026R,Backup,Ice,3,,Mage,VI;DFF,
245264,Kefka EX,Kefka EX,https://tcgplayer-cdn.tcgplayer.com/product/245264_200w.jpg,24,2792,https://cpt.tcgcsv.com/j7-2,2021-09-29T12:12:09.843,1,Rare,"[EX BURST] When Kefka enters the field, choose 1 Forward opponent controls. Dull it.
<br>T: Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it. You can only use this ability if you control 5 or more Ice Backups.",,0.09,0.17,0.5,0.17,,Normal,14-026R,Backup,Ice,3,,Mage,VI;DFF,
245265,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/245265_200w.jpg,24,2792,https://cpt.tcgcsv.com/k7-2,2021-08-06T04:03:10.687,1,Rare,"When The Emperor enters the field due to an ability, reveal the top card of your deck. If it is a Character, add it to your hand.
<br>Remove 15 Ice cards in the Break Zone from the game: Play The Emperor onto the field. You can only use this ability during your Main Phase and if The Emperor is in the Break Zone.",,0.05,0.15,0.5,0.1,,Normal,14-027R,Forward,Ice,2,5000,Emperor,II;DFF,
